station,date_time,longitude,latitude,depth(m),총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[mg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L]
남해도남안4_연안,2013-05-25,127.9908333,34.71361111,12.0,108.2,33.56,16.36,1.36,5.2,8.51,8.15,182.1,2.5,4.0,7.6,,13.2,1.05,3.0,13.2
남해도남안4_연안,2013-08-10,127.9908333,34.71361111,11.5,118.0,33.29,18.27,2.67,6.1,5.97,7.99,459.7,0.3,3.3,0.0,,1.4,0.49,1.1,12.5
남해도남안4_연안,2013-11-06,127.9908333,34.71361111,12.5,126.2,32.94,19.83,1.8,2.5,7.19,8.2,193.9,3.8,8.2,14.2,,42.1,0.62,24.1,13.4
남해도남안5_연안,2013-02-23,127.7819444,34.55888889,27.5,276.6,33.65,8.01,5.31,8.4,9.8,8.31,94.5,2.3,6.9,26.7,,33.0,1.15,4.0,31.8
남해도남안5_연안,2013-05-22,127.7819444,34.55888889,28.0,138.6,33.53,15.5,1.6,15.7,8.35,8.14,172.3,6.2,8.2,24.4,,52.2,0.93,21.6,19.7
남해도남안5_연안,2013-08-12,127.7819444,34.55888889,30.0,252.8,33.64,16.28,1.54,7.7,5.55,7.98,543.7,6.8,22.9,126.7,,148.4,0.67,14.9,23.3
남해도남안5_연안,2013-11-06,127.7819444,34.55888889,28.5,173.8,32.91,18.93,1.6,9.0,7.05,8.18,214.6,10.1,11.9,34.9,,71.2,0.73,26.2,23.0
대산연안1_연안,2013-02-16,126.4755556,37.05222222,8.0,572.9,30.41,2.14,3.88,56.7,11.35,8.14,580.0,2.7,33.3,275.8,,313.0,1.24,34.5,47.7
대산연안1_연안,2013-05-20,126.4755556,37.05222222,6.0,273.0,30.44,11.96,2.9,16.0,9.71,8.13,80.0,3.3,5.8,147.8,,183.7,1.12,32.6,13.3
대산연안1_연안,2013-08-05,126.4755556,37.05222222,9.4,236.5,30.37,22.98,8.33,11.7,8.28,8.14,151.3,6.8,2.9,78.0,,87.0,1.15,2.2,22.2
대산연안1_연안,2013-11-05,126.4755556,37.05222222,3.0,346.6,30.4,17.05,1.39,12.2,7.68,8.05,401.9,15.9,31.6,196.7,,227.1,1.53,14.5,37.1
대산연안2_연안,2013-02-16,126.3788889,37.04472222,34.0,518.6,30.53,2.3,4.28,17.2,11.11,8.13,584.9,2.2,33.1,271.7,,303.2,1.66,29.3,70.7
대산연안2_연안,2013-05-20,126.3788889,37.04472222,21.0,300.0,30.78,10.26,2.67,11.5,10.0,8.07,65.5,2.5,9.9,166.9,,199.0,1.12,29.5,17.2
대산연안2_연안,2013-08-05,126.3788889,37.04472222,36.0,219.0,30.78,22.45,5.45,8.9,8.33,8.15,92.8,4.5,3.7,48.2,,63.6,0.93,11.0,21.6
대산연안2_연안,2013-11-05,126.3788889,37.04472222,35.0,291.6,30.72,16.93,3.56,17.1,7.54,8.05,352.6,14.0,29.1,164.6,,187.3,1.28,8.6,32.1
대산연안3_연안,2013-02-16,126.3736111,37.07916667,17.0,511.0,30.38,1.99,4.35,38.6,10.96,8.11,590.6,2.2,33.2,269.2,,301.1,1.27,29.7,70.0
대산연안3_연안,2013-05-20,126.3736111,37.07916667,14.0,308.1,30.72,10.53,2.26,6.6,9.74,8.12,60.9,2.8,9.5,158.4,,182.5,1.31,21.2,13.7
대산연안3_연안,2013-08-05,126.3736111,37.07916667,25.0,274.0,30.32,22.35,3.13,9.1,7.68,8.14,186.9,8.0,7.8,99.8,,109.7,0.88,1.9,22.7
대산연안3_연안,2013-11-05,126.3736111,37.07916667,29.0,298.0,30.59,17.09,3.59,19.1,7.65,8.06,379.8,15.0,30.4,187.3,,211.1,1.22,8.8,37.3
대산연안4_연안,2013-02-16,126.2077778,37.07444444,33.0,489.7,30.82,2.31,4.34,37.7,11.05,8.09,559.6,1.1,31.7,233.7,,283.3,1.54,48.5,72.3
대산연안4_연안,2013-05-20,126.2077778,37.07444444,35.0,317.9,30.72,10.45,1.82,8.4,10.27,8.1,50.3,2.5,8.4,146.1,,159.5,1.91,10.9,16.2
대산연안4_연안,2013-08-05,126.2077778,37.07444444,39.0,212.1,30.92,21.75,3.48,4.3,7.79,8.16,76.5,5.5,3.4,47.3,,54.8,0.61,1.9,18.6
대산연안4_연안,2013-11-05,126.2077778,37.07444444,32.0,266.7,30.99,16.98,5.36,49.9,7.58,8.05,324.3,11.9,27.0,155.6,,169.6,0.84,2.1,37.7
대정연안1_연안,2013-02-17,126.2516667,33.2025,25.9,154.4,34.09,14.24,1.62,2.3,8.12,8.22,255.9,1.7,12.1,66.4,,69.8,0.79,1.8,15.1
대정연안1_연안,2013-05-22,126.2516667,33.2025,20.0,119.2,33.96,16.09,0.43,1.0,7.9,8.15,169.5,2.3,5.3,24.9,,34.8,0.39,7.6,11.1
대정연안1_연안,2013-08-15,126.2516667,33.2025,16.5,131.3,32.62,21.97,1.1,0.8,6.04,7.99,267.1,2.6,9.1,57.4,,68.1,0.7,8.1,9.8
대정연안1_연안,2013-11-15,126.2516667,33.2025,21.0,136.6,34.16,20.96,1.81,27.5,6.62,8.17,169.9,2.6,7.5,44.0,,57.3,0.5,10.7,25.0
대정연안2_연안,2013-02-17,126.3275,33.22,24.2,168.7,34.08,13.93,2.83,3.5,8.09,8.23,243.1,1.9,11.0,58.7,,62.5,0.91,1.9,13.0
대정연안2_연안,2013-05-22,126.3275,33.22,29.0,144.9,34.01,15.54,7.75,0.7,7.78,8.14,219.7,3.8,8.5,41.0,,55.8,0.39,11.0,10.5
대정연안2_연안,2013-08-15,126.3275,33.22,27.5,169.4,33.24,19.52,1.13,1.2,6.1,7.94,332.4,6.2,12.7,64.1,,78.8,0.6,8.6,14.7
대정연안2_연안,2013-11-15,126.3275,33.22,14.0,109.1,34.12,21.78,1.4,28.7,6.88,8.2,94.0,1.6,2.7,13.3,,19.4,0.94,4.6,24.1
대정연안3_연안,2013-02-17,126.2027778,33.23777778,28.2,138.9,34.01,13.84,2.57,1.9,8.57,8.21,295.8,2.1,14.2,85.8,,94.6,1.09,6.7,15.0
대정연안3_연안,2013-05-22,126.2027778,33.23777778,27.0,113.8,33.91,16.06,3.9,1.1,8.25,8.16,188.5,2.0,5.2,22.9,,29.9,0.78,5.0,9.8
대정연안3_연안,2013-08-15,126.2027778,33.23777778,27.5,150.3,33.5,18.12,0.43,1.3,5.81,7.89,359.0,2.6,17.9,101.8,,108.4,0.55,4.0,18.2
대정연안3_연안,2013-11-15,126.2027778,33.23777778,25.0,138.6,34.18,20.89,1.24,27.2,6.49,8.18,163.1,2.6,6.7,40.6,,46.5,0.8,3.2,24.7
도암만1_환경관리,2013-02-21,126.86472,34.42778,20.5,255.4,33.56,8.04,4.97,10.4,9.73,8.28,355.5,2.5,14.5,87.3,,95.3,0.48,5.4,27.7
도암만1_환경관리,2013-05-23,126.86472,34.42778,20.0,184.4,33.13,16.92,4.06,9.5,7.25,8.11,192.1,3.7,5.0,22.1,,34.7,0.74,8.9,24.5
도암만1_환경관리,2013-08-09,126.86472,34.42778,21.0,212.7,32.59,20.55,1.97,13.6,6.65,8.0,368.9,11.4,15.9,55.7,,88.1,0.34,21.0,21.0
도암만1_환경관리,2013-11-05,126.86472,34.42778,23.5,310.2,32.68,18.04,1.97,34.7,7.65,8.1,427.9,35.6,19.2,82.7,,131.7,1.13,13.4,50.7
도암만2_환경관리,2013-02-22,126.77222,34.45694,13.2,209.9,33.02,6.89,2.72,8.9,9.94,8.27,319.1,2.2,12.6,74.9,,88.6,0.33,11.5,22.8
도암만2_환경관리,2013-05-23,126.77222,34.45694,3.0,181.4,32.76,18.39,6.79,32.6,7.93,8.11,212.0,1.9,0.5,11.9,,14.6,1.0,0.8,27.0
도암만2_환경관리,2013-08-09,126.77222,34.45694,4.0,193.7,32.44,23.77,3.07,13.6,6.47,8.01,569.4,10.4,15.3,36.8,,68.5,0.82,21.3,20.4
도암만2_환경관리,2013-11-05,126.77222,34.45694,5.0,323.2,32.54,17.49,2.87,15.7,7.99,8.08,534.6,35.7,24.0,91.8,,147.0,0.74,19.5,42.2
동해연안1_연안,2013-02-21,129.135,37.53555556,18.0,216.5,34.18,9.0,1.82,1.8,8.91,8.01,275.0,3.3,13.1,80.6,,90.0,0.74,6.1,14.2
동해연안1_연안,2013-05-21,129.135,37.53555556,19.1,172.6,34.06,9.56,3.83,10.5,10.15,8.3,25.6,0.0,0.3,1.2,,4.7,1.1,3.4,12.7
동해연안1_연안,2013-08-11,129.135,37.53555556,17.5,94.1,33.84,21.1,0.31,2.2,8.49,8.22,83.3,0.7,2.2,2.0,,7.0,0.65,4.3,7.4
동해연안1_연안,2013-11-08,129.135,37.53555556,26.0,134.9,33.53,17.32,1.33,16.2,6.54,8.23,133.9,4.2,4.5,21.9,,34.1,0.6,7.9,11.5
동해연안2_연안,2013-02-21,129.1547222,37.50305556,28.0,191.1,34.18,9.06,2.02,2.2,9.01,8.01,275.0,3.6,10.7,83.5,,92.4,0.71,5.3,13.6
동해연안2_연안,2013-05-21,129.1547222,37.50305556,28.3,248.7,34.05,6.7,5.16,2.4,9.22,8.2,209.3,1.9,10.2,61.7,,69.0,1.02,5.3,17.1
동해연안2_연안,2013-08-11,129.1547222,37.50305556,27.3,81.0,34.21,17.9,5.14,1.4,7.97,8.09,195.2,1.6,6.0,7.0,,13.2,0.94,4.6,7.4
동해연안2_연안,2013-11-08,129.1547222,37.50305556,30.0,134.6,33.64,18.1,1.33,3.5,6.56,8.22,165.1,6.0,6.1,28.9,,39.3,0.87,4.4,11.8
동해연안3_연안,2013-02-21,129.1522222,37.52333333,22.0,212.3,34.18,9.02,1.27,2.0,9.11,8.02,274.2,3.5,14.5,82.8,,91.2,0.66,4.9,14.6
동해연안3_연안,2013-05-21,129.1522222,37.52333333,29.0,204.3,33.99,7.55,4.7,2.8,10.0,8.31,67.6,0.2,1.1,5.6,,9.1,0.85,3.3,13.6
동해연안3_연안,2013-08-11,129.1522222,37.52333333,27.6,90.1,34.24,18.0,1.33,0.9,7.71,8.12,223.6,2.8,8.4,14.0,,19.1,0.61,2.3,9.2
동해연안3_연안,2013-11-08,129.1522222,37.52333333,26.0,135.2,33.67,18.68,1.36,3.3,6.89,8.23,139.7,4.3,4.6,20.7,,29.6,0.41,4.6,12.3
동해연안4_연안,2013-02-21,129.115,37.61138889,42.0,183.1,34.17,9.0,2.05,1.6,8.9,8.02,277.0,3.6,9.9,83.7,,88.2,0.66,0.8,13.7
동해연안4_연안,2013-05-22,129.115,37.61138889,36.9,352.5,34.0,5.05,2.03,1.6,8.26,8.04,395.3,3.2,29.3,154.4,,172.0,1.15,14.3,29.5
동해연안4_연안,2013-08-12,129.115,37.61138889,38.3,179.7,34.23,15.8,0.48,0.5,6.5,8.04,353.6,10.0,19.6,65.0,,84.5,1.28,9.5,20.5
동해연안4_연안,2013-11-08,129.115,37.61138889,49.0,116.3,33.2,13.77,1.1,3.1,7.04,8.24,120.0,2.4,2.6,12.4,,20.6,0.57,5.8,10.4
동해연안H1_항만,2013-02-21,129.1152778,37.54666667,10.0,218.2,34.14,9.17,3.01,1.4,8.99,8.01,274.1,4.1,16.1,90.5,,120.1,0.9,25.4,17.1
동해연안H1_항만,2013-08-11,129.1152778,37.54666667,13.1,121.5,33.07,26.8,3.6,0.9,7.9,8.27,6.0,0.4,2.8,1.7,,6.7,1.19,4.6,8.2
동해연안H2_항만,2013-02-21,129.1402778,37.49666667,14.0,261.3,33.83,7.42,1.27,4.0,9.09,7.98,306.3,4.3,18.1,128.1,,155.0,1.16,22.7,18.1
동해연안H2_항만,2013-08-11,129.1402778,37.49666667,16.0,110.5,33.24,24.1,1.7,1.5,8.2,8.21,73.4,0.5,4.7,2.6,,8.7,0.93,5.5,10.7
득량만1_환경관리,2013-02-23,127.21861,34.70667,7.0,172.5,32.26,4.79,9.18,22.0,11.22,8.41,38.8,0.2,1.4,1.0,,6.0,1.25,4.8,32.7
득량만1_환경관리,2013-05-24,127.21861,34.70667,7.0,139.8,32.59,19.97,5.86,24.6,7.72,8.03,541.0,1.5,6.9,2.4,,12.5,1.19,8.6,18.6
득량만1_환경관리,2013-08-13,127.21861,34.70667,9.0,220.5,32.02,26.33,3.77,17.3,5.83,8.0,467.7,1.3,7.5,0.5,,13.9,0.78,12.1,31.6
득량만1_환경관리,2013-11-04,127.21861,34.70667,10.3,251.5,31.96,17.68,1.54,16.9,7.46,8.18,329.3,2.6,18.5,8.6,,19.4,1.73,8.3,50.4
득량만2_환경관리,2013-02-24,127.13944,34.63944,8.1,189.0,32.7,5.43,13.93,10.6,10.89,8.38,94.8,0.2,1.2,0.9,,2.4,1.46,1.4,38.2
득량만2_환경관리,2013-05-24,127.13944,34.63944,9.0,125.9,33.01,18.78,3.6,19.9,8.15,8.11,343.4,1.1,5.6,1.2,,2.6,1.02,0.4,14.3
득량만2_환경관리,2013-08-13,127.13944,34.63944,11.0,155.8,32.43,23.78,2.21,8.1,6.26,7.98,393.8,7.1,7.3,11.0,,35.3,0.69,17.2,21.6
득량만2_환경관리,2013-11-04,127.13944,34.63944,12.5,225.6,32.41,18.32,1.54,9.3,7.91,8.08,266.1,7.3,14.3,18.6,,51.6,1.44,25.7,31.8
득량만3_환경관리,2013-02-23,127.05083,34.52167,11.0,205.3,32.86,5.59,7.02,11.4,11.16,8.36,72.8,0.2,1.6,1.3,,2.9,1.52,1.4,31.4
득량만3_환경관리,2013-05-24,127.05083,34.52167,11.0,169.0,33.31,17.02,2.23,25.4,8.46,8.15,238.6,3.9,7.9,20.9,,25.8,1.05,1.0,27.6
득량만3_환경관리,2013-08-13,127.05083,34.52167,12.0,190.6,32.71,21.24,2.47,5.9,7.09,8.02,342.4,7.5,8.2,36.1,,51.9,1.04,8.3,18.6
득량만3_환경관리,2013-11-04,127.05083,34.52167,13.0,292.9,32.33,17.34,1.31,17.7,7.59,7.96,367.7,36.4,17.3,69.5,,114.5,1.18,8.6,42.4
득량만4_환경관리,2013-02-24,127.03111,34.595,3.5,213.7,32.36,5.03,6.4,17.9,11.39,8.41,16.9,0.3,1.7,0.7,,2.1,1.59,1.1,30.5
득량만4_환경관리,2013-05-24,127.03111,34.595,5.0,125.4,32.77,20.29,3.8,11.9,8.1,8.12,437.4,0.4,2.6,0.3,,1.2,0.79,0.5,16.5
득량만4_환경관리,2013-08-13,127.03111,34.595,5.5,185.4,32.01,27.1,5.57,15.8,6.04,8.0,483.5,0.8,7.1,0.2,,4.6,0.91,3.6,36.5
득량만4_환경관리,2013-11-04,127.03111,34.595,7.5,226.5,32.58,18.58,2.0,14.0,7.79,8.11,442.7,2.1,15.5,20.2,,36.7,0.97,14.4,34.0
득량만5_환경관리,2013-02-24,127.04111,34.48389,29.0,270.2,33.54,8.14,2.54,17.5,9.67,8.25,335.2,2.6,13.8,88.9,,94.2,1.12,2.7,27.2
득량만5_환경관리,2013-05-24,127.04111,34.48389,16.0,155.9,33.39,16.4,2.03,23.7,8.68,8.15,218.8,5.1,9.0,28.5,,39.9,0.41,6.3,17.8
득량만5_환경관리,2013-08-13,127.04111,34.48389,17.5,187.4,32.79,20.05,1.1,9.0,6.91,8.01,358.7,10.5,11.4,64.9,,93.4,0.56,18.0,19.4
득량만5_환경관리,2013-11-04,127.04111,34.48389,19.0,273.4,32.56,18.56,1.34,11.0,7.79,8.04,359.5,33.7,17.2,66.0,,109.3,1.45,9.6,42.3
마산만1_환경관리,2013-02-28,128.58333,35.19583,7.0,637.5,32.16,5.63,20.77,7.8,9.54,8.25,233.6,7.4,6.5,91.3,,240.7,1.99,141.9,59.3
마산만1_환경관리,2013-05-26,128.58333,35.19583,5.0,630.6,31.86,20.26,,6.5,11.37,8.5,616.5,0.1,3.3,0.2,,4.0,2.85,3.7,85.9
마산만1_환경관리,2013-08-07,128.58333,35.19583,6.0,342.3,32.01,22.21,10.76,5.0,2.51,7.76,790.1,6.5,40.2,16.8,,60.5,1.93,37.2,77.9
마산만1_환경관리,2013-11-04,128.58333,35.19583,7.5,450.7,31.47,17.78,24.7,5.8,7.8,8.13,270.4,24.9,18.2,92.8,,157.5,1.56,39.7,56.1
마산만2_환경관리,2013-02-27,128.60417,35.14722,13.0,356.4,32.4,5.61,9.42,3.6,10.54,8.33,222.9,6.9,7.5,89.2,,145.3,1.38,49.2,34.1
마산만2_환경관리,2013-05-26,128.60417,35.14722,13.0,358.6,32.96,16.1,6.27,9.3,7.09,8.11,644.8,0.2,6.9,0.3,,4.4,2.27,3.9,32.1
마산만2_환경관리,2013-08-05,128.60417,35.14722,15.5,327.9,33.56,,3.6,4.0,2.41,7.79,925.8,11.1,51.3,35.2,,110.3,1.31,64.0,65.4
마산만2_환경관리,2013-11-04,128.60417,35.14722,16.0,353.4,31.86,18.54,16.18,2.6,7.75,8.14,229.9,22.3,17.1,62.1,,105.8,1.86,21.4,38.6
마산만3_환경관리,2013-02-28,128.58972,35.1675,13.6,411.4,32.21,5.69,13.06,6.3,10.22,8.31,190.5,6.1,6.7,76.8,,136.4,1.19,53.5,40.8
마산만3_환경관리,2013-05-26,128.58972,35.1675,12.0,348.8,32.85,16.06,4.73,4.4,4.58,7.95,921.3,1.3,15.1,0.3,,6.2,1.36,4.7,44.0
마산만3_환경관리,2013-08-07,128.58972,35.1675,13.0,344.6,33.5,17.8,2.7,5.1,1.34,7.74,1156.2,9.8,63.2,30.7,,125.0,2.63,84.5,65.4
마산만3_환경관리,2013-11-04,128.58972,35.1675,14.0,363.2,31.75,18.08,18.18,3.0,7.8,8.14,210.6,22.7,17.0,68.6,,131.8,2.04,40.5,41.6
마산만4_환경관리,2013-02-28,128.57639,35.17778,13.5,438.2,32.19,5.65,26.28,11.4,10.38,8.31,215.0,7.2,4.7,93.4,,160.8,1.7,60.2,47.3
마산만4_환경관리,2013-05-26,128.57639,35.17778,11.0,460.2,32.79,15.84,7.4,2.55,3.9,7.91,1148.7,1.8,29.9,0.2,,66.0,1.98,63.9,83.6
마산만4_환경관리,2013-08-07,128.57639,35.17778,11.5,462.5,33.38,17.88,1.8,5.3,0.4,7.63,1443.7,2.0,,3.4,,331.1,1.34,325.7,110.9
마산만4_환경관리,2013-11-04,128.57639,35.17778,14.5,402.6,31.6,18.27,22.7,3.8,7.93,8.15,163.5,23.2,12.3,88.5,,127.1,2.29,15.4,44.7
마산만5_환경관리,2013-02-27,128.6025,35.14167,24.0,373.8,32.48,5.69,8.64,10.3,10.17,8.29,178.8,5.3,8.0,66.2,,132.8,1.05,61.3,26.1
마산만5_환경관리,2013-05-26,128.6025,35.14167,26.0,355.3,33.07,15.66,2.67,7.3,4.65,7.93,954.2,2.0,14.9,1.9,,8.5,2.59,4.6,40.0
마산만5_환경관리,2013-08-05,128.6025,35.14167,23.5,376.8,33.63,17.25,1.6,11.7,1.99,7.78,1262.1,11.7,69.7,40.8,,272.7,0.99,220.3,82.1
마산만5_환경관리,2013-11-04,128.6025,35.14167,26.0,359.5,31.94,18.66,13.69,3.2,7.45,8.13,271.2,22.4,21.7,60.6,,115.6,1.58,32.6,39.9
마산만6_환경관리,2013-02-28,128.60944,35.11556,15.8,301.9,32.5,6.11,9.13,3.6,10.38,8.32,153.1,5.3,6.2,60.0,,117.1,1.08,51.8,26.4
마산만6_환경관리,2013-05-26,128.60944,35.11556,13.0,348.2,33.16,15.86,4.03,8.4,6.44,8.07,585.2,0.1,3.4,0.1,,3.9,1.05,3.7,18.7
마산만6_환경관리,2013-08-07,128.60944,35.11556,15.0,198.8,33.54,17.86,3.1,5.8,1.91,7.57,982.5,3.8,42.1,5.2,,41.9,1.37,32.8,56.9
마산만6_환경관리,2013-11-04,128.60944,35.11556,15.5,412.6,32.0,18.66,13.92,1.5,7.7,8.14,265.8,24.1,19.4,59.3,,128.5,0.88,45.1,44.6
마산만7_환경관리,2013-02-27,128.66694,35.08083,11.0,246.3,32.67,6.62,10.88,8.3,10.1,8.29,175.7,3.4,5.3,58.3,,91.5,1.06,29.9,26.6
마산만7_환경관리,2013-05-26,128.66694,35.08083,11.0,329.3,33.23,16.7,3.13,11.4,8.38,8.2,316.1,0.3,2.7,0.3,,5.0,1.17,4.4,19.5
마산만7_환경관리,2013-08-05,128.66694,35.08083,12.0,163.7,33.58,18.1,5.42,14.0,6.17,8.05,384.6,2.0,9.4,12.9,,20.1,1.99,5.1,31.5
마산만7_환경관리,2013-11-04,128.66694,35.08083,13.0,295.4,32.47,19.6,3.1,2.8,6.73,8.08,451.8,26.4,27.4,62.2,,97.0,1.33,8.5,35.0
마산만8_환경관리,2013-02-27,128.72111,35.04889,30.0,285.2,32.85,7.23,6.95,15.5,9.76,8.28,261.6,4.1,9.0,86.8,,118.8,1.05,27.9,52.4
마산만8_환경관리,2013-05-26,128.72111,35.04889,38.0,338.2,33.4,16.17,3.57,7.4,8.18,8.21,273.8,2.2,4.4,14.7,,23.1,1.1,6.2,24.1
마산만8_환경관리,2013-08-05,128.72111,35.04889,38.5,346.9,34.0,14.98,1.13,18.2,4.78,7.97,703.6,9.7,30.8,142.6,,167.5,2.74,15.2,57.2
마산만8_환경관리,2013-11-03,128.72111,35.04889,40.0,289.6,32.75,20.06,5.37,21.1,6.8,8.08,423.0,25.4,24.3,62.7,,88.6,0.88,0.4,64.8
마산만H1_항만,2013-02-28,128.5938889,35.20555556,13.5,653.1,32.25,5.66,16.17,20.2,9.49,8.26,215.2,7.5,3.1,83.1,,281.2,1.7,190.6,59.7
마산만H1_항만,2013-08-07,128.5938889,35.20555556,13.0,462.7,33.25,18.26,7.0,7.0,0.8,7.69,1118.8,5.6,77.1,23.7,,193.5,1.88,164.3,92.8
목포연안1_연안,2013-02-21,126.425,34.78027778,12.0,492.7,31.04,4.93,10.58,37.1,10.7,8.07,384.5,4.1,13.2,238.6,,263.0,1.28,20.3,24.5
목포연안1_연안,2013-05-22,126.425,34.78027778,13.4,466.8,31.98,14.32,3.42,21.1,8.16,8.01,414.9,13.4,28.2,127.5,,234.8,1.21,93.8,30.3
목포연안1_연안,2013-08-08,126.425,34.78027778,16.0,487.7,30.5,20.62,4.0,11.0,4.67,7.74,782.4,101.5,75.5,160.7,,397.4,0.62,135.1,76.9
목포연안1_연안,2013-11-08,126.425,34.78027778,12.0,405.9,31.47,15.95,1.13,3.9,7.74,8.08,474.9,19.6,38.3,167.7,,289.1,0.92,101.9,38.8
목포연안2_연안,2013-02-21,126.3805556,34.84444444,18.0,424.5,30.59,3.98,20.79,45.5,12.45,8.24,99.3,5.2,1.3,109.9,,120.9,1.11,5.8,26.8
목포연안2_연안,2013-05-22,126.3805556,34.84444444,16.9,361.5,32.31,16.98,2.73,14.9,6.98,8.07,240.3,5.8,9.9,77.9,,94.8,1.12,11.1,21.2
목포연안2_연안,2013-08-08,126.3805556,34.84444444,13.0,335.9,30.05,30.06,6.7,37.0,6.55,8.0,561.8,21.5,18.6,103.6,,159.4,1.3,34.4,72.2
목포연안2_연안,2013-11-08,126.3805556,34.84444444,19.0,279.9,31.61,16.74,2.23,16.7,8.48,8.09,413.4,13.4,22.6,141.0,,154.7,0.93,0.3,34.7
목포연안3_연안,2013-02-21,126.35,34.78972222,19.0,470.3,31.17,4.6,12.56,17.5,11.03,8.1,311.7,4.0,8.1,189.5,,211.4,1.48,17.9,27.1
목포연안3_연안,2013-05-22,126.35,34.78972222,15.8,367.7,32.52,16.03,3.19,11.4,8.53,8.14,240.7,6.5,10.9,92.9,,110.1,1.15,10.7,26.7
목포연안3_연안,2013-08-08,126.35,34.78972222,6.0,330.2,27.99,27.4,9.8,53.1,7.02,8.07,463.4,22.2,14.4,135.9,,187.8,0.95,29.6,33.5
목포연안3_연안,2013-11-08,126.35,34.78972222,18.0,327.5,31.72,15.25,1.83,7.4,8.09,8.11,414.3,14.0,25.4,166.4,,184.8,1.0,4.4,26.3
목포연안4_연안,2013-02-21,126.3419444,34.75916667,16.0,417.8,31.59,4.71,11.92,25.0,11.13,8.09,355.8,3.6,11.0,178.2,,186.6,1.07,4.8,30.0
목포연안4_연안,2013-05-22,126.3419444,34.75916667,10.4,370.2,32.6,15.89,2.5,15.4,8.77,8.06,275.9,6.7,14.5,108.1,,123.3,1.18,8.6,27.0
목포연안4_연안,2013-08-08,126.3419444,34.75916667,7.5,332.4,29.89,29.7,39.15,45.8,6.99,7.97,464.6,24.5,14.7,150.0,,196.0,0.56,21.4,33.3
목포연안4_연안,2013-11-08,126.3419444,34.75916667,9.5,271.5,31.89,15.11,0.93,7.1,7.95,8.11,417.4,9.8,22.3,157.9,,167.9,0.8,0.2,24.1
목포연안H1_항만,2013-02-21,126.3886111,34.78527778,6.0,476.1,30.62,4.8,17.74,17.6,11.96,8.15,294.6,5.5,6.6,262.3,,280.4,1.02,12.5,31.8
목포연안H1_항만,2013-08-08,126.3886111,34.78527778,4.0,469.8,26.16,25.23,8.5,9.2,5.81,7.95,516.5,34.1,24.4,202.1,,294.6,1.06,58.4,31.8
목포연안H2_항만,2013-02-21,126.3805556,34.77888889,16.0,374.1,31.18,4.81,10.91,27.1,10.58,8.05,397.0,3.6,26.1,240.3,,263.2,1.26,19.3,29.5
목포연안H2_항만,2013-08-08,126.3805556,34.77888889,13.0,418.0,30.62,22.13,10.7,64.9,4.6,7.83,570.7,72.2,45.8,132.7,,306.0,1.2,101.1,55.5
무안연안1_연안,2013-02-22,126.3788889,34.90555556,18.0,328.8,30.61,4.08,20.92,21.0,12.58,8.27,51.5,5.2,0.9,82.7,,92.0,1.16,4.1,26.2
무안연안1_연안,2013-05-21,126.3788889,34.90555556,5.5,330.2,32.13,18.5,1.16,13.2,7.68,8.11,343.3,4.4,11.9,60.5,,89.0,0.9,24.0,17.2
무안연안1_연안,2013-08-07,126.3788889,34.90555556,13.0,304.7,30.39,27.22,2.44,35.4,6.29,8.0,489.4,20.7,18.8,86.7,,153.3,1.12,45.9,37.5
무안연안1_연안,2013-11-07,126.3788889,34.90555556,15.0,267.1,31.53,16.68,5.54,21.3,9.15,8.13,401.9,12.7,19.1,124.9,,138.1,1.11,0.5,42.9
무안연안2_연안,2013-02-22,126.2891667,35.01111111,10.0,302.2,31.26,3.13,18.95,17.6,12.23,8.18,76.0,1.7,1.0,24.5,,27.8,1.37,1.6,26.4
무안연안2_연안,2013-05-21,126.2891667,35.01111111,8.0,347.9,32.12,18.01,1.57,8.0,8.1,8.12,296.8,6.3,11.2,84.3,,107.2,1.11,16.7,21.8
무안연안2_연안,2013-08-07,126.2891667,35.01111111,16.0,308.9,30.23,28.37,2.23,12.8,6.17,8.01,617.1,31.2,19.5,126.5,,160.2,0.99,2.5,32.7
무안연안2_연안,2013-11-07,126.2891667,35.01111111,16.0,236.7,31.7,16.23,2.18,25.2,8.4,8.15,422.9,7.3,19.3,108.9,,116.3,0.91,0.2,28.8
무안연안3_연안,2013-02-22,126.2380556,34.87888889,11.0,440.1,31.47,3.73,8.21,45.4,11.01,8.03,411.0,2.2,39.3,167.8,,185.3,1.5,15.3,54.3
무안연안3_연안,2013-05-21,126.2380556,34.87888889,13.0,275.8,32.47,16.59,1.28,20.1,8.23,8.15,306.8,7.8,15.3,114.7,,136.8,1.09,14.3,24.6
무안연안3_연안,2013-08-07,126.2380556,34.87888889,18.0,295.3,31.11,26.26,1.97,58.1,6.32,7.99,479.0,18.5,19.2,117.5,,141.8,1.19,5.7,55.8
무안연안3_연안,2013-11-07,126.2380556,34.87888889,6.0,279.7,31.96,13.63,0.67,29.6,8.15,8.11,441.7,6.5,20.4,146.9,,153.8,0.81,0.3,48.6
