station,date_time,longitude,latitude,depth(m),총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[mg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L]
낙동강하구10_하구역,2019-02-13 00:00:00,128.91972,35.04472,2.3,429.7,31.92,8.57,0.37,5.4,9.26,8.12,,7.4,,,,206.3,1.81,37.2,27.5
낙동강하구10_하구역,2019-05-07 00:00:00,128.91972,35.04472,2.7,643.3,33.06,15.69,4.04,7.8,9.24,8.27,,8.7,4.4,,,462.5,3.2,15.7,26.9
낙동강하구10_하구역,2019-08-12 10:42:00,128.91972,35.04472,10.8,970.4,29.9,27.73,5.86,84.9,5.79,8.07,,5.1,,,,156.3,3.32,88.9,73.4
낙동강하구10_하구역,2019-11-12 11:27:00,128.91972,35.04472,2.3,387.0,32.1,18.14,3.32,7.6,8.26,8.19,,8.7,,,,236.1,1.23,36.6,38.5
낙동강하구2_하구역,2019-02-13 00:00:00,128.93167,35.09972,8.1,704.5,31.28,9.81,0.38,6.5,8.69,8.04,,12.3,,,,346.7,2.03,94.3,54.6
낙동강하구2_하구역,2019-05-07 00:00:00,128.93167,35.09972,9.5,720.1,30.39,16.09,2.02,16.7,5.58,8.0,,6.1,,,,404.4,2.19,199.6,103.3
낙동강하구2_하구역,2019-08-12 09:15:00,128.93167,35.09972,4.3,896.6,25.73,25.29,4.06,19.2,4.0,7.75,,20.2,,,,405.8,2.9,141.5,98.9
낙동강하구2_하구역,2019-11-12 11:47:00,128.93167,35.09972,8.5,727.7,23.36,18.67,1.99,6.2,7.03,8.09,,14.3,,,,498.0,1.39,51.0,53.8
낙동강하구3_하구역,2019-02-13 00:00:00,128.92889,35.08944,5.5,796.8,30.15,8.12,7.9,9.0,10.7,8.13,,12.1,3.0,,,411.9,1.95,45.3,40.6
낙동강하구3_하구역,2019-05-07 00:00:00,128.92889,35.08944,5.6,863.6,26.65,16.08,2.8,12.7,8.2,8.19,,10.9,,,,625.0,2.54,50.6,35.3
낙동강하구3_하구역,2019-08-12 09:23:00,128.92889,35.08944,4.2,864.2,20.18,28.37,5.7,13.9,5.38,7.75,,31.0,,,,570.2,4.34,101.2,61.5
낙동강하구3_하구역,2019-11-12 11:41:00,128.92889,35.08944,5.1,795.3,30.52,17.62,3.06,6.7,7.92,8.16,,15.3,,,,677.0,1.34,59.7,44.7
낙동강하구4_하구역,2019-02-13 00:00:00,128.92611,35.08167,5.3,567.5,30.51,8.24,3.06,11.8,10.78,8.14,,11.2,3.1,,,331.6,2.11,24.5,29.9
낙동강하구4_하구역,2019-05-07 00:00:00,128.92611,35.08167,4.1,984.4,31.45,15.71,2.18,16.8,8.19,8.19,,13.6,,,,788.3,2.54,41.7,33.0
낙동강하구4_하구역,2019-08-12 09:30:00,128.92611,35.08167,7.6,745.4,25.36,27.59,6.9,15.4,5.42,7.86,,22.1,,,,427.3,4.01,100.3,64.9
낙동강하구4_하구역,2019-11-12 11:36:00,128.92611,35.08167,4.0,989.1,31.12,17.8,3.78,6.6,8.22,8.18,,16.2,,,,871.0,1.78,144.0,47.4
낙동강하구5_하구역,2019-02-13 00:00:00,128.95222,35.10417,11.2,323.2,32.95,9.18,1.23,6.1,8.95,8.06,,9.4,,,,182.2,1.58,31.5,28.9
낙동강하구5_하구역,2019-05-07 00:00:00,128.95222,35.10417,8.8,483.0,32.58,15.52,3.84,15.1,8.02,8.19,,5.6,,,,254.6,2.07,24.5,34.9
낙동강하구5_하구역,2019-08-12 09:55:00,128.95222,35.10417,7.2,470.2,30.81,27.29,3.9,13.0,4.05,7.88,,5.9,,,,266.8,2.26,223.3,114.9
낙동강하구5_하구역,2019-11-12 10:18:00,128.95222,35.10417,9.2,452.5,31.33,18.44,2.92,7.9,7.24,8.14,,9.5,,,,399.3,1.15,130.1,49.1
낙동강하구6_하구역,2019-02-13 00:00:00,128.95028,35.09389,6.9,463.9,32.77,9.25,6.94,6.0,9.85,8.13,,10.3,1.4,,,246.7,2.62,44.8,44.0
낙동강하구6_하구역,2019-05-07 00:00:00,128.95028,35.09389,7.4,395.6,32.53,15.49,2.84,10.4,8.8,8.23,,4.8,,,,196.3,1.87,19.8,26.4
낙동강하구6_하구역,2019-08-12 10:02:00,128.95028,35.09389,8.5,458.4,30.89,27.84,4.26,13.7,5.14,7.98,,10.5,,,,216.2,2.26,89.9,58.6
낙동강하구6_하구역,2019-11-12 10:24:00,128.95028,35.09389,7.7,381.7,30.89,18.21,3.6,10.3,6.95,8.15,,9.0,,,,265.4,1.1,83.9,50.6
낙동강하구7_하구역,2019-02-13 00:00:00,128.94694,35.08611,6.7,483.5,31.88,8.92,10.92,6.4,10.5,8.14,,9.1,1.4,,,205.1,2.64,10.9,48.7
낙동강하구7_하구역,2019-05-07 00:00:00,128.94694,35.08611,7.7,341.7,32.65,15.36,4.02,4.9,8.5,8.26,,4.1,3.7,,,166.1,1.85,17.7,26.2
낙동강하구7_하구역,2019-08-12 10:13:00,128.94694,35.08611,3.3,298.8,31.12,27.43,2.06,12.9,5.13,7.95,,5.0,,,,139.6,2.1,81.2,54.2
낙동강하구7_하구역,2019-11-12 10:32:00,128.94694,35.08611,7.9,350.1,31.49,17.88,3.74,8.8,7.0,8.16,,8.8,,,,249.3,1.05,71.9,44.5
낙동강하구8_하구역,2019-02-13 00:00:00,128.94417,35.0775,5.3,349.3,32.88,9.14,0.69,4.4,9.89,8.12,,7.9,,137.9,,178.6,1.37,32.8,27.4
낙동강하구8_하구역,2019-05-07 00:00:00,128.94417,35.0775,7.2,490.4,32.9,15.48,4.74,5.4,8.92,8.27,,6.0,4.1,,,297.1,3.28,10.8,24.7
낙동강하구8_하구역,2019-08-12 10:22:00,128.94417,35.0775,5.9,280.8,31.27,27.41,2.84,16.3,5.96,8.02,,3.8,,,,84.1,1.86,42.2,24.9
낙동강하구8_하구역,2019-11-12 10:39:00,128.94417,35.0775,5.7,393.1,31.89,17.95,3.4,6.7,7.22,8.18,,8.8,,,,267.7,0.97,60.4,37.4
낙동강하구9_하구역,2019-02-13 00:00:00,128.92528,35.06222,4.4,426.6,32.09,8.38,0.7,5.0,9.11,8.11,,10.0,,,,266.5,2.05,40.6,27.0
낙동강하구9_하구역,2019-05-07 00:00:00,128.92528,35.06222,3.6,1133.7,32.35,15.66,1.84,7.6,8.6,8.22,,11.7,,,,737.7,2.73,47.9,26.6
낙동강하구9_하구역,2019-08-12 10:30:00,128.92528,35.06222,5.0,364.0,23.52,28.17,7.5,81.2,5.51,8.05,,15.8,,,,322.5,3.88,93.0,48.5
낙동강하구9_하구역,2019-11-12 10:45:00,128.92528,35.06222,5.5,798.8,31.31,17.89,2.7,9.7,7.82,8.18,,12.4,,,,626.5,1.78,68.6,43.2
낙동강하구1_환경관리,2019-03-02 00:00:00,128.92722,35.01278,25.5,172.3,33.93,11.86,2.24,4.6,9.63,8.26,,4.5,,54.4,,75.1,2.09,16.2,18.4
낙동강하구1_환경관리,2019-05-09 00:00:00,128.92722,35.01278,25.5,170.3,34.0,14.18,0.74,6.0,6.59,8.32,,4.3,,24.9,,42.3,1.17,13.0,18.8
낙동강하구1_환경관리,2019-08-19 14:05:00,128.92722,35.01278,24.5,265.7,33.35,19.04,1.53,41.4,5.54,8.1,,12.8,,108.5,,143.0,1.06,21.7,41.4
낙동강하구1_환경관리,2019-11-05 11:25:00,128.92722,35.01278,23.0,174.8,33.09,19.1,1.7,3.6,6.55,8.13,,10.2,,57.6,,69.4,0.86,1.7,22.6
낙동강하구2_환경관리,2019-03-02 00:00:00,128.96667,34.97639,24.5,189.3,33.82,11.27,1.9,4.6,9.91,8.25,,4.8,,60.5,,79.4,2.21,14.2,17.8
낙동강하구2_환경관리,2019-05-09 00:00:00,128.96667,34.97639,24.0,172.5,34.0,14.36,1.22,9.4,7.05,8.34,,2.1,,12.2,,23.9,1.23,9.6,18.7
낙동강하구2_환경관리,2019-08-19 13:50:00,128.96667,34.97639,23.5,247.5,33.64,17.65,0.94,32.5,5.79,8.09,,10.8,,131.0,,145.8,0.67,3.9,32.5
낙동강하구2_환경관리,2019-11-05 11:46:00,128.96667,34.97639,21.0,189.6,33.04,19.01,1.75,4.3,7.08,8.12,,11.9,,73.8,,91.1,0.67,5.4,24.2
낙동강하구3_환경관리,2019-02-23 00:00:00,128.90833,35.0,19.5,227.0,33.66,9.79,0.58,7.7,10.69,8.32,,4.9,,63.8,,98.8,1.34,30.1,22.2
낙동강하구3_환경관리,2019-05-09 00:00:00,128.90833,35.0,19.0,215.3,33.16,15.69,1.12,18.3,6.84,8.3,,3.7,,50.6,,115.6,0.88,61.2,22.4
낙동강하구3_환경관리,2019-08-17 17:07:00,128.90833,35.0,18.0,271.0,31.46,25.12,9.6,31.5,7.7,8.14,,7.3,,49.2,,105.4,1.36,62.7,31.5
낙동강하구3_환경관리,2019-11-20 10:05:00,128.90833,35.0,17.0,268.4,32.91,16.55,0.42,14.1,7.34,8.06,,10.9,,112.5,,131.8,1.1,8.4,33.9
낙동강하구4_환경관리,2019-02-23 00:00:00,128.86528,34.99583,7.5,213.2,33.75,9.95,0.69,16.5,9.78,8.34,,6.0,,89.5,,118.7,1.47,23.2,23.0
낙동강하구4_환경관리,2019-05-09 00:00:00,128.86528,34.99583,7.0,218.2,33.23,15.75,2.09,8.3,7.8,8.32,,3.4,,48.6,,75.4,1.43,23.4,21.9
낙동강하구4_환경관리,2019-08-18 08:35:00,128.86528,34.99583,7.5,228.4,31.52,25.65,0.74,26.7,7.45,8.23,,6.5,,23.0,,56.3,3.06,26.9,26.7
낙동강하구4_환경관리,2019-11-20 10:25:00,128.86528,34.99583,5.6,278.5,32.74,15.93,0.48,11.1,7.55,8.08,,10.6,,110.6,,123.4,1.09,2.3,36.6
남해도남안1_연안,2019-02-27 00:00:00,127.8844444,34.53805556,26.0,121.4,33.97,9.19,2.44,10.7,9.73,8.37,28.7,0.9,4.4,2.7,,23.1,2.39,19.6,19.8
남해도남안1_연안,2019-05-04 00:00:00,127.8844444,34.53805556,26.5,78.5,33.79,13.66,0.61,6.2,8.74,8.22,,6.9,,28.4,,35.3,1.7,0.0,16.4
남해도남안1_연안,2019-08-09 15:01:00,127.8844444,34.53805556,26.0,225.3,33.46,17.26,2.42,11.9,6.03,8.01,,11.0,,92.6,,103.8,2.57,0.2,38.8
남해도남안1_연안,2019-11-08 14:00:00,127.8844444,34.53805556,23.0,164.6,32.22,19.35,2.86,4.3,7.02,8.13,,14.1,,23.5,,46.8,0.8,9.2,22.8
남해도남안2_연안,2019-02-27 00:00:00,127.9327778,34.63777778,22.5,128.6,34.15,9.94,2.9,10.5,10.46,8.36,24.9,0.5,,2.3,,6.9,1.95,4.0,18.3
남해도남안2_연안,2019-05-04 00:00:00,127.9327778,34.63777778,24.0,98.5,33.77,13.49,1.21,5.3,8.44,8.2,,4.2,,16.5,,20.9,2.03,0.2,19.6
남해도남안2_연안,2019-08-09 14:20:00,127.9327778,34.63777778,22.5,145.9,33.08,18.99,3.46,10.8,8.02,8.12,,1.2,,2.8,,4.2,1.83,0.1,27.7
남해도남안2_연안,2019-11-08 13:08:00,127.9327778,34.63777778,22.0,150.0,32.46,19.49,2.28,3.8,6.92,8.21,,5.9,,11.5,,25.2,0.88,7.7,21.7
남해도남안3_연안,2019-02-26 00:00:00,128.0666667,34.61611111,36.0,123.9,34.15,9.99,4.36,6.8,10.66,8.36,37.7,0.6,3.7,2.6,,7.2,1.98,4.0,19.1
남해도남안3_연안,2019-05-02 00:00:00,128.0666667,34.61611111,35.0,125.3,33.76,13.05,0.41,5.3,8.76,8.14,,5.5,,26.4,,32.1,1.23,0.2,19.3
남해도남안3_연안,2019-08-09 12:05:00,128.0666667,34.61611111,35.0,277.4,33.61,17.02,1.51,9.2,4.95,7.93,,6.6,,,,146.4,1.65,0.1,46.1
남해도남안3_연안,2019-11-08 11:08:00,128.0666667,34.61611111,33.0,180.1,32.86,19.28,1.68,6.1,6.61,8.15,,7.0,,26.2,,42.9,1.14,9.7,24.3
남해도남안4_연안,2019-02-26 00:00:00,127.9908333,34.71361111,13.5,131.4,34.18,10.29,1.0,5.3,10.75,8.36,55.5,1.0,4.3,3.0,,6.8,1.53,2.9,16.2
남해도남안4_연안,2019-05-02 00:00:00,127.9908333,34.71361111,12.0,78.6,33.68,13.69,0.6,5.8,9.48,8.18,,0.5,3.5,3.0,,3.8,1.45,0.3,15.7
남해도남안4_연안,2019-08-09 12:52:00,127.9908333,34.71361111,12.0,141.9,32.56,22.89,1.49,8.0,7.72,8.14,,2.3,,10.9,,13.6,2.19,0.3,18.9
남해도남안4_연안,2019-11-08 12:18:00,127.9908333,34.71361111,10.0,153.0,32.38,19.29,2.8,4.3,6.92,8.2,109.0,4.2,,10.7,,20.6,0.78,5.7,19.3
남해도남안5_연안,2019-02-27 00:00:00,127.7819444,34.55888889,28.0,158.0,33.96,9.21,0.76,5.6,9.79,8.33,98.6,1.8,,16.2,,30.5,1.97,12.4,19.1
남해도남안5_연안,2019-05-04 00:00:00,127.7819444,34.55888889,28.5,109.8,33.64,14.12,0.72,21.4,8.63,8.2,,4.4,,23.5,,28.5,1.98,0.6,17.4
남해도남안5_연안,2019-08-09 16:15:00,127.7819444,34.55888889,29.0,208.9,33.04,19.46,0.81,10.3,6.12,8.04,,9.2,,73.4,,103.4,1.86,20.8,32.2
남해도남안5_연안,2019-11-08 14:48:00,127.7819444,34.55888889,28.0,227.8,32.3,18.66,2.16,5.4,6.23,8.12,,17.5,,72.9,,113.7,0.85,23.3,31.3
대산연안1_연안,2019-02-11 00:00:00,126.4755556,37.05222222,5.0,390.0,31.16,3.35,3.08,12.1,10.82,8.01,,3.2,,,,234.8,1.93,1.9,36.5
대산연안1_연안,2019-05-05 00:00:00,126.4755556,37.05222222,8.0,271.7,31.45,11.56,1.53,21.3,9.92,8.16,65.6,2.7,,80.2,,90.5,1.71,7.6,29.1
대산연안1_연안,2019-08-06 09:55:00,126.4755556,37.05222222,10.0,306.8,31.04,23.49,1.62,19.7,7.22,7.99,,9.7,,75.6,,131.3,3.25,45.9,36.3
대산연안1_연안,2019-11-09 10:46:00,126.4755556,37.05222222,6.0,264.0,31.01,18.16,1.82,3.4,8.23,8.04,,18.6,,77.1,,101.2,1.49,5.4,34.5
대산연안2_연안,2019-02-12 00:00:00,126.3788889,37.04472222,38.0,333.3,31.6,3.92,1.55,26.9,10.33,7.98,,2.7,,,,205.0,1.79,0.2,36.5
대산연안2_연안,2019-05-06 00:00:00,126.3788889,37.04472222,32.0,247.0,31.4,10.94,1.56,20.8,9.68,8.13,71.7,3.1,,99.9,,109.9,1.71,6.9,29.4
대산연안2_연안,2019-08-06 10:45:00,126.3788889,37.04472222,36.0,174.7,31.54,22.13,3.87,14.7,7.87,8.1,,4.6,,49.2,,39.4,3.01,9.2,23.1
대산연안2_연안,2019-11-09 11:37:00,126.3788889,37.04472222,31.0,303.3,31.5,17.83,2.78,20.0,8.04,8.04,,15.1,,69.1,,86.5,1.65,2.4,37.6
대산연안3_연안,2019-02-11 00:00:00,126.3736111,37.07916667,22.0,370.1,31.36,3.69,2.22,19.9,10.44,7.99,,2.0,,,,231.2,1.76,9.0,35.4
대산연안3_연안,2019-05-05 00:00:00,126.3736111,37.07916667,22.0,245.8,31.44,10.45,1.59,24.1,9.82,8.14,72.0,2.7,,93.3,,96.4,1.68,0.5,17.1
대산연안3_연안,2019-08-06 10:26:00,126.3736111,37.07916667,22.0,238.6,31.21,23.93,3.34,18.3,7.4,8.05,,6.5,,59.1,,74.5,3.2,24.0,29.8
대산연안3_연안,2019-11-09 11:18:00,126.3736111,37.07916667,26.0,312.0,31.41,17.85,2.24,4.1,7.99,8.03,,16.1,,74.0,,97.5,1.73,7.4,38.3
대산연안4_연안,2019-02-11 00:00:00,126.2077778,37.07444444,40.0,337.2,31.55,3.93,1.76,61.1,10.29,7.97,,1.4,,,,208.0,2.19,3.8,41.3
대산연안4_연안,2019-05-05 00:00:00,126.2077778,37.07444444,45.0,174.2,31.63,9.2,1.32,40.9,9.77,8.09,112.8,3.0,,124.8,,150.1,1.65,22.2,20.5
대산연안4_연안,2019-08-06 13:29:00,126.2077778,37.07444444,37.0,204.3,31.37,22.1,1.96,10.5,7.65,8.05,,7.6,,46.1,,72.2,2.47,20.3,23.2
대산연안4_연안,2019-11-09 12:35:00,126.2077778,37.07444444,43.0,294.7,31.78,17.92,1.45,7.1,7.73,8.01,,7.3,,81.5,,90.9,1.7,2.1,33.9
대정연안1_연안,2019-02-27 00:00:00,126.2516667,33.2025,20.0,127.0,34.31,15.42,0.22,2.0,9.23,8.15,,2.6,,55.4,,61.6,2.35,3.7,16.6
대정연안1_연안,2019-05-08 00:00:00,126.2516667,33.2025,18.0,158.3,34.34,16.33,0.07,12.6,10.69,8.23,,2.8,,40.1,,48.9,0.53,6.0,17.5
대정연안1_연안,2019-08-13 06:42:00,126.2516667,33.2025,20.0,167.2,32.17,23.36,0.26,7.6,7.46,8.15,,2.6,,5.0,,6.6,3.05,0.4,13.9
대정연안1_연안,2019-11-05 08:01:00,126.2516667,33.2025,19.0,142.2,34.1,22.6,0.48,1.8,7.65,8.21,,1.3,4.2,20.5,,35.2,0.73,13.4,9.7
대정연안2_연안,2019-02-27 00:00:00,126.3275,33.22,30.0,99.3,34.36,15.65,0.17,2.7,9.18,7.75,,3.1,,56.5,,64.8,0.8,5.1,13.9
대정연안2_연안,2019-05-08 00:00:00,126.3275,33.22,28.0,138.7,34.38,16.7,0.07,35.1,10.76,8.23,,2.6,,24.5,,30.7,1.15,3.6,14.9
대정연안2_연안,2019-08-13 06:15:00,126.3275,33.22,28.0,190.8,33.77,19.2,0.35,9.6,7.05,8.08,,6.1,,7.6,,14.0,3.08,0.3,22.2
대정연안2_연안,2019-11-05 07:33:00,126.3275,33.22,29.0,144.1,34.12,22.87,0.4,15.0,7.73,8.2,,1.1,3.7,13.5,,28.7,1.18,14.1,9.7
대정연안3_연안,2019-02-27 00:00:00,126.2027778,33.23777778,29.0,164.2,34.33,15.35,0.42,3.0,9.42,8.21,,2.9,,54.2,,62.6,0.69,5.5,15.5
대정연안3_연안,2019-05-08 00:00:00,126.2027778,33.23777778,15.0,190.4,34.34,16.37,0.1,4.1,10.7,8.22,,2.2,,36.8,,40.1,0.96,1.1,16.6
대정연안3_연안,2019-08-13 07:00:00,126.2027778,33.23777778,26.0,173.8,32.54,21.56,0.37,8.0,7.39,8.13,,2.5,,4.5,,7.2,2.54,0.2,16.7
대정연안3_연안,2019-11-05 08:21:00,126.2027778,33.23777778,27.0,157.1,34.05,22.34,0.52,1.9,7.73,8.21,,1.4,,18.6,,36.6,1.3,16.6,10.1
도암만1_환경관리,2019-02-26 00:00:00,126.86472,34.42778,23.0,160.9,33.22,8.05,0.62,19.8,9.93,8.22,,1.7,,77.1,,91.3,1.5,12.5,24.6
도암만1_환경관리,2019-05-14 00:00:00,126.86472,34.42778,20.0,204.4,33.62,16.56,0.57,8.7,8.47,8.14,,5.1,,44.1,,64.1,0.76,15.0,21.7
도암만1_환경관리,2019-08-09 14:25:00,126.86472,34.42778,21.0,212.1,32.4,22.98,0.9,13.1,6.56,8.02,,13.1,,47.9,,80.8,0.93,22.1,26.6
도암만1_환경관리,2019-11-07 12:40:00,126.86472,34.42778,21.0,252.8,31.93,18.81,0.81,3.2,7.42,8.04,,15.1,,58.0,,117.9,1.26,44.8,28.1
도암만2_환경관리,2019-02-26 00:00:00,126.77222,34.45694,7.0,138.6,32.98,7.47,3.34,8.8,10.51,8.17,,1.1,,26.0,,92.0,1.57,64.9,19.9
도암만2_환경관리,2019-05-14 00:00:00,126.77222,34.45694,7.0,215.2,33.48,16.92,0.58,8.0,8.64,8.06,,4.2,,43.6,,50.7,0.93,2.9,25.1
도암만2_환경관리,2019-08-09 10:25:00,126.77222,34.45694,7.0,251.8,31.69,24.81,2.38,7.6,6.06,7.97,,12.4,,48.9,,99.0,1.26,37.7,33.4
도암만2_환경관리,2019-11-07 08:45:00,126.77222,34.45694,8.0,298.7,31.6,18.47,0.89,2.5,7.54,8.02,,12.4,,68.9,,131.1,1.18,49.7,33.1
도암만3_환경관리,2019-08-09 10:00:00,126.77139,34.48417,7.0,282.3,31.7,24.46,3.78,8.1,6.31,7.95,,12.1,,54.4,,105.1,1.89,38.6,39.7
도암만3_환경관리,2019-11-07 08:32:00,126.77139,34.48417,7.0,277.4,31.57,18.62,1.01,4.7,7.38,8.06,,11.8,,76.7,,133.8,1.18,45.3,32.3
도암만4_환경관리,2019-02-26 00:00:00,126.77639,34.50611,3.0,139.8,32.02,7.15,7.24,10.1,10.99,8.31,,0.4,3.9,6.1,,13.1,1.53,6.6,24.2
도암만4_환경관리,2019-05-14 00:00:00,126.77639,34.50611,4.0,243.5,32.89,19.09,2.53,14.0,7.87,8.09,,2.7,,27.6,,94.0,1.51,63.7,28.6
도암만4_환경관리,2019-08-09 10:00:00,126.77639,34.50611,4.0,273.5,30.56,26.08,6.6,12.5,6.55,7.94,,10.1,,62.6,,101.0,1.95,28.4,40.8
도암만4_환경관리,2019-11-07 08:25:00,126.77639,34.50611,4.0,296.7,31.15,18.34,1.43,6.6,7.17,7.99,,11.8,,80.6,,144.0,1.41,51.6,36.7
도암만5_환경관리,2019-08-09 09:50:00,126.77361,34.53389,5.0,278.6,30.34,26.14,6.98,28.5,6.59,7.9,,12.0,,83.3,,126.6,2.91,31.3,47.9
도암만5_환경관리,2019-11-07 08:15:00,126.77361,34.53389,5.0,313.2,30.68,17.84,1.71,6.0,7.53,7.99,,11.2,,89.9,,153.7,1.07,52.6,38.7
도암만6_환경관리,2019-02-26 00:00:00,126.77806,34.55944,2.0,209.0,29.96,6.96,12.72,9.7,12.0,8.44,,2.9,0.7,39.9,,55.6,2.52,12.9,22.9
도암만6_환경관리,2019-05-14 00:00:00,126.77806,34.55944,4.0,259.4,32.09,19.74,2.39,15.7,7.86,8.04,,4.5,,49.9,,54.9,2.62,0.6,40.4
도암만6_환경관리,2019-08-09 09:30:00,126.77806,34.55944,3.0,357.4,29.4,27.4,17.94,18.7,6.03,7.88,,6.1,,55.9,,94.0,3.04,32.0,67.3
도암만6_환경관리,2019-11-07 08:00:00,126.77806,34.55944,3.0,405.5,30.62,17.85,2.2,11.5,7.2,7.84,,10.9,,124.0,,193.0,1.47,58.1,49.0
동해연안1_연안,2019-02-19 00:00:00,129.135,37.53555556,17.0,172.3,34.32,10.33,0.33,4.7,8.66,8.25,,4.4,,,,84.3,1.38,8.2,24.1
동해연안1_연안,2019-05-04 00:00:00,129.135,37.53555556,21.0,264.1,34.11,6.05,0.49,6.1,7.82,7.94,,3.0,,,,167.9,2.18,9.7,33.8
동해연안1_연안,2019-08-06 09:37:00,129.135,37.53555556,21.0,142.1,33.96,14.8,0.86,3.1,8.22,8.15,,2.9,,23.1,,31.7,0.78,5.7,20.4
동해연안1_연안,2019-11-12 13:13:00,129.135,37.53555556,21.0,147.1,33.23,17.6,1.22,2.3,8.04,8.15,,5.3,,26.7,,37.2,0.72,5.2,13.6
동해연안2_연안,2019-02-19 00:00:00,129.1547222,37.50305556,25.0,171.3,34.31,10.25,0.52,2.3,8.96,8.26,,2.7,,42.4,,49.9,0.9,4.8,21.9
동해연안2_연안,2019-05-04 00:00:00,129.1547222,37.50305556,27.0,243.6,34.09,7.0,1.5,6.2,8.56,8.0,,2.8,,,,128.3,1.96,3.5,35.5
동해연안2_연안,2019-08-10 07:20:00,129.1547222,37.50305556,27.0,142.3,33.91,16.26,0.99,11.2,8.5,8.15,,1.5,,12.7,,14.5,2.48,0.4,14.9
동해연안2_연안,2019-11-12 13:40:00,129.1547222,37.50305556,26.0,158.4,33.27,17.62,0.72,2.9,8.15,8.08,,6.8,,25.3,,37.0,0.89,4.9,14.1
동해연안3_연안,2019-02-19 00:00:00,129.1522222,37.52333333,26.0,239.8,34.2,8.16,0.25,1.9,8.0,8.15,,4.7,,,,135.5,1.91,6.9,33.4
동해연안3_연안,2019-05-04 00:00:00,129.1522222,37.52333333,26.0,238.8,34.14,7.59,1.48,4.9,8.06,8.02,,3.7,,,,210.9,0.76,103.9,33.2
동해연안3_연안,2019-08-06 09:20:00,129.1522222,37.52333333,24.5,141.3,34.04,14.25,1.15,3.5,8.45,8.16,,2.6,,26.8,,29.4,1.04,0.0,17.5
동해연안3_연안,2019-11-12 13:20:00,129.1522222,37.52333333,27.0,155.0,33.25,17.59,1.04,3.0,8.02,8.1,,6.2,,24.1,,34.6,1.05,4.2,13.5
동해연안4_연안,2019-02-18 00:00:00,129.115,37.61138889,31.0,167.4,34.34,10.53,0.25,2.2,8.68,8.31,,4.6,,,,82.7,1.24,5.2,22.3
동해연안4_연안,2019-05-02 00:00:00,129.115,37.61138889,34.0,346.0,34.04,2.88,0.3,2.9,7.35,7.83,,2.7,,,,245.5,1.14,8.5,48.2
동해연안4_연안,2019-08-06 10:45:00,129.115,37.61138889,38.0,229.5,34.21,10.46,0.62,3.5,7.21,7.83,,6.6,,,,109.6,1.04,0.3,31.6
동해연안4_연안,2019-11-10 09:21:00,129.115,37.61138889,33.0,166.2,33.34,17.27,0.68,2.7,7.62,8.17,,6.0,,,,60.7,0.98,7.4,17.6
동해연안H1_항만,2019-02-19 00:00:00,129.1152778,37.54666667,7.0,271.3,33.97,9.75,0.73,2.5,9.45,8.29,,4.1,,,,109.5,1.14,36.1,29.6
동해연안H1_항만,2019-08-06 09:55:00,129.1152778,37.54666667,5.5,128.4,33.55,23.61,3.37,8.5,8.72,8.22,79.2,0.8,0.3,2.5,,2.4,1.44,0.6,15.5
동해연안H2_항만,2019-02-19 00:00:00,129.1402778,37.49666667,12.5,170.0,34.06,9.65,2.62,8.6,9.75,8.34,,7.1,,,,72.1,1.67,4.1,19.9
동해연안H2_항만,2019-08-10 07:55:00,129.1402778,37.49666667,15.0,126.3,33.59,19.32,2.06,7.2,8.07,8.12,,1.2,,17.0,,19.7,2.03,10.9,15.4
득량만1_환경관리,2019-02-15 00:00:00,127.21861,34.70667,10.0,103.4,32.58,4.6,1.59,15.8,11.08,8.34,5.5,0.6,1.2,2.1,,35.9,1.52,33.2,15.4
득량만1_환경관리,2019-05-05 00:00:00,127.21861,34.70667,7.5,206.4,32.6,16.28,0.97,18.8,7.98,8.09,,2.5,,22.2,,24.8,1.93,0.1,30.4
득량만1_환경관리,2019-08-13 15:40:00,127.21861,34.70667,7.0,245.6,31.36,26.55,2.32,41.9,6.32,7.94,,3.5,,7.2,,70.6,0.99,60.8,41.9
득량만1_환경관리,2019-11-10 09:50:00,127.21861,34.70667,8.0,289.9,30.84,16.99,3.21,13.3,6.59,8.09,,15.7,,65.6,,129.0,1.81,47.6,37.4
득량만2_환경관리,2019-02-15 00:00:00,127.13944,34.63944,11.0,148.0,32.93,5.1,2.24,17.1,11.06,8.34,9.5,0.4,0.9,1.9,,34.8,1.53,32.6,21.2
득량만2_환경관리,2019-05-05 00:00:00,127.13944,34.63944,9.5,164.8,33.11,15.31,2.32,14.3,9.33,8.23,,0.5,2.2,0.8,,1.4,2.12,0.2,22.0
득량만2_환경관리,2019-08-13 15:00:00,127.13944,34.63944,9.0,216.8,31.67,25.77,2.84,37.7,6.3,8.0,,2.1,,4.2,,49.8,0.64,43.4,37.7
득량만2_환경관리,2019-11-10 10:34:00,127.13944,34.63944,9.0,252.5,31.31,17.39,1.74,8.4,6.3,8.1,,16.3,,44.7,,67.6,1.68,6.5,27.8
