station,date_time,longitude,latitude,depth(m),총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[mg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L]
감포연안2_연안,2011-11-12,129.5305556,35.81555556,44.0,206.451,34.1705,11.4764,0.638,6.2,6.29858,8.09,724.234,9.03,7.8895,27.363,,72.247,0.234822,35.854,9.889
감포연안3_연안,2011-02-19,129.4883333,35.7075,27.0,348.119,34.3383,10.4876,0.4378,3.0,8.72233,8.14,236.6,4.886,21.08,68.124,,102.116,0.366048,29.106,35.16
감포연안3_연안,2011-05-06,129.4883333,35.7075,32.0,282.591,34.35,11.76,0.638,7.0,8.43531,8.17,276.814,7.33787,13.1522,77.3744,,108.063,0.501302,23.3511,43.9521
감포연안3_연안,2011-08-11,129.4883333,35.7075,35.0,257.376,33.4323,14.7026,0.435,3.4,8.14828,8.18,383.278,4.991,13.423,145.215,,166.943,0.666441,16.737,16.213
감포연안3_연안,2011-11-12,129.4883333,35.7075,30.0,203.924,33.7715,16.5392,0.667,3.2,6.2029,8.2,366.226,5.439,7.254,65.632,,100.345,0.362906,29.274,8.06
감포연안4_연안,2011-02-19,129.5005556,35.74638889,36.0,319.04,34.0663,10.4639,0.667,5.0,8.6426,8.14,302.764,4.984,20.274,66.71,,112.126,1.05747,40.432,38.8693
감포연안4_연안,2011-05-06,129.5005556,35.74638889,35.0,280.168,34.32,11.73,1.305,7.0,8.33963,8.16,329.37,9.98472,14.9598,70.6963,,95.6154,0.469304,14.9343,40.7308
감포연안4_연안,2011-08-11,129.5005556,35.74638889,37.0,254.394,34.277,10.4957,0.667,3.6,8.10045,8.17,366.786,4.312,17.6855,140.63,,158.368,0.906359,13.426,18.228
감포연안4_연안,2011-11-12,129.5005556,35.74638889,35.0,369.663,32.9753,14.0377,0.667,3.8,6.82479,8.16,482.608,6.055,23.405,93.646,,131.915,0.282853,32.214,26.536
감포연안H1_항만,2011-02-14,129.5055556,35.80694444,7.0,175.0,34.25,10.23,0.43,4.2,8.13,8.2,249.0,5.0,17.7,76.2,,100.4,0.71,19.3,19.1
감포연안H1_항만,2011-02-20,129.5055556,35.80694444,7.0,261.078,34.25,10.23,0.638,2.6,8.75422,8.13,339.724,3.878,21.979,52.724,,89.446,0.854112,32.844,30.008
감포연안H1_항만,2011-08-11,129.5055556,35.80694444,7.0,186.018,33.4291,19.9861,4.4398,4.8,8.38747,8.24,496.622,0.427,0.2325,8.561,,19.446,1.3862,10.458,15.717
강구연안1_연안,2011-02-24,129.4205556,36.38055556,53.0,346.998,34.2,9.53,0.638,4.4,8.86584,8.17,280.14,4.032,14.539,56.112,,98.224,0.296906,38.08,47.275
강구연안1_연안,2011-05-05,129.4205556,36.38055556,53.0,288.684,34.26,6.74,0.87,3.6,8.80206,8.11,249.996,4.0,17.6921,47.0,,78.0802,1.05333,27.0802,45.7796
강구연안1_연안,2011-08-10,129.4205556,36.38055556,60.0,283.766,34.0999,7.8421,0.638,4.2,8.86584,8.17,443.884,6.643,12.0745,144.088,,174.51,0.506495,23.779,17.298
강구연안1_연안,2011-11-04,129.4205556,36.38055556,60.0,186.123,33.9729,2.6082,0.203,3.2,8.38747,8.04,587.944,2.429,4.6655,160.048,,174.335,0.864571,11.858,11.0515
강구연안2_연안,2011-02-23,129.3975,36.35,22.0,365.593,34.3,9.79,0.8728,4.2,8.99341,8.2,254.352,3.878,13.237,52.318,,90.594,0.0935456,34.398,48.081
강구연안2_연안,2011-05-05,129.3975,36.35,25.0,185.537,34.45,13.21,0.4612,5.6,8.94557,8.24,35.2946,0.120227,4.47743,1.30182,,10.564,0.853333,9.14198,26.3279
강구연안2_연안,2011-08-10,129.3975,36.35,24.0,169.68,34.2602,13.7097,1.769,3.8,8.99341,8.2,267.946,1.638,4.4795,16.709,,40.138,0.186603,21.791,7.44
강구연안2_연안,2011-11-04,129.3975,36.35,28.0,226.31,34.2111,12.2421,0.87,1.6,6.93641,8.17,309.806,3.85,12.6015,61.033,,66.465,0.736486,1.582,15.004
강구연안H1_항만,2011-02-13,129.3905556,36.35666667,9.0,286.1,34.14,9.72,1.1,4.0,9.33,8.2,332.3,5.5,17.2,138.4,,158.1,0.31,14.3,24.7
강구연안H1_항만,2011-02-23,129.3905556,36.35666667,8.0,217.426,34.14,9.72,0.87,5.6,9.24854,8.19,281.764,4.158,19.468,94.136,,135.212,0.540938,36.918,21.0
강구연안H1_항만,2011-08-10,129.3905556,36.35666667,9.0,175.098,33.765,17.1268,1.537,3.4,7.82937,8.22,650.594,0.658,8.0755,21.553,,45.297,0.639783,23.086,10.943
강릉연안1_연안,2011-03-04,128.9616667,37.78166667,16.0,99.6793,33.8,4.28,3.799,4.0,11.1461,8.27,209.748,0.686,8.184,1.302,,15.596,0.920443,13.608,10.943
강릉연안1_연안,2011-05-03,128.9616667,37.78166667,20.0,193.801,34.3,10.0,1.566,4.6,9.13692,8.22,149.836,2.04329,16.934,28.5242,,34.7779,0.6,4.21034,27.1642
강릉연안1_연안,2011-08-04,128.9616667,37.78166667,19.0,216.79,33.1893,16.3821,0.87,1.6,11.1461,8.27,488.292,0.147,0.496,2.933,,11.557,0.869039,8.477,19.003
강릉연안1_연안,2011-11-02,128.9616667,37.78166667,20.0,200.669,33.6581,13.6265,1.3078,3.4,7.9091,8.22,211.96,2.541,6.3705,34.118,,65.149,0.437622,28.49,12.3535
강릉연안2_연안,2011-03-04,128.9555556,37.78,24.0,90.7774,33.67,3.83,2.9,3.6,11.162,8.25,230.468,0.462,7.099,0.98,,11.816,0.643915,10.374,16.678
강릉연안2_연안,2011-05-03,128.9555556,37.78,31.0,272.184,34.08,5.88,0.6698,6.2,8.94557,8.11,327.571,2.98097,16.1735,107.468,,123.187,1.82667,12.7384,55.1647
강릉연안2_연안,2011-08-04,128.9555556,37.78,24.0,169.764,33.4616,15.3518,1.102,2.4,11.162,8.25,566.258,0.217,0.465,3.549,,14.91,0.741082,11.144,18.538
강릉연안2_연안,2011-11-02,128.9555556,37.78,22.0,280.539,33.9131,11.8206,0.8728,3.2,6.95235,8.19,347.62,6.573,10.0905,95.067,,154.42,0.389591,52.78,16.492
강릉연안3_연안,2011-03-04,128.9761111,37.76972222,36.0,88.0958,33.86,4.15,2.001,2.0,10.1256,8.19,306.04,3.178,11.098,34.202,,45.374,0.683419,7.994,17.825
강릉연안3_연안,2011-05-03,128.9761111,37.76972222,40.0,268.78,34.02,4.6,0.203,4.4,9.26449,8.12,347.329,3.30286,18.4602,121.395,,134.466,1.50667,9.76846,54.5762
강릉연안3_연안,2011-08-04,128.9761111,37.76972222,35.0,178.5,33.5376,12.4087,0.899,3.2,10.1256,8.19,556.206,0.364,0.7285,6.398,,21.07,0.549147,14.308,9.579
강릉연안3_연안,2011-11-02,128.9761111,37.76972222,38.0,319.151,34.1499,5.0455,0.203,3.6,7.09586,8.09,484.078,4.151,20.026,161.581,,165.774,0.437622,0.042,23.529
강릉연안4_연안,2011-03-04,128.9316667,37.80638889,28.0,39.1903,33.82,4.25,6.264,3.6,10.8591,8.23,237.832,1.442,8.649,7.994,,22.68,0.59256,13.244,19.344
강릉연안4_연안,2011-05-03,128.9316667,37.80638889,25.0,226.577,34.26,8.46,0.667,4.2,8.65855,8.19,200.328,2.77104,18.6645,51.7567,,71.7269,1.30667,17.1992,34.4431
강릉연안4_연안,2011-08-04,128.9316667,37.80638889,26.0,218.82,33.4897,14.3918,0.87,3.0,10.8591,8.23,518.84,0.651,1.4105,11.354,,23.716,0.431854,11.711,13.795
강릉연안4_연안,2011-11-02,128.9316667,37.80638889,23.0,287.903,33.9326,12.5778,0.6698,3.0,6.761,8.15,378.91,6.965,11.749,110.117,,183.722,0.517675,66.64,18.3055
강릉연안5_연안,2011-03-04,129.0808333,37.66444444,70.0,136.54,33.84,3.4,1.102,2.4,10.0458,8.16,313.488,2.716,15.314,38.178,,57.778,0.276528,16.884,20.956
강릉연안5_연안,2011-05-03,129.0808333,37.66444444,66.0,309.947,33.98,2.41,0.232,6.0,9.36016,8.11,463.969,2.01286,19.7272,170.497,,196.987,1.70667,24.4771,61.5144
강릉연안5_연안,2011-08-04,129.0808333,37.66444444,74.0,198.24,33.8042,3.8792,0.203,2.4,10.0458,8.16,144.704,4.529,10.323,25.396,,50.925,0.0586468,21.0,16.678
강릉연안5_연안,2011-11-02,129.0808333,37.66444444,76.0,349.321,34.2555,1.7673,0.0,3.0,8.56287,8.03,614.74,1.547,25.4045,191.016,,197.239,0.533686,4.676,31.961
강릉연안6_연안,2011-03-04,129.0372222,37.71666667,81.0,150.761,33.83,2.93,0.87,2.6,10.0299,8.16,364.672,2.744,15.531,44.198,,62.79,0.079008,15.848,23.529
강릉연안6_연안,2011-05-03,129.0372222,37.71666667,83.0,293.853,33.96,2.15,0.0,4.2,9.55151,8.04,466.279,1.83114,21.6431,174.24,,193.366,0.986667,17.2953,63.6516
강릉연안6_연안,2011-08-04,129.0372222,37.71666667,80.0,293.426,33.7329,3.439,0.435,2.6,10.0299,8.16,129.948,5.39,10.2455,27.384,,50.295,0.271908,17.521,18.941
강릉연안6_연안,2011-11-02,129.0372222,37.71666667,80.0,334.621,33.9456,1.7602,0.029,2.4,8.65855,8.04,601.762,1.729,25.8385,184.975,,190.232,0.565707,3.528,29.4345
강릉연안7_연안,2011-03-04,128.9952778,37.75083333,33.0,123.242,33.85,4.27,6.467,3.6,10.4126,8.12,245.7,2.058,11.563,15.022,,28.392,0.553056,11.312,24.924
강릉연안7_연안,2011-05-03,128.9952778,37.75083333,37.0,262.603,34.12,6.56,0.4378,4.8,9.05719,8.13,340.435,3.22896,19.3752,95.1467,,125.937,1.02667,27.5618,48.9389
강릉연안7_연안,2011-08-04,128.9952778,37.75083333,42.0,180.292,33.6989,7.9124,1.1076,4.4,10.4126,8.12,114.716,0.77,5.425,12.285,,36.967,0.335886,23.912,26.567
강릉연안7_연안,2011-11-02,128.9952778,37.75083333,35.0,302.519,34.0487,7.4909,0.0,2.6,7.31911,8.09,472.43,3.542,20.8785,156.261,,160.979,0.469643,1.176,24.583
거제도남안1_연안,2011-02-19,128.5580556,34.81333333,8.0,112.955,34.21,7.28,3.596,3.3,11.7697,8.2654,98.168,1.008,3.813,0.294,,25.074,1.48535,23.772,21.948
거제도남안1_연안,2011-05-17,128.5580556,34.81333333,10.0,210.161,34.2016,15.1543,1.3022,2.9,6.65001,8.105,380.685,0.612346,11.7868,1.60435,,15.0575,0.762237,12.8408,39.0892
거제도남안1_연안,2011-08-03,128.5580556,34.81333333,10.3,237.832,32.85,20.14,2.8364,3.125,5.30582,7.99,685.762,11.816,20.0415,65.443,,106.015,0.442517,28.756,21.7
거제도남안1_연안,2011-11-07,128.5580556,34.81333333,9.8,264.8,32.67,15.95,1.45,3.6,5.81,7.98,504.2,12.0,21.6,66.1,,99.6,0.27,21.6,23.5
거제도남안1_연안,2011-11-09,128.5580556,34.81333333,8.0,225.596,32.78,18.04,2.5782,2.7,6.98559,7.95,737.898,12.166,24.2265,35.021,,86.611,0.671974,39.424,26.6734
거제도남안2_연안,2011-02-19,128.52,34.78083333,10.0,133.375,34.32,9.11,1.769,3.0,10.7125,8.14871,115.892,1.554,6.727,4.592,,22.456,0.734774,16.31,20.739
거제도남안2_연안,2011-05-17,128.52,34.78083333,10.5,223.272,34.0041,14.6526,3.132,4.4,9.72971,8.236,85.9628,0.932436,8.35676,2.39261,,23.2934,0.570345,19.9684,35.775
거제도남안2_연안,2011-08-03,128.52,34.78083333,11.8,224.931,32.93,19.51,3.3846,4.875,5.75112,8.04,796.656,8.302,17.887,95.263,,119.259,0.458511,15.694,17.918
거제도남안2_연안,2011-11-07,128.52,34.78083333,11.0,306.7,32.9,16.13,1.62,7.8,5.3,7.96,523.4,13.8,27.1,96.6,,129.5,0.45,19.1,30.7
거제도남안2_연안,2011-11-09,128.52,34.78083333,13.0,257.055,33.04,18.09,2.0534,3.0,6.50667,8.02,657.44,13.419,26.5515,41.251,,100.128,0.559978,45.458,28.5422
거제도남안3_연안,2011-02-19,128.5402778,34.72277778,42.0,155.618,34.42,10.72,1.102,8.1,9.83975,8.07092,101.528,5.04,2.48,36.89,,62.552,0.221222,20.622,21.855
거제도남안3_연안,2011-05-17,128.5402778,34.72277778,39.0,216.744,34.2091,13.7613,0.9018,3.8,8.40009,8.239,148.99,4.17508,12.1373,14.1615,,43.949,0.378453,25.6124,33.328
거제도남안3_연안,2011-08-03,128.5402778,34.72277778,40.0,223.006,33.53,16.62,4.133,7.625,6.24273,8.07,666.596,4.732,20.1035,132.041,,146.741,0.826386,9.968,24.676
거제도남안3_연안,2011-11-07,128.5402778,34.72277778,39.0,293.2,33.47,16.55,0.78,9.4,4.58,8.04,444.2,6.3,21.1,94.7,,112.1,0.13,11.2,28.0
거제도남안3_연안,2011-11-09,128.5402778,34.72277778,35.0,238.805,33.21,17.81,1.7924,4.0,6.32581,7.98,462.0,17.675,19.623,42.112,,71.526,0.51198,11.739,25.244
거제도남안4_연안,2011-02-19,128.6427778,34.67388889,80.0,170.213,34.44,11.22,0.435,4.9,9.51737,8.06119,110.124,4.298,7.192,39.284,,64.428,0.458246,20.846,21.204
거제도남안4_연안,2011-05-17,128.6427778,34.67388889,86.0,231.073,34.1945,13.1792,0.0,4.7,8.05861,8.223,207.611,6.94456,14.7649,27.6533,,54.6665,0.314489,20.0686,37.3856
거제도남안4_연안,2011-08-03,128.6427778,34.67388889,85.0,307.118,34.0,14.14,3.6456,29.625,6.26726,8.04,661.01,8.512,18.8015,115.92,,138.691,0.506495,14.259,66.495
거제도남안4_연안,2011-11-07,128.6427778,34.67388889,85.0,325.6,33.08,16.36,2.64,9.2,5.66,7.98,550.3,3.1,27.9,119.3,,127.3,0.45,4.9,36.2
거제도남안4_연안,2011-11-09,128.6427778,34.67388889,75.0,219.842,33.27,17.74,0.609,6.8,6.34153,8.11,389.606,10.955,15.965,38.752,,55.783,0.527979,6.076,24.335
거제도동안1_연안,2011-02-22,128.7333333,34.90944444,20.0,299.961,34.04,9.22,1.305,5.0,9.37,8.1347,114.912,4.858,9.61,49.77,,78.344,0.430402,23.716,20.274
거제도동안1_연안,2011-05-17,128.7333333,34.90944444,19.4,215.428,34.048,13.41,1.3368,4.5,7.73123,8.21,246.689,4.78743,11.2879,28.2072,,65.3878,0.570345,32.3932,47.7309
거제도동안1_연안,2011-08-02,128.7333333,34.90944444,20.0,340.564,34.04,9.22,3.074,21.0421,8.27585,8.17,1690.95,10.521,25.6525,156.359,,185.528,0.362544,18.648,48.98
거제도동안1_연안,2011-11-15,128.7333333,34.90944444,25.0,256.382,33.4816,17.2124,1.1048,7.9,7.02624,8.31,433.426,6.538,10.571,54.915,,85.337,0.479981,23.884,21.7
거제도동안2_연안,2011-02-22,128.6797222,34.79861111,17.7,215.866,34.45,10.8,0.841,2.5,9.24,8.14438,81.48,3.15,5.797,26.796,,51.646,0.179334,21.7,13.268
거제도동안2_연안,2011-05-17,128.6797222,34.79861111,17.0,224.42,34.219,13.49,1.363,4.5,8.35612,8.27,203.863,4.98227,11.4126,20.055,,60.3287,0.442417,35.2914,34.0404
거제도동안2_연안,2011-08-01,128.6797222,34.79861111,17.7,413.385,34.45,10.8,1.943,10.0,8.77017,8.17,1648.14,6.111,20.119,137.893,,165.893,0.442517,21.889,36.022
거제도동안2_연안,2011-11-15,128.6797222,34.79861111,18.0,255.689,33.4379,17.7304,0.6408,6.3,6.8326,8.25,383.278,13.202,16.12,83.384,,104.608,0.463982,8.022,21.483
거제도동안3_연안,2011-02-24,128.7744444,34.76805556,68.0,272.706,34.47,11.49,0.667,4.3,8.81,8.09601,94.752,4.578,8.091,33.852,,58.478,0.653573,20.048,17.174
거제도동안3_연안,2011-05-17,128.7744444,34.76805556,66.0,226.367,34.222,13.19,1.5978,18.3,8.21092,8.26,210.306,7.13939,12.504,29.5071,,61.1633,0.618318,24.5167,52.1912
거제도동안3_연안,2011-08-01,128.7744444,34.76805556,68.0,255.213,34.47,11.49,1.4762,21.4,8.22801,8.16,1601.52,5.369,25.2495,172.179,,194.999,0.815723,17.451,44.857
거제도동안3_연안,2011-11-15,128.7744444,34.76805556,70.0,322.707,34.231,15.6254,0.203,7.1,4.89511,8.08,621.978,1.75,30.969,199.332,,208.32,0.239991,7.238,32.147
거제도동안4_연안,2011-02-22,128.7502778,34.87916667,25.0,285.498,34.18,10.05,0.899,5.4,9.42,8.15405,107.94,4.298,8.246,44.604,,71.036,0.573869,22.134,16.399
거제도동안4_연안,2011-05-17,128.7502778,34.87916667,25.0,266.147,34.242,13.15,0.9018,16.5,8.1335,8.23,223.447,7.58474,13.0964,27.243,,86.6346,0.522372,51.8069,60.2754
거제도동안4_연안,2011-08-01,128.7502778,34.87916667,25.0,280.098,34.18,10.05,2.2274,21.7,10.1096,8.18,1623.08,7.322,25.0325,167.671,,192.164,0.479837,17.171,26.66
거제도동안4_연안,2011-11-15,128.7502778,34.87916667,25.0,310.17,33.4816,17.2124,0.8728,9.5,5.83677,8.26,514.948,7.105,22.041,124.831,,141.554,0.479981,9.618,32.426
거제도동안H1_항만,2011-02-22,128.7155556,34.88527778,27.0,298.269,34.04,9.22,0.422431,36.3,9.73,8.1347,92.372,4.606,6.076,41.958,,60.9,0.350698,14.336,26.691
거제도동안H1_항만,2011-08-02,128.7155556,34.88527778,15.0,362.894,32.7377,19.1094,7.1368,7.8,3.89488,8.03,1830.33,22.176,32.302,94.899,,228.823,0.592036,111.748,32.953
거제도동안H2_항만,2011-02-22,128.7272222,34.86472222,3.0,318.864,34.1,10.62,0.661543,3.3,8.64,8.05732,118.944,7.728,30.287,68.838,,170.674,0.49815,94.108,58.838
거제도동안H2_항만,2011-08-01,128.7272222,34.86472222,15.0,233.52,32.1864,19.5062,3.0132,4.6,7.95942,8.2,1497.26,6.93,1.426,47.005,,75.663,1.02406,21.728,16.554
거진연안1_연안,2011-03-05,128.5055556,38.40833333,41.0,137.287,33.79,3.49,1.9982,1.4,10.4445,8.13,226.856,2.786,13.392,31.962,,41.132,0.367387,6.384,16.0
거진연안1_연안,2011-05-03,128.5055556,38.40833333,47.0,268.92,33.91,3.78,1.131,5.4,9.87043,8.1,218.861,1.98456,19.5461,71.7947,,100.353,1.62667,26.5737,40.452
거진연안1_연안,2011-08-03,128.5055556,38.40833333,44.0,281.988,33.646,8.6938,0.667,4.0,10.4445,8.13,540.75,0.322,3.5185,8.61,,30.919,0.421191,21.987,6.572
거진연안1_연안,2011-11-02,128.5055556,38.40833333,48.0,268.646,33.9099,5.1567,0.232,3.4,8.35558,8.09,474.81,4.739,21.0335,151.466,,156.863,0.437622,0.658,23.343
거진연안2_연안,2011-03-05,128.4597222,38.44027778,12.0,104.933,33.51,2.39,2.8972,3.2,11.5607,8.19,193.928,0.574,8.091,1.204,,4.326,0.999451,2.548,12.896
거진연안2_연안,2011-05-03,128.4597222,38.44027778,14.5,186.195,33.73,6.96,2.6708,6.8,10.3169,8.2,41.1599,0.321443,12.1854,5.40067,,14.3271,0.986667,8.60494,28.7439
거진연안2_연안,2011-08-03,128.4597222,38.44027778,11.0,202.468,32.6756,19.5828,1.131,1.2,11.5607,8.19,463.792,0.154,0.2015,3.997,,14.21,0.811234,10.059,10.385
거진연안2_연안,2011-11-02,128.4597222,38.44027778,13.0,173.159,33.3402,16.2937,1.334,3.2,8.30774,8.24,154.42,1.12,1.767,16.485,,24.647,0.453633,7.042,11.284
거진연안H1_항만,2011-02-06,128.4597222,38.44638889,7.0,219.4,33.02,3.08,0.43,1.8,10.59,8.22,203.3,2.1,9.3,59.2,,72.8,0.68,11.6,17.4
