station,date_time,longitude,latitude,총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[mg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L]
낙동강하구2_환경관리,2017-02-03 15:05:00,128.96667,34.97639,234.3,33.61,10.86,0.02,4.9,9.32,8.21,,5.5,,83.1,3.1,107.0,1.6,18.4,25.6
낙동강하구2_환경관리,2017-05-13 17:09:00,128.96667,34.97639,175.0,33.81,15.22,2.02,5.3,8.12,8.2,,4.0,4.1,29.3,3.0,49.7,1.73,16.5,10.8
낙동강하구2_환경관리,2017-08-24 00:00:00,128.96667,34.97639,578.7,29.08,25.1,8.2,7.0,6.67,8.21,,21.0,,,1.2,294.6,2.69,38.1,41.7
낙동강하구2_환경관리,2017-11-09 13:37:00,128.96667,34.97639,182.4,33.4,18.1,0.65,3.55,7.44,8.13,,9.8,,76.5,4.0,87.7,1.56,1.4,22.9
낙동강하구3_환경관리,2017-02-03 16:15:00,128.90833,35.0,1253.5,33.16,8.33,0.43,16.7,9.96,8.23,,15.5,,,0.8,1094.3,1.25,22.6,19.9
낙동강하구3_환경관리,2017-03-23 00:00:00,128.90833,35.0,460.4,29.91,25.06,1.44,11.4,4.82,8.04,,20.5,,,1.4,272.3,1.6,106.8,48.0
낙동강하구3_환경관리,2017-05-14 18:05:00,128.90833,35.0,310.8,33.33,16.9,1.08,20.2,7.99,8.14,,5.0,,80.8,0.8,158.6,2.48,72.9,21.6
낙동강하구3_환경관리,2017-11-09 14:31:00,128.90833,35.0,212.1,32.69,18.21,0.0,4.05,8.09,8.15,,7.9,,37.6,2.0,88.7,1.15,43.2,21.7
낙동강하구4_환경관리,2017-02-03 16:47:00,128.86528,34.99583,206.8,33.26,8.48,0.06,4.6,10.13,8.25,,3.8,,33.1,1.8,109.5,1.49,72.6,19.8
낙동강하구4_환경관리,2017-03-22 00:00:00,128.86528,34.99583,232.5,29.27,26.68,9.4,7.9,7.42,8.23,,14.7,,90.1,1.5,159.7,2.45,54.9,23.8
낙동강하구4_환경관리,2017-05-15 09:10:00,128.86528,34.99583,216.6,33.6,16.29,1.48,8.7,7.92,8.15,,5.4,,48.9,1.8,89.0,2.06,34.7,19.4
낙동강하구4_환경관리,2017-11-09 14:52:00,128.86528,34.99583,111.4,32.75,18.08,1.15,4.75,8.19,8.16,,7.6,,39.0,2.5,62.5,1.39,15.8,22.2
남해도남안1_연안,2017-02-13 11:50:00,127.8844444,34.53805556,183.1,34.06,9.83,1.07,6.0,9.54,8.18,,5.6,,43.5,2.5,60.9,1.4,11.9,19.2
남해도남안1_연안,2017-05-21 11:05:00,127.8844444,34.53805556,139.5,33.78,17.3,0.7,3.5,8.72,8.21,,1.4,1.9,1.4,7.1,3.3,1.01,0.4,12.0
남해도남안1_연안,2017-08-17 00:00:00,127.8844444,34.53805556,129.9,31.85,27.14,1.23,6.7,7.39,8.3,,1.9,,1.6,8.8,4.0,1.13,0.5,21.2
남해도남안1_연안,2017-11-16 10:26:00,127.8844444,34.53805556,127.8,32.96,16.48,1.62,3.0,7.06,8.13,,6.1,,32.8,5.0,42.9,0.99,4.0,21.6
남해도남안2_연안,2017-02-13 11:07:00,127.9327778,34.63777778,156.8,33.96,9.35,1.86,10.9,9.85,8.22,109.6,3.2,,14.7,2.8,25.7,1.31,7.9,20.7
남해도남안2_연안,2017-05-21 10:20:00,127.9327778,34.63777778,135.6,33.84,17.09,0.59,6.0,8.8,8.22,,1.6,2.3,2.9,8.1,5.0,1.1,0.6,11.0
남해도남안2_연안,2017-08-17 00:00:00,127.9327778,34.63777778,129.0,31.67,27.63,0.53,6.3,7.46,8.33,91.7,1.3,,1.0,10.5,2.7,1.15,0.5,19.2
남해도남안2_연안,2017-11-16 09:43:00,127.9327778,34.63777778,126.3,33.03,17.39,1.02,3.6,7.48,8.17,,5.8,,13.0,4.8,23.3,1.19,4.5,20.5
남해도남안3_연안,2017-02-08 11:20:00,128.0666667,34.61611111,161.7,34.07,11.16,0.43,4.5,9.02,8.13,,6.5,,63.3,4.1,78.5,1.76,8.8,25.7
남해도남안3_연안,2017-05-17 13:47:00,128.0666667,34.61611111,132.6,33.99,16.3,0.83,6.1,8.92,8.26,20.3,0.9,0.6,3.0,6.4,4.3,1.31,0.5,17.8
남해도남안3_연안,2017-08-16 00:00:00,128.0666667,34.61611111,127.8,31.68,27.86,0.61,4.8,7.43,8.33,89.4,1.5,,1.7,11.0,3.7,1.3,0.5,18.9
남해도남안3_연안,2017-11-12 15:00:00,128.0666667,34.61611111,149.5,33.09,18.44,0.67,2.7,7.72,8.13,,10.6,,27.1,5.7,48.7,0.96,11.1,20.4
남해도남안4_연안,2017-02-08 12:04:00,127.9908333,34.71361111,158.6,33.86,9.67,0.56,5.0,10.44,8.2,98.4,2.6,,11.9,5.7,22.3,1.6,7.8,21.8
남해도남안4_연안,2017-05-17 14:30:00,127.9908333,34.71361111,76.6,34.0,16.9,1.52,4.2,8.85,8.22,,1.2,1.9,4.6,5.2,6.1,1.36,0.3,10.2
남해도남안4_연안,2017-08-16 00:00:00,127.9908333,34.71361111,181.7,31.4,27.89,1.0,8.6,6.96,8.28,,2.9,,11.7,8.8,16.2,1.41,1.6,16.8
남해도남안4_연안,2017-11-15 12:56:00,127.9908333,34.71361111,143.7,33.01,17.66,1.01,3.1,6.63,8.16,,8.6,,23.8,4.5,42.5,1.36,10.2,20.7
남해도남안5_연안,2017-02-13 13:07:00,127.7819444,34.55888889,156.2,33.75,8.05,1.19,12.5,9.63,8.17,,3.2,,40.2,1.7,55.4,1.0,12.0,22.6
남해도남안5_연안,2017-05-21 12:53:00,127.7819444,34.55888889,106.7,33.77,16.94,1.59,3.7,8.89,8.21,,2.1,2.0,5.6,5.2,8.4,1.24,0.7,13.9
남해도남안5_연안,2017-08-17 00:00:00,127.7819444,34.55888889,148.8,32.16,27.2,2.3,6.5,6.26,8.23,,4.6,,12.4,5.2,19.0,1.26,2.0,18.1
남해도남안5_연안,2017-11-16 11:38:00,127.7819444,34.55888889,125.9,33.06,16.57,0.68,7.7,6.61,8.08,,7.7,,53.6,2.8,75.4,0.9,14.0,22.5
대산연안1_연안,2017-02-04 15:51:00,126.4755556,37.05222222,238.3,31.87,3.78,0.36,18.5,10.55,8.2,,3.0,,,1.1,190.6,0.93,7.5,31.6
대산연안1_연안,2017-05-16 15:48:00,126.4755556,37.05222222,264.8,31.86,13.3,3.64,17.0,9.45,8.14,31.5,2.6,,80.6,1.5,83.7,1.54,0.5,9.7
대산연안1_연안,2017-08-11 00:00:00,126.4755556,37.05222222,192.6,30.72,24.69,0.93,19.6,7.33,8.0,,21.6,,73.6,1.3,99.2,1.51,4.0,17.9
대산연안1_연안,2017-11-19 11:49:00,126.4755556,37.05222222,361.2,30.96,12.06,0.76,23.9,8.84,8.15,,12.2,,,1.5,195.2,1.61,1.6,49.7
대산연안2_연안,2017-02-05 11:31:00,126.3788889,37.04472222,325.9,32.12,4.98,0.36,20.2,10.35,8.17,,2.3,,,1.0,184.7,1.25,2.3,42.7
대산연안2_연안,2017-05-16 16:40:00,126.3788889,37.04472222,165.0,31.91,13.05,2.41,10.1,9.65,8.14,38.6,2.9,,96.0,3.0,99.2,2.04,0.3,15.3
대산연안2_연안,2017-08-11 00:00:00,126.3788889,37.04472222,202.3,30.86,24.51,1.01,8.1,7.7,8.01,,20.9,,68.1,2.0,91.9,1.49,2.9,20.4
대산연안2_연안,2017-11-19 14:10:00,126.3788889,37.04472222,312.2,31.58,13.42,0.76,12.3,8.73,8.17,,4.0,,,1.4,154.2,1.56,0.2,42.0
대산연안3_연안,2017-02-04 16:17:00,126.3736111,37.07916667,349.7,31.91,3.97,0.46,20.2,10.53,8.15,,2.2,,,1.0,149.6,1.19,7.5,36.2
대산연안3_연안,2017-05-16 16:21:00,126.3736111,37.07916667,251.7,31.88,12.95,3.44,11.7,9.62,8.13,34.4,2.9,,88.2,2.0,91.3,2.43,0.3,21.6
대산연안3_연안,2017-08-11 00:00:00,126.3736111,37.07916667,193.5,30.93,24.23,0.96,14.7,7.68,8.01,,21.3,,68.0,2.0,92.0,1.36,2.7,22.3
대산연안3_연안,2017-11-19 12:17:00,126.3736111,37.07916667,313.1,31.54,13.71,0.78,23.6,8.66,8.15,,1.4,,,1.8,163.7,1.68,0.6,41.2
대산연안4_연안,2017-02-04 17:18:00,126.2077778,37.07444444,231.9,32.06,4.48,0.41,23.3,10.42,8.15,,2.1,,,1.1,199.7,1.9,1.9,25.9
대산연안4_연안,2017-05-17 11:52:00,126.2077778,37.07444444,260.9,32.0,11.12,4.0,24.6,9.82,8.16,38.3,3.2,,120.3,2.1,124.0,2.1,0.5,23.1
대산연안4_연안,2017-08-11 00:00:00,126.2077778,37.07444444,375.3,31.36,23.35,0.95,7.8,7.68,8.02,,25.5,,55.2,2.9,82.0,1.16,1.3,17.3
대산연안4_연안,2017-11-19 13:10:00,126.2077778,37.07444444,283.1,31.69,14.12,0.94,28.1,8.75,8.16,,1.1,,,1.5,144.2,1.85,0.4,39.8
대정연안1_연안,2017-02-26 08:40:00,126.2516667,33.2025,175.7,34.66,15.37,0.02,2.6,8.71,8.15,,1.6,,32.4,9.2,37.3,0.9,3.3,15.5
대정연안1_연안,2017-05-14 07:05:00,126.2516667,33.2025,146.0,34.3,16.11,0.25,0.5,9.06,8.2,,2.1,,50.8,11.0,53.3,0.61,0.4,13.0
대정연안1_연안,2017-08-17 00:00:00,126.2516667,33.2025,103.2,29.72,28.53,0.03,2.0,6.81,8.3,72.2,5.5,,2.3,20.0,8.8,1.57,1.0,8.5
대정연안1_연안,2017-11-01 07:36:00,126.2516667,33.2025,81.9,34.12,22.61,0.22,2.1,7.26,8.15,107.6,0.2,,4.4,16.2,8.2,1.41,3.6,14.2
대정연안2_연안,2017-02-26 08:10:00,126.3275,33.22,219.9,34.67,15.59,0.03,2.6,8.84,8.15,,1.9,,32.2,10.0,37.2,0.76,3.0,17.5
대정연안2_연안,2017-05-14 06:25:00,126.3275,33.22,121.4,34.31,16.52,3.08,2.9,9.16,8.23,,0.5,2.7,10.9,10.8,13.3,0.69,2.0,13.9
대정연안2_연안,2017-08-17 00:00:00,126.3275,33.22,81.7,31.28,24.98,0.42,2.1,6.38,8.2,,6.0,,7.2,9.0,15.4,1.12,2.1,15.4
대정연안2_연안,2017-11-01 07:11:00,126.3275,33.22,97.6,34.12,23.0,0.3,2.1,8.01,8.14,98.8,0.1,,0.9,15.5,45.9,0.9,44.9,14.1
대정연안3_연안,2017-02-26 09:00:00,126.2027778,33.23777778,150.6,34.64,15.24,0.05,3.6,9.33,8.15,,2.4,,55.4,8.2,59.9,0.99,2.1,14.9
대정연안3_연안,2017-05-14 07:25:00,126.2027778,33.23777778,142.7,34.3,16.08,0.19,1.4,8.76,8.2,,2.0,,48.7,14.0,51.5,0.92,0.8,14.1
대정연안3_연안,2017-08-17 00:00:00,126.2027778,33.23777778,94.3,30.43,26.95,0.06,3.0,6.77,8.27,,5.7,,6.9,13.0,15.5,1.4,2.9,12.1
대정연안3_연안,2017-11-01 07:55:00,126.2027778,33.23777778,68.9,34.09,22.4,0.27,1.8,7.45,8.18,,0.8,,9.9,15.0,12.1,1.59,1.4,13.6
도암만1_환경관리,2017-02-27 16:05:00,126.86472,34.42778,199.8,33.24,7.8,0.09,18.2,9.35,8.05,,2.4,,52.9,0.5,62.5,1.69,7.2,31.2
도암만1_환경관리,2017-05-16 11:32:00,126.86472,34.42778,406.1,33.85,16.86,0.96,55.0,7.58,8.12,,5.0,,51.5,2.2,58.0,0.74,1.5,15.8
도암만1_환경관리,2017-08-11 00:00:00,126.86472,34.42778,171.5,32.65,26.24,1.78,68.7,6.38,8.17,,2.5,,7.2,1.0,13.1,1.23,3.4,25.0
도암만1_환경관리,2017-11-09 12:00:00,126.86472,34.42778,243.4,32.46,16.5,0.97,66.6,7.34,8.37,,6.3,,48.7,1.0,105.9,1.35,50.9,37.9
도암만2_환경관리,2017-02-28 09:07:00,126.77222,34.45694,184.3,33.04,7.52,0.16,62.0,9.42,8.09,,3.4,,97.6,1.4,114.3,0.85,13.3,25.4
도암만2_환경관리,2017-05-16 13:27:00,126.77222,34.45694,447.8,33.79,17.8,0.72,81.1,7.33,8.08,,3.8,,36.3,0.4,56.1,0.97,16.0,24.0
도암만2_환경관리,2017-08-11 00:00:00,126.77222,34.45694,108.2,32.66,26.19,2.36,63.8,6.44,8.17,,3.1,,7.8,1.6,17.9,1.58,7.0,16.9
도암만2_환경관리,2017-11-09 13:49:00,126.77222,34.45694,174.0,32.39,16.6,0.9,58.7,7.38,8.35,,6.0,,45.2,1.7,93.0,1.26,41.8,25.6
도암만3_환경관리,2017-02-28 09:45:00,126.77139,34.48417,206.2,32.89,7.38,0.17,46.3,9.46,8.09,,2.5,,69.2,1.7,82.1,1.01,10.3,23.6
도암만3_환경관리,2017-05-16 13:18:00,126.77139,34.48417,485.6,33.75,17.92,2.9,60.3,7.5,8.08,,2.0,,22.9,2.7,33.0,1.2,8.1,19.9
도암만3_환경관리,2017-08-11 00:00:00,126.77139,34.48417,154.7,32.52,27.06,4.02,65.5,6.57,8.15,,2.3,,9.2,1.0,19.1,1.8,7.7,25.5
도암만3_환경관리,2017-11-09 13:32:00,126.77139,34.48417,143.0,32.37,16.5,0.98,85.9,7.5,8.35,,5.7,,44.3,1.3,94.5,1.2,44.5,23.7
도암만4_환경관리,2017-02-28 10:05:00,126.77639,34.50611,169.1,32.82,7.25,0.11,43.5,9.59,8.09,,2.5,,67.2,1.0,83.3,1.34,13.5,28.1
도암만4_환경관리,2017-05-16 12:59:00,126.77639,34.50611,448.3,33.57,18.81,2.86,77.8,7.33,8.04,,1.7,,23.4,1.4,38.1,1.24,13.0,30.1
도암만4_환경관리,2017-08-11 00:00:00,126.77639,34.50611,186.5,32.49,27.42,4.44,71.9,6.21,8.12,,2.9,,9.1,0.8,17.2,1.16,5.2,33.5
도암만4_환경관리,2017-11-09 13:19:00,126.77639,34.50611,109.4,32.03,15.1,1.72,63.5,7.88,8.36,,4.7,,42.3,0.7,90.4,1.21,43.5,22.1
도암만5_환경관리,2017-02-28 10:25:00,126.77361,34.53389,178.0,32.23,6.62,0.19,36.0,9.91,8.12,,1.9,,50.4,1.5,62.3,1.47,10.0,21.4
도암만5_환경관리,2017-05-16 12:43:00,126.77361,34.53389,514.5,33.31,18.76,3.04,76.9,7.12,8.01,,3.1,,48.2,1.5,89.8,1.69,38.5,36.5
도암만5_환경관리,2017-08-11 00:00:00,126.77361,34.53389,196.2,32.22,28.35,5.11,106.7,5.68,8.04,,4.9,,16.6,0.6,31.7,1.08,10.2,40.2
도암만5_환경관리,2017-11-09 13:06:00,126.77361,34.53389,272.9,31.74,14.6,1.9,67.9,8.07,8.35,,4.6,,47.5,0.6,95.2,1.54,43.1,37.1
도암만6_환경관리,2017-02-28 10:40:00,126.77806,34.55944,257.5,31.56,6.69,0.2,32.0,10.03,8.12,,3.2,,99.6,1.5,112.2,1.6,9.4,19.1
도암만6_환경관리,2017-05-16 12:26:00,126.77806,34.55944,570.9,32.87,19.47,1.82,70.1,6.7,7.97,,5.4,,62.9,3.5,136.5,1.72,68.1,51.0
도암만6_환경관리,2017-08-11 00:00:00,126.77806,34.55944,186.4,31.7,29.01,5.5,75.5,5.54,8.01,,12.3,,42.7,0.6,62.3,1.28,7.4,44.8
도암만6_환경관리,2017-11-09 12:52:00,126.77806,34.55944,252.3,31.25,14.2,1.14,68.4,8.16,8.39,,7.5,,,0.5,240.4,1.09,92.4,45.4
동해연안1_연안,2017-02-16 10:49:00,129.135,37.53555556,155.3,34.35,11.45,0.28,5.8,8.81,8.27,,3.1,,,14.0,64.6,0.66,4.5,20.0
동해연안1_연안,2017-05-14 07:45:00,129.135,37.53555556,135.2,34.27,12.15,1.81,8.0,9.4,8.19,120.6,1.4,,13.7,8.5,15.4,1.55,0.2,15.0
동해연안1_연안,2017-08-21 00:00:00,129.135,37.53555556,125.7,32.04,24.34,1.44,5.9,7.42,8.19,113.6,1.0,0.4,15.1,8.0,16.4,1.05,0.2,8.1
동해연안1_연안,2017-11-22 07:50:00,129.135,37.53555556,128.5,33.66,16.01,0.71,3.3,7.94,8.2,,4.1,,,12.1,57.2,0.87,4.9,19.2
동해연안2_연안,2017-02-16 10:10:00,129.1547222,37.50305556,165.4,34.4,11.39,0.29,3.0,8.93,8.27,,2.6,,,18.0,63.0,0.84,3.3,20.8
동해연안2_연안,2017-05-14 07:20:00,129.1547222,37.50305556,141.0,34.23,11.3,2.26,4.3,9.23,8.16,,2.3,,44.0,9.5,46.7,0.63,0.5,17.2
동해연안2_연안,2017-08-21 00:00:00,129.1547222,37.50305556,125.6,32.15,24.13,1.26,5.2,7.66,8.18,,1.3,1.1,,5.5,55.9,0.67,7.2,6.1
동해연안2_연안,2017-11-22 07:22:00,129.1547222,37.50305556,129.1,33.66,15.96,0.68,2.7,8.1,8.22,,4.6,,,12.3,63.1,1.19,4.3,19.5
동해연안3_연안,2017-02-16 10:29:00,129.1522222,37.52333333,159.3,34.36,11.44,0.62,3.1,8.9,8.28,,2.1,,,16.0,59.4,0.88,5.4,20.6
동해연안3_연안,2017-05-14 08:05:00,129.1522222,37.52333333,143.3,31.06,11.73,1.77,3.6,9.39,8.2,,2.7,,24.1,7.5,27.1,0.93,0.3,16.8
동해연안3_연안,2017-08-21 00:00:00,129.1522222,37.52333333,108.6,32.56,24.26,0.98,29.1,7.59,,71.8,0.2,1.3,2.1,8.0,3.6,1.08,1.3,7.5
동해연안3_연안,2017-11-22 07:35:00,129.1522222,37.52333333,135.5,33.65,16.1,0.7,2.7,8.01,8.2,,4.4,,,12.9,59.2,0.78,4.5,19.3
동해연안4_연안,2017-02-16 11:45:00,129.115,37.61138889,171.7,34.38,11.0,0.4,2.8,8.95,8.28,,2.3,,,19.0,66.6,0.88,2.8,19.8
동해연안4_연안,2017-05-13 16:54:00,129.115,37.61138889,109.7,34.34,13.98,0.6,3.1,9.34,8.19,99.0,1.0,,3.0,9.0,5.1,0.83,1.1,12.2
동해연안4_연안,2017-08-21 00:00:00,129.115,37.61138889,114.9,32.89,23.62,0.69,6.0,7.3,8.16,115.5,3.2,0.5,34.4,11.0,38.8,1.2,1.2,7.6
동해연안4_연안,2017-11-22 08:25:00,129.115,37.61138889,117.1,33.65,16.39,0.77,2.0,7.9,8.21,,5.9,,,12.7,71.7,1.07,11.2,20.3
동해연안H1_항만,2017-02-16 11:10:00,129.1152778,37.54666667,205.0,34.1,9.49,2.32,10.4,10.15,8.33,11.4,4.7,,,6.5,75.7,1.39,9.5,27.8
동해연안H1_항만,2017-08-16 00:00:00,129.1152778,37.54666667,300.8,32.7,23.34,1.86,10.1,6.96,,,2.4,,36.8,4.5,41.8,1.3,2.5,18.4
동해연안H2_항만,2017-02-16 07:28:00,129.1402778,37.49666667,177.0,34.25,10.4,0.39,2.9,9.15,8.21,13.5,4.5,,,10.0,94.9,0.92,8.6,22.8
동해연안H2_항만,2017-08-16 00:00:00,129.1402778,37.49666667,307.0,31.47,23.96,0.77,3.5,6.95,8.11,,4.9,,,4.5,157.1,1.59,2.4,15.6
득량만1_환경관리,2017-02-15 13:57:00,127.21861,34.70667,148.3,32.08,4.36,1.44,39.3,10.82,8.2,25.5,1.0,,2.8,0.8,11.8,1.1,8.0,17.3
득량만1_환경관리,2017-05-23 12:53:00,127.21861,34.70667,193.2,33.64,21.52,8.6,15.7,7.68,8.09,,0.9,2.6,6.5,1.0,8.6,1.17,1.2,31.0
득량만1_환경관리,2017-08-18 00:00:00,127.21861,34.70667,215.0,32.15,29.43,7.36,10.7,9.44,8.25,,1.0,,2.4,1.2,16.6,2.34,13.2,38.5
득량만1_환경관리,2017-11-17 10:56:00,127.21861,34.70667,101.9,32.01,13.91,3.83,26.1,7.95,8.18,,2.1,,10.9,1.5,23.0,1.17,10.0,19.9
득량만2_환경관리,2017-02-15 13:18:00,127.13944,34.63944,170.2,32.78,5.53,3.92,32.1,10.56,8.2,40.0,1.1,,8.4,1.2,14.9,1.03,5.4,23.5
득량만2_환경관리,2017-05-23 13:30:00,127.13944,34.63944,181.3,33.68,20.72,3.57,8.1,7.68,8.11,,0.8,4.1,3.7,1.8,4.6,1.37,0.1,22.6
득량만2_환경관리,2017-08-18 00:00:00,127.13944,34.63944,206.1,32.53,26.91,8.28,8.0,7.51,8.16,,0.8,,1.6,1.8,15.6,1.36,13.2,34.2
득량만2_환경관리,2017-11-17 10:15:00,127.13944,34.63944,95.3,32.48,14.76,2.42,12.9,6.56,8.16,,3.7,,19.7,1.7,36.3,1.39,12.9,24.9
득량만3_환경관리,2017-02-15 11:54:00,127.05083,34.52167,182.7,33.29,7.78,1.34,22.3,9.94,8.09,38.7,1.1,,3.7,0.9,10.9,0.86,6.1,27.4
득량만3_환경관리,2017-05-23 14:46:00,127.05083,34.52167,160.9,33.87,19.76,2.62,5.4,7.99,8.15,,0.4,3.6,2.2,1.5,3.2,1.55,0.5,17.6
득량만3_환경관리,2017-08-18 00:00:00,127.05083,34.52167,188.7,32.48,27.67,3.86,5.1,7.45,8.19,,0.5,,1.6,2.7,11.6,1.38,9.5,28.0
득량만3_환경관리,2017-11-17 08:58:00,127.05083,34.52167,175.9,32.86,15.41,0.85,16.65,7.93,8.09,,10.0,,60.4,2.0,87.9,1.4,17.5,20.7
득량만4_환경관리,2017-02-15 12:39:00,127.03111,34.595,235.1,32.6,4.13,0.22,47.2,10.82,8.21,,2.7,,122.4,0.5,132.3,0.7,7.2,24.6
득량만4_환경관리,2017-05-23 14:12:00,127.03111,34.595,185.5,33.89,22.04,6.32,17.3,7.53,8.09,,0.5,3.7,0.9,0.9,20.1,1.98,18.7,23.2
득량만4_환경관리,2017-08-18 00:00:00,127.03111,34.595,166.0,32.44,28.21,9.52,11.5,8.04,8.19,,0.4,,1.1,1.2,10.2,1.63,8.7,25.5
득량만4_환경관리,2017-11-17 09:33:00,127.03111,34.595,152.3,32.38,13.13,3.78,16.7,7.51,8.18,,1.4,,6.9,1.5,17.9,1.34,9.7,24.7
득량만5_환경관리,2017-02-15 10:37:00,127.04111,34.48389,248.1,33.29,7.8,0.27,53.2,10.08,8.11,,2.7,,132.4,0.5,142.3,0.77,7.2,28.0
득량만5_환경관리,2017-05-23 15:05:00,127.04111,34.48389,129.5,33.85,18.46,2.54,7.9,8.67,8.21,,0.2,1.2,2.4,1.9,3.4,1.52,0.8,13.1
득량만5_환경관리,2017-08-18 00:00:00,127.04111,34.48389,114.7,32.35,26.72,6.24,8.3,7.06,8.13,,1.8,,5.9,2.2,19.0,1.95,11.3,18.3
득량만5_환경관리,2017-11-17 08:25:00,127.04111,34.48389,177.0,32.81,15.42,0.83,9.25,6.52,8.09,,10.4,,60.9,2.0,91.8,1.26,20.5,21.3
마산만1_환경관리,2017-02-04 16:25:00,128.58333,35.19583,342.1,32.12,5.83,6.29,10.1,10.98,8.38,,2.4,2.7,42.9,2.1,93.5,3.08,48.2,30.7
마산만1_환경관리,2017-05-15 13:57:00,128.58333,35.19583,318.1,33.0,16.94,5.4,6.2,7.99,8.13,,2.1,2.0,17.0,2.0,60.3,1.6,41.2,25.3
마산만1_환경관리,2017-08-22 00:00:00,128.58333,35.19583,496.1,23.71,28.44,14.12,4.9,8.63,8.47,,12.2,2.4,136.7,1.5,198.5,3.68,49.6,49.3
마산만1_환경관리,2017-11-10 15:39:00,128.58333,35.19583,295.7,31.61,16.7,3.08,4.6,6.96,8.12,,5.3,,51.8,3.6,115.3,1.54,58.2,38.3
마산만10_환경관리,2017-02-04 14:40:00,128.57472,35.19444,306.8,31.93,6.04,4.22,8.5,10.99,8.38,,3.8,1.3,103.2,2.4,160.5,2.6,53.5,23.9
마산만10_환경관리,2017-05-15 12:45:00,128.57472,35.19444,299.7,32.81,16.67,6.16,8.7,8.04,8.12,,2.8,4.4,35.3,1.7,95.3,2.46,57.2,32.7
마산만10_환경관리,2017-08-22 00:00:00,128.57472,35.19444,527.6,24.69,28.44,14.84,9.6,8.17,8.44,,8.1,4.3,91.0,1.3,168.6,3.91,69.5,40.1
마산만10_환경관리,2017-11-10 14:31:00,128.57472,35.19444,431.2,31.36,16.48,3.58,5.0,8.71,8.11,,10.5,,124.1,3.5,218.4,2.43,83.8,49.0
마산만11_환경관리,2017-02-04 14:55:00,128.57694,35.19889,342.3,32.01,5.72,4.48,9.3,10.7,8.36,,2.2,0.6,49.4,2.1,112.6,2.25,61.0,31.7
마산만11_환경관리,2017-05-15 12:58:00,128.57694,35.19889,352.0,33.09,16.48,6.28,7.4,6.6,8.04,,5.4,,33.1,1.7,138.6,2.57,100.1,37.8
마산만11_환경관리,2017-08-22 00:00:00,128.57694,35.19889,635.5,23.69,28.41,19.48,8.3,8.67,8.42,,16.3,2.9,,1.2,281.3,3.12,87.6,51.0
마산만11_환경관리,2017-11-10 14:39:00,128.57694,35.19889,417.9,31.57,16.53,3.56,5.7,8.0,8.1,,7.3,,69.8,3.2,157.3,2.6,80.2,65.0
마산만12_환경관리,2017-02-04 15:12:00,128.58056,35.20139,384.8,32.05,5.98,2.75,8.7,10.34,8.33,,3.7,0.3,101.1,2.1,197.9,1.18,93.1,31.8
마산만12_환경관리,2017-05-15 13:03:00,128.58056,35.20139,219.5,33.17,16.32,7.04,10.3,7.53,8.12,,5.1,3.9,22.1,1.9,82.4,2.9,55.2,26.6
마산만12_환경관리,2017-08-22 00:00:00,128.58056,35.20139,689.5,23.28,28.37,20.24,11.4,8.17,8.36,,20.8,,,0.9,405.6,3.96,153.5,63.7
마산만12_환경관리,2017-11-10 14:51:00,128.58056,35.20139,375.2,31.42,16.75,2.8,7.8,7.48,8.06,,7.2,,79.3,2.7,184.7,2.36,98.1,42.8
마산만13_환경관리,2017-02-04 15:27:00,128.58639,35.20611,325.3,32.21,5.88,6.97,6.7,11.13,8.39,,2.9,0.2,66.0,2.1,102.7,1.38,33.8,34.3
마산만13_환경관리,2017-05-15 13:15:00,128.58639,35.20611,258.1,32.95,16.63,4.2,7.7,6.55,8.0,,8.0,,53.5,1.7,170.2,1.77,108.8,26.9
마산만13_환경관리,2017-08-22 00:00:00,128.58639,35.20611,874.0,20.03,28.4,10.0,16.5,6.08,8.09,,28.4,,,0.9,698.1,3.46,319.7,67.5
마산만13_환경관리,2017-11-10 15:00:00,128.58639,35.20611,236.2,31.63,16.92,2.52,5.45,8.17,8.12,,4.6,,52.2,3.3,118.6,2.48,61.9,32.8
마산만14_환경관리,2017-02-04 15:45:00,128.58694,35.20917,280.0,32.16,6.25,1.46,9.2,10.82,8.37,,2.8,0.6,60.1,2.1,84.7,2.5,21.7,23.7
마산만14_환경관리,2017-05-15 13:24:00,128.58694,35.20917,450.8,33.07,16.28,4.08,7.1,6.46,8.02,,7.9,,64.7,1.8,219.9,3.08,147.2,32.9
마산만14_환경관리,2017-08-22 00:00:00,128.58694,35.20917,677.4,21.56,28.37,16.6,15.4,6.88,8.18,,27.6,,,0.9,629.5,3.93,239.4,84.3
마산만14_환경관리,2017-11-10 15:09:00,128.58694,35.20917,325.2,31.54,17.02,3.16,17.8,8.23,8.11,,5.3,,63.1,3.2,133.1,2.7,64.8,41.2
마산만15_환경관리,2017-02-04 15:55:00,128.59639,35.2075,393.2,32.06,6.23,4.08,7.8,9.9,8.37,,3.4,1.2,76.9,2.1,112.6,1.63,32.2,33.3
마산만15_환경관리,2017-05-15 13:34:00,128.59639,35.2075,395.9,32.86,16.92,5.88,7.4,7.28,8.08,,8.1,,65.3,1.9,156.5,3.33,83.1,33.8
