station,date_time,longitude,latitude,bot.depth[m],depth(m),depth(text),염분[psu],수온[℃],용존산소[ml/L],규산염[μM],아질산성질소[μM],인산염인[μM],질산성질소[μM],투명도[m]
102-00,2009-08-15 20:50:00,129.5883,36.0767,0,20,,33.8463,14.9896,5.3977,,,,,
102-00,2009-08-15 20:50:00,129.5883,36.0767,0,30,,34.1771,12.8016,5.1222,,,,,
102-00,2009-08-15 20:50:00,129.5883,36.0767,0,50,,34.2229,10.1269,5.7073,,,,,
102-00,2009-10-27 08:30:00,129.5883,36.0767,0,0,,33.0543,18.4846,5.3758,,,,,
102-00,2009-10-27 08:30:00,129.5883,36.0767,0,10,,33.2456,17.7891,5.4416,,,,,
102-00,2009-10-27 08:30:00,129.5883,36.0767,0,20,,33.2747,17.6615,5.4541,,,,,
102-00,2009-10-27 08:30:00,129.5883,36.0767,0,30,,33.4314,16.9555,5.5241,,,,,
102-00,2009-10-27 08:30:00,129.5883,36.0767,0,50,,34.012,11.5435,6.1484,,,,,
102-00,2009-12-25 09:25:00,129.5883,36.0767,0,0,,34.1247,16.4274,,,,,,
102-00,2009-12-25 09:25:00,129.5883,36.0767,0,10,,34.1266,16.4333,,,,,,
102-00,2009-12-25 09:25:00,129.5883,36.0767,0,20,,34.1273,16.4368,,,,,,
102-00,2009-12-25 09:25:00,129.5883,36.0767,0,30,,34.145,16.2661,,,,,,
102-00,2009-12-25 09:25:00,129.5883,36.0767,0,50,,33.9462,14.1894,,,,,,
102-04,2009-03-01 01:23:00,129.615,36.0767,0,0,,34.326,13.1279,,,,,,
102-04,2009-03-01 01:23:00,129.615,36.0767,0,10,,34.3271,13.0589,,,,,,
102-04,2009-03-01 01:23:00,129.615,36.0767,0,20,,34.2899,12.6444,,,,,,
102-04,2009-03-01 01:23:00,129.615,36.0767,0,30,,34.2706,12.293,,,,,,
102-04,2009-03-01 01:23:00,129.615,36.0767,0,50,,34.2262,7.4341,,,,,,
102-04,2009-03-01 01:23:00,129.615,36.0767,0,75,,34.0681,2.2366,,,,,,
102-04,2009-04-17 10:05:00,129.615,36.0767,0,0,,34.2115,14.0025,4.5763,,,,,
102-04,2009-04-17 10:05:00,129.615,36.0767,0,10,,34.2792,13.8845,4.9163,,,,,
102-04,2009-04-17 10:05:00,129.615,36.0767,0,20,,34.2383,13.7502,5.8596,,,,,
102-04,2009-04-17 10:05:00,129.615,36.0767,0,30,,34.2216,13.5662,5.8056,,,,,
102-04,2009-04-17 10:05:00,129.615,36.0767,0,50,,34.2494,6.7339,5.4598,,,,,
102-04,2009-06-14 12:00:00,129.615,36.0767,0,0,,33.862,18.3803,5.5069,,,,,
102-04,2009-06-14 12:00:00,129.615,36.0767,0,10,,34.0152,15.6979,5.7036,,,,,
102-04,2009-06-14 12:00:00,129.615,36.0767,0,20,,34.2619,11.6611,4.2511,,,,,
102-04,2009-06-14 12:00:00,129.615,36.0767,0,30,,34.2421,9.3013,4.1461,,,,,
102-04,2009-06-14 12:00:00,129.615,36.0767,0,50,,34.1649,4.764,4.8792,,,,,
102-04,2009-06-14 12:00:00,129.615,36.0767,0,75,,34.0872,2.8531,4.693,,,,,
102-04,2009-08-15 20:35:00,129.615,36.0767,0,0,,32.0288,25.0328,7.5523,,,,,
102-04,2009-08-15 20:35:00,129.615,36.0767,0,10,,32.3612,24.2849,7.4632,,,,,
102-04,2009-08-15 20:35:00,129.615,36.0767,0,20,,33.6618,15.4966,5.3284,,,,,
102-04,2009-08-15 20:35:00,129.615,36.0767,0,30,,34.1178,13.4228,5.1594,,,,,
102-04,2009-08-15 20:35:00,129.615,36.0767,0,50,,34.2192,10.455,5.7322,,,,,
102-04,2009-08-15 20:35:00,129.615,36.0767,0,75,,34.1783,7.3176,6.3674,,,,,
102-04,2009-10-27 08:15:00,129.615,36.0767,0,0,,33.0014,19.3169,5.3014,,,,,
102-04,2009-10-27 08:15:00,129.615,36.0767,0,10,,33.0208,19.3205,5.3064,,,,,
102-04,2009-10-27 08:15:00,129.615,36.0767,0,20,,33.0382,19.1049,5.3073,,,,,
102-04,2009-10-27 08:15:00,129.615,36.0767,0,30,,33.3071,17.6772,5.4514,,,,,
102-04,2009-10-27 08:15:00,129.615,36.0767,0,50,,34.0692,10.3835,6.3024,,,,,
102-04,2009-10-27 08:15:00,129.615,36.0767,0,75,,34.1536,4.2054,7.2678,,,,,
102-04,2009-12-25 09:15:00,129.615,36.0767,0,0,,34.1268,16.4438,,,,,,
102-04,2009-12-25 09:15:00,129.615,36.0767,0,10,,34.1344,16.4457,,,,,,
102-04,2009-12-25 09:15:00,129.615,36.0767,0,20,,34.136,16.4455,,,,,,
102-04,2009-12-25 09:15:00,129.615,36.0767,0,30,,34.1556,16.0532,,,,,,
102-04,2009-12-25 09:15:00,129.615,36.0767,0,50,,33.9621,14.1331,,,,,,
102-05,2009-03-01 00:45:00,129.6883,36.0767,0,0,,34.365,13.2904,,3.2425,0.2256,0.3295,2.0179,
102-05,2009-03-01 00:45:00,129.6883,36.0767,0,10,,34.3696,13.2956,,,,,,
102-05,2009-03-01 00:45:00,129.6883,36.0767,0,20,,34.3691,13.2934,,4.7746,0.3324,0.4159,3.8643,
102-05,2009-03-01 00:45:00,129.6883,36.0767,0,30,,34.3692,13.2797,,,,,,
102-05,2009-03-01 00:45:00,129.6883,36.0767,0,50,,34.359,13.1846,,7.0862,0.4759,0.4992,5.9947,
102-05,2009-03-01 00:45:00,129.6883,36.0767,0,75,,34.2339,9.8938,,,,,,
102-05,2009-03-01 00:45:00,129.6883,36.0767,0,100,,34.1275,2.2119,,26.5706,0.1143,1.7868,22.8876,
102-05,2009-03-01 00:45:00,129.6883,36.0767,0,125,,34.0702,1.7202,,,,,,
102-05,2009-03-01 00:45:00,129.6883,36.0767,0,150,,34.0656,1.2199,,,,,,
102-05,2009-04-17 10:30:00,129.6883,36.0767,0,0,,34.1865,13.7148,5.8289,4.0067,0.4121,0.2867,2.8336,
102-05,2009-04-17 10:30:00,129.6883,36.0767,0,10,,34.1773,13.6233,5.9392,,,,,
102-05,2009-04-17 10:30:00,129.6883,36.0767,0,20,,34.1733,13.548,5.7809,3.5818,0.4096,0.4114,2.8964,
102-05,2009-04-17 10:30:00,129.6883,36.0767,0,30,,34.1741,13.4885,5.7164,,,,,
102-05,2009-04-17 10:30:00,129.6883,36.0767,0,50,,34.2085,12.6634,5.4639,15.2841,0.2926,0.9469,12.2,
102-05,2009-04-17 10:30:00,129.6883,36.0767,0,75,,34.2744,10.3909,5.3751,,,,,
102-05,2009-04-17 10:30:00,129.6883,36.0767,0,100,,34.173,4.3421,5.1178,6.1285,1.0813,0.5755,5.5894,
102-05,2009-04-17 10:30:00,129.6883,36.0767,0,125,,34.0752,1.5169,5.0875,,,,,
102-05,2009-04-17 10:30:00,129.6883,36.0767,0,150,,34.0635,1.0632,5.189,,,,,
102-05,2009-06-14 11:30:00,129.6883,36.0767,0,0,,33.8499,17.8437,5.608,8.916,0.1944,0.2922,0.6262,
102-05,2009-06-14 11:30:00,129.6883,36.0767,0,10,,34.0743,13.927,5.0083,,,,,
102-05,2009-06-14 11:30:00,129.6883,36.0767,0,20,,34.1699,11.6544,4.4089,20.6232,0.4899,1.1094,18.7063,
102-05,2009-06-14 11:30:00,129.6883,36.0767,0,30,,34.217,9.794,4.3809,,,,,
102-05,2009-06-14 11:30:00,129.6883,36.0767,0,50,,34.1998,5.5604,4.9608,22.5853,0.1469,1.3265,18.9467,
102-05,2009-06-14 11:30:00,129.6883,36.0767,0,75,,34.0819,2.8911,5.2922,,,,,
102-05,2009-06-14 11:30:00,129.6883,36.0767,0,100,,34.0662,2.0473,5.0848,23.8251,0.1486,1.5515,23.4435,
102-05,2009-06-14 11:30:00,129.6883,36.0767,0,125,,34.0602,1.823,4.6801,,,,,
102-05,2009-06-14 11:30:00,129.6883,36.0767,0,150,,34.0586,1.8057,4.6588,,,,,
102-05,2009-08-15 00:45:00,129.6883,36.0767,0,0,,31.1549,24.9957,5.2473,3.9134,,0.0323,2.2143,
102-05,2009-08-15 00:45:00,129.6883,36.0767,0,10,,31.4508,24.4169,5.1858,,,,,
102-05,2009-08-15 00:45:00,129.6883,36.0767,0,20,,32.8955,18.1933,4.1501,15.4896,0.1429,0.5161,7.7857,
102-05,2009-08-15 00:45:00,129.6883,36.0767,0,30,,33.5682,14.4469,4.0414,,,,7.7857,
102-05,2009-08-15 00:45:00,129.6883,36.0767,0,50,,34.2839,13.6756,4.0052,18.3608,0.0714,0.9032,14.6429,
102-05,2009-08-15 00:45:00,129.6883,36.0767,0,75,,34.1882,7.0478,4.7777,,,,,
102-05,2009-08-15 00:45:00,129.6883,36.0767,0,100,,34.1282,4.5906,5.1135,20.1304,0.0714,0.9677,14.5,
102-05,2009-08-15 00:45:00,129.6883,36.0767,0,125,,34.0655,2.7304,5.5269,,,,,
102-05,2009-08-15 00:45:00,129.6883,36.0767,0,150,,34.0511,2.3751,5.5701,,,,,
102-05,2009-10-27 07:30:00,129.6883,36.0767,0,0,,33.0239,19.0415,5.3287,2.109,0.1429,0.0323,2.2857,
102-05,2009-10-27 07:30:00,129.6883,36.0767,0,10,,33.1477,19.0425,5.3286,,,,2.2857,
102-05,2009-10-27 07:30:00,129.6883,36.0767,0,20,,33.2162,19.0431,5.3286,2.1029,0.1429,0.0323,2.5,
102-05,2009-10-27 07:30:00,129.6883,36.0767,0,30,,33.4896,16.8693,5.5315,,,,,
102-05,2009-10-27 07:30:00,129.6883,36.0767,0,50,,34.1028,16.302,5.562,14.2026,0.1429,0.8387,13.9286,
102-05,2009-10-27 07:30:00,129.6883,36.0767,0,75,,34.1002,9.2477,6.4565,,,,,
102-05,2009-10-27 07:30:00,129.6883,36.0767,0,100,,34.1091,2.2731,7.6295,20.1097,0.1429,1.2581,20.9286,
102-05,2009-12-25 08:45:00,129.6883,36.0767,0,0,,33.8039,16.4441,,,,,,
102-05,2009-12-25 08:45:00,129.6883,36.0767,0,10,,34.1372,16.4572,,,,,,
102-05,2009-12-25 08:45:00,129.6883,36.0767,0,20,,34.1384,16.4534,,,,,,
102-05,2009-12-25 08:45:00,129.6883,36.0767,0,30,,34.1578,16.3314,,,,,,
102-05,2009-12-25 08:45:00,129.6883,36.0767,0,50,,34.007,14.7804,,,,,,
102-05,2009-12-25 08:45:00,129.6883,36.0767,0,75,,34.1839,13.0063,,,,,,
102-05,2009-12-25 08:45:00,129.6883,36.0767,0,100,,34.2623,6.3894,,,,,,
102-05,2009-12-25 08:45:00,129.6883,36.0767,0,125,,34.1754,4.3284,,,,,,
102-05,2009-12-25 08:45:00,129.6883,36.0767,0,150,,34.0912,3.1839,,,,,,
102-05,2009-12-25 08:45:00,129.6883,36.0767,0,200,,34.0737,1.9675,,,,,,
102-06,2009-03-01 23:57:00,129.7967,36.0767,0,0,,34.2625,12.5135,,,,,,
102-06,2009-03-01 23:57:00,129.7967,36.0767,0,10,,34.2617,12.5118,,,,,,
102-06,2009-03-01 23:57:00,129.7967,36.0767,0,20,,34.2558,12.476,,,,,,
102-06,2009-03-01 23:57:00,129.7967,36.0767,0,30,,34.2481,12.4302,,,,,,
102-06,2009-03-01 23:57:00,129.7967,36.0767,0,50,,34.245,12.4116,,,,,,
102-06,2009-03-01 23:57:00,129.7967,36.0767,0,75,,34.2313,12.2941,,,,,,
102-06,2009-03-01 23:57:00,129.7967,36.0767,0,100,,34.2107,11.277,,,,,,
102-06,2009-03-01 23:57:00,129.7967,36.0767,0,125,,34.1551,4.3218,,,,,,
102-06,2009-03-01 23:57:00,129.7967,36.0767,0,150,,34.0725,2.6069,,,,,,
102-06,2009-03-01 23:57:00,129.7967,36.0767,0,200,,34.0598,1.4984,,,,,,
102-06,2009-03-01 23:57:00,129.7967,36.0767,0,250,,34.0576,1.0222,,,,,,
102-06,2009-03-01 23:57:00,129.7967,36.0767,0,300,,34.0626,0.8582,,,,,,
102-06,2009-03-01 23:57:00,129.7967,36.0767,0,400,,34.0664,0.6921,,,,,,
102-06,2009-03-01 23:57:00,129.7967,36.0767,0,500,,34.068,0.6033,,,,,,
102-06,2009-04-15 11:20:00,129.7967,36.0767,0,0,,34.3711,15.1392,5.83,,,,,
102-06,2009-04-15 11:20:00,129.7967,36.0767,0,10,,34.3705,15.1146,5.8549,,,,,
102-06,2009-04-15 11:20:00,129.7967,36.0767,0,20,,34.3697,15.0609,5.8121,,,,,
102-06,2009-04-15 11:20:00,129.7967,36.0767,0,30,,34.3704,15.0566,5.7906,,,,,
102-06,2009-04-15 11:20:00,129.7967,36.0767,0,50,,34.3717,15.036,5.7882,,,,,
102-06,2009-04-15 11:20:00,129.7967,36.0767,0,75,,34.3665,14.5649,5.7225,,,,,
102-06,2009-04-15 11:20:00,129.7967,36.0767,0,100,,34.318,11.32,5.5564,,,,,
102-06,2009-04-15 11:20:00,129.7967,36.0767,0,125,,34.2063,4.958,5.3985,,,,,
102-06,2009-04-15 11:20:00,129.7967,36.0767,0,150,,34.0803,1.6728,5.3085,,,,,
102-06,2009-04-15 11:20:00,129.7967,36.0767,0,200,,34.0524,1.1707,5.4452,,,,,
102-06,2009-04-15 11:20:00,129.7967,36.0767,0,250,,34.0588,0.8952,5.3352,,,,,
102-06,2009-04-15 11:20:00,129.7967,36.0767,0,300,,34.0632,0.7673,5.2648,,,,,
102-06,2009-04-15 11:20:00,129.7967,36.0767,0,400,,34.0666,0.6117,4.988,,,,,
102-06,2009-04-15 11:20:00,129.7967,36.0767,0,500,,34.0678,0.5188,4.9795,,,,,
102-06,2009-06-14 10:20:00,129.7967,36.0767,0,0,,33.7764,17.9841,5.4885,,,,,
102-06,2009-06-14 10:20:00,129.7967,36.0767,0,10,,33.7481,17.103,5.6835,,,,,
102-06,2009-06-14 10:20:00,129.7967,36.0767,0,20,,33.8179,15.5979,5.5867,,,,,
102-06,2009-06-14 10:20:00,129.7967,36.0767,0,30,,33.9144,14.3727,5.3432,,,,,
102-06,2009-06-14 10:20:00,129.7967,36.0767,0,50,,34.1971,14.4177,4.0389,,,,,
102-06,2009-06-14 10:20:00,129.7967,36.0767,0,75,,34.2593,12.4016,4.2852,,,,,
102-06,2009-06-14 10:20:00,129.7967,36.0767,0,100,,34.1761,5.5093,4.9064,,,,,
102-06,2009-06-14 10:20:00,129.7967,36.0767,0,125,,34.0943,2.7592,5.2812,,,,,
102-06,2009-06-14 10:20:00,129.7967,36.0767,0,150,,34.0545,1.8309,5.3689,,,,,
102-06,2009-06-14 10:20:00,129.7967,36.0767,0,200,,34.0518,1.1956,5.4418,,,,,
102-06,2009-06-14 10:20:00,129.7967,36.0767,0,250,,34.0573,0.9753,5.3827,,,,,
102-06,2009-06-14 10:20:00,129.7967,36.0767,0,300,,34.0601,0.863,5.393,,,,,
102-06,2009-06-14 10:20:00,129.7967,36.0767,0,400,,34.0674,0.7614,5.3683,,,,,
102-06,2009-06-14 10:20:00,129.7967,36.0767,0,500,,34.0686,0.6457,5.2213,,,,,
102-06,2009-08-15 19:10:00,129.7967,36.0767,0,0,,31.6329,25.9245,5.0012,,,,,
102-06,2009-08-15 19:10:00,129.7967,36.0767,0,10,,31.6753,25.6355,4.9528,,,,,
102-06,2009-08-15 19:10:00,129.7967,36.0767,0,20,,32.8532,23.8413,4.6768,,,,,
102-06,2009-08-15 19:10:00,129.7967,36.0767,0,30,,33.2526,15.8913,4.4028,,,,,
102-06,2009-08-15 19:10:00,129.7967,36.0767,0,50,,34.3525,15.4405,4.0443,,,,,
102-06,2009-08-15 19:10:00,129.7967,36.0767,0,75,,34.3519,13.2313,3.93,,,,,
102-06,2009-08-15 19:10:00,129.7967,36.0767,0,100,,34.1757,5.9682,4.5862,,,,,
102-06,2009-08-15 19:10:00,129.7967,36.0767,0,125,,34.0961,3.3738,5.2324,,,,,
102-06,2009-08-15 19:10:00,129.7967,36.0767,0,150,,34.0698,2.3928,5.4997,,,,,
102-06,2009-08-15 19:10:00,129.7967,36.0767,0,200,,34.0543,1.3507,5.5251,,,,,
102-06,2009-08-15 19:10:00,129.7967,36.0767,0,250,,34.0556,1.0629,5.4448,,,,,
102-06,2009-08-15 19:10:00,129.7967,36.0767,0,300,,34.0626,0.9428,5.5076,,,,,
102-06,2009-08-15 19:10:00,129.7967,36.0767,0,400,,34.0662,0.7078,5.285,,,,,
102-06,2009-08-15 19:10:00,129.7967,36.0767,0,500,,34.0672,0.6112,5.1722,,,,,
102-06,2009-10-27 06:30:00,129.7967,36.0767,0,0,,33.8087,21.9848,5.0166,,,,,
102-06,2009-10-27 06:30:00,129.7967,36.0767,0,10,,33.8174,22.0041,5.0146,,,,,
102-06,2009-10-27 06:30:00,129.7967,36.0767,0,20,,33.8217,22.0134,5.0114,,,,,
102-06,2009-10-27 06:30:00,129.7967,36.0767,0,30,,33.8788,22.0399,5.0096,,,,,
102-06,2009-10-27 06:30:00,129.7967,36.0767,0,50,,34.0691,18.9491,5.2941,,,,,
102-06,2009-10-27 06:30:00,129.7967,36.0767,0,75,,34.069,16.7759,5.502,,,,,
102-06,2009-10-27 06:30:00,129.7967,36.0767,0,100,,34.069,8.7789,6.523,,,,,
102-06,2009-10-27 06:30:00,129.7967,36.0767,0,125,,34.0691,2.9629,7.4963,,,,,
102-06,2009-10-27 06:30:00,129.7967,36.0767,0,150,,34.0687,1.5517,7.7739,,,,,
102-06,2009-10-27 06:30:00,129.7967,36.0767,0,200,,34.0583,1.1734,7.851,,,,,
102-06,2009-10-27 06:30:00,129.7967,36.0767,0,250,,34.0637,0.9816,7.89,,,,,
102-06,2009-10-27 06:30:00,129.7967,36.0767,0,300,,34.0665,0.8343,7.9203,,,,,
102-06,2009-10-27 06:30:00,129.7967,36.0767,0,400,,34.0687,0.6869,7.9508,,,,,
102-06,2009-10-27 06:30:00,129.7967,36.0767,0,500,,34.069,0.5487,7.9797,,,,,
102-06,2009-12-25 08:00:00,129.7967,36.0767,0,0,,34.1397,16.6349,,,,,,
102-06,2009-12-25 08:00:00,129.7967,36.0767,0,10,,34.1392,16.6431,,,,,,
102-06,2009-12-25 08:00:00,129.7967,36.0767,0,20,,34.1403,16.6527,,,,,,
102-06,2009-12-25 08:00:00,129.7967,36.0767,0,30,,34.1401,16.6534,,,,,,
102-06,2009-12-25 08:00:00,129.7967,36.0767,0,50,,34.1448,16.6661,,,,,,
102-06,2009-12-25 08:00:00,129.7967,36.0767,0,75,,34.0422,15.4495,,,,,,
102-06,2009-12-25 08:00:00,129.7967,36.0767,0,100,,34.2706,10.4881,,,,,,
102-06,2009-12-25 08:00:00,129.7967,36.0767,0,125,,34.1696,4.7139,,,,,,
102-06,2009-12-25 08:00:00,129.7967,36.0767,0,150,,34.1107,2.8539,,,,,,
102-06,2009-12-25 08:00:00,129.7967,36.0767,0,200,,34.068,1.147,,,,,,
102-06,2009-12-25 08:00:00,129.7967,36.0767,0,250,,34.064,0.8999,,,,,,
102-06,2009-12-25 08:00:00,129.7967,36.0767,0,300,,34.0664,0.7916,,,,,,
102-06,2009-12-25 08:00:00,129.7967,36.0767,0,400,,34.0699,0.5953,,,,,,
102-06,2009-12-25 08:00:00,129.7967,36.0767,0,500,,34.0695,0.4818,,,,,,
102-07,2009-02-28 22:43:00,130.0,36.0767,0,0,,34.3539,13.7234,,4.0819,0.299,0.3566,2.9507,
102-07,2009-02-28 22:43:00,130.0,36.0767,0,10,,34.3958,13.7348,,,,,,
102-07,2009-02-28 22:43:00,130.0,36.0767,0,20,,34.3963,13.7368,,5.2842,0.4137,0.3784,5.1161,
102-07,2009-02-28 22:43:00,130.0,36.0767,0,30,,34.3957,13.7353,,,,,,
102-07,2009-02-28 22:43:00,130.0,36.0767,0,50,,34.3752,13.5621,,5.5868,0.5223,0.5627,7.7425,
102-07,2009-02-28 22:43:00,130.0,36.0767,0,75,,34.2968,12.7202,,,,,,
102-07,2009-02-28 22:43:00,130.0,36.0767,0,100,,34.2167,12.2416,,7.2607,0.4844,0.5614,7.6277,
102-07,2009-02-28 22:43:00,130.0,36.0767,0,125,,34.2016,11.8711,,,,,,
102-07,2009-02-28 22:43:00,130.0,36.0767,0,150,,34.1897,8.1104,,,,,,
102-07,2009-02-28 22:43:00,130.0,36.0767,0,200,,34.0658,1.777,,,,,,
102-07,2009-02-28 22:43:00,130.0,36.0767,0,250,,34.0555,1.1307,,,,,,
102-07,2009-02-28 22:43:00,130.0,36.0767,0,300,,34.0604,0.9153,,,,,,
102-07,2009-02-28 22:43:00,130.0,36.0767,0,400,,34.0676,0.6865,,,,,,
102-07,2009-02-28 22:43:00,130.0,36.0767,0,500,,34.0695,0.5536,,,,,,
102-07,2009-04-15 10:13:00,130.0,36.0767,0,0,,34.3917,14.7416,5.7889,2.2716,0.3092,0.2489,1.649,
102-07,2009-04-15 10:13:00,130.0,36.0767,0,10,,34.3922,14.747,5.7947,,,,,
102-07,2009-04-15 10:13:00,130.0,36.0767,0,20,,34.3916,14.69,5.7998,2.3494,0.2961,0.2086,1.644,
102-07,2009-04-15 10:13:00,130.0,36.0767,0,30,,34.3918,14.6859,5.8022,,,,,
102-07,2009-04-15 10:13:00,130.0,36.0767,0,50,,34.3908,14.6828,5.7679,3.6496,0.5007,0.4047,3.2364,
102-07,2009-04-15 10:13:00,130.0,36.0767,0,75,,34.3882,14.6362,5.737,,,,,
102-07,2009-04-15 10:13:00,130.0,36.0767,0,100,,34.3483,13.8631,5.5434,0.9567,0.4648,0.4979,1.9306,
102-07,2009-04-15 10:13:00,130.0,36.0767,0,125,,34.3097,11.7208,5.6518,,,,,
102-07,2009-04-15 10:13:00,130.0,36.0767,0,150,,34.236,9.6225,5.6022,,,,,
102-07,2009-04-15 10:13:00,130.0,36.0767,0,200,,34.0819,1.7729,5.2634,,,,,
102-07,2009-04-15 10:13:00,130.0,36.0767,0,250,,34.0584,1.0789,5.357,,,,,
102-07,2009-04-15 10:13:00,130.0,36.0767,0,300,,34.0613,0.8742,5.172,,,,,
102-07,2009-04-15 10:13:00,130.0,36.0767,0,400,,34.067,0.6372,5.1512,,,,,
102-07,2009-04-15 10:13:00,130.0,36.0767,0,500,,34.0681,0.4873,4.9507,,,,,
102-07,2009-06-14 09:10:00,130.0,36.0767,0,0,,34.0495,19.3526,5.189,2.163,0.0536,0.0727,0.2053,
102-07,2009-06-14 09:10:00,130.0,36.0767,0,10,,34.0581,19.1629,5.1845,,,,,
102-07,2009-06-14 09:10:00,130.0,36.0767,0,20,,34.051,18.9037,5.2651,1.9666,0.0564,0.053,0.2453,
102-07,2009-06-14 09:10:00,130.0,36.0767,0,30,,34.1702,17.7776,5.4813,,,,,
102-07,2009-06-14 09:10:00,130.0,36.0767,0,50,,34.102,16.2506,5.213,6.2345,0.4916,0.3049,4.186,
102-07,2009-06-14 09:10:00,130.0,36.0767,0,75,,34.1749,15.5194,4.757,,,,,
102-07,2009-06-14 09:10:00,130.0,36.0767,0,100,,34.2605,15.1681,4.4554,11.1416,0.086,0.7072,10.521,
102-07,2009-06-14 09:10:00,130.0,36.0767,0,125,,34.2776,12.6936,4.5037,,,,,
102-07,2009-06-14 09:10:00,130.0,36.0767,0,150,,34.1772,4.5614,5.1047,,,,,
102-07,2009-06-14 09:10:00,130.0,36.0767,0,200,,34.0657,1.4221,5.249,,,,,
102-07,2009-06-14 09:10:00,130.0,36.0767,0,250,,34.0579,1.0087,5.2834,,,,,
102-07,2009-06-14 09:10:00,130.0,36.0767,0,300,,34.0619,0.808,5.1801,,,,,
102-07,2009-06-14 09:10:00,130.0,36.0767,0,400,,34.0655,0.6296,4.958,,,,,
102-07,2009-06-14 09:10:00,130.0,36.0767,0,500,,34.0667,0.51,4.9109,,,,,
102-07,2009-08-15 17:55:00,130.0,36.0767,0,0,,32.3942,24.816,4.8759,1.714,0.0315,0.561,0.3024,
102-07,2009-08-15 17:55:00,130.0,36.0767,0,10,,32.4148,24.8169,4.8832,,,,,
102-07,2009-08-15 17:55:00,130.0,36.0767,0,20,,32.5775,23.9007,4.8664,4.285,0.0714,0.0323,2.6429,
102-07,2009-08-15 17:55:00,130.0,36.0767,0,30,,33.4765,16.7449,5.0529,,,,,
102-07,2009-08-15 17:55:00,130.0,36.0767,0,50,,33.9223,15.7771,4.1529,10.8143,0.0714,0.5161,8.5,
102-07,2009-08-15 17:55:00,130.0,36.0767,0,75,,34.3349,15.3266,3.6826,,,,,
102-07,2009-08-15 17:55:00,130.0,36.0767,0,100,,34.334,11.0323,4.0501,21.8516,0.0714,1.1935,18.5714,
102-07,2009-08-15 17:55:00,130.0,36.0767,0,125,,34.1776,5.7712,4.8174,,,,,
102-07,2009-08-15 17:55:00,130.0,36.0767,0,150,,34.0998,3.7257,5.2233,,,,,
102-07,2009-08-15 17:55:00,130.0,36.0767,0,200,,34.042,1.5962,6.0131,,,,,
102-07,2009-08-15 17:55:00,130.0,36.0767,0,250,,34.0542,1.1895,5.4824,,,,,
102-07,2009-08-15 17:55:00,130.0,36.0767,0,300,,34.0573,0.9273,5.3408,,,,,
102-07,2009-08-15 17:55:00,130.0,36.0767,0,400,,34.0633,0.7359,5.189,,,,,
102-07,2009-08-15 17:55:00,130.0,36.0767,0,500,,34.066,0.5917,5.0369,,,,,
102-07,2009-10-27 05:15:00,130.0,36.0767,0,0,,33.6631,21.9919,5.0203,1.2224,0.1429,0.0323,2.3571,
102-07,2009-10-27 05:15:00,130.0,36.0767,0,10,,33.7075,21.9887,5.0192,,,,,
102-07,2009-10-27 05:15:00,130.0,36.0767,0,20,,33.7105,21.9971,5.0184,1.5827,0.2143,0.0323,2.9286,
102-07,2009-10-27 05:15:00,130.0,36.0767,0,30,,33.7115,22.0044,5.0177,,,,2.9286,
102-07,2009-10-27 05:15:00,130.0,36.0767,0,50,,33.7605,21.9239,5.0235,4.4644,0.4286,0.1935,3.7857,
