station,date_time,longitude,latitude,bot.depth[m],depth(m),depth(text),염분[psu],수온[℃],용존산소[ml/L],규산염[μM],아질산성질소[μM],인산염인[μM],질산성질소[μM],투명도[m]
102-00,2012-10-13 15:30:00,129.5883,36.0767,0,0,,32.0909,20.4976,5.182,,,,,10.0
102-00,2012-10-13 15:30:00,129.5883,36.0767,0,10,,32.0945,20.3012,5.1134,,,,,
102-00,2012-10-13 15:30:00,129.5883,36.0767,0,20,,32.2082,20.4005,5.0048,,,,,
102-00,2012-10-13 15:30:00,129.5883,36.0767,0,30,,33.3895,16.1261,3.9525,,,,,
102-00,2012-10-13 15:30:00,129.5883,36.0767,0,50,,34.1504,10.0619,4.0077,,,,,
102-00,2012-12-21 04:10:00,129.5883,36.0767,0,0,,34.0687,14.2351,5.1127,,,,,
102-00,2012-12-21 04:10:00,129.5883,36.0767,0,10,,34.0748,13.9946,5.188,,,,,
102-00,2012-12-21 04:10:00,129.5883,36.0767,0,20,,33.9628,13.1538,5.2066,,,,,
102-00,2012-12-21 04:10:00,129.5883,36.0767,0,30,,33.9478,13.0355,5.2112,,,,,
102-00,2012-12-21 04:10:00,129.5883,36.0767,0,50,,33.9005,12.4039,5.2049,,,,,
102-04,2012-02-14 19:00:00,129.615,36.0767,0,0,,34.3534,11.1691,,,,,,
102-04,2012-02-14 19:00:00,129.615,36.0767,0,10,,34.3502,11.1471,,,,,,
102-04,2012-02-14 19:00:00,129.615,36.0767,0,20,,34.3368,11.048,,,,,,
102-04,2012-02-14 19:00:00,129.615,36.0767,0,30,,34.3208,10.8275,,,,,,
102-04,2012-02-14 19:00:00,129.615,36.0767,0,50,,34.3148,10.6275,,,,,,
102-04,2012-04-13 10:40:00,129.615,36.0767,0,0,,34.3922,13.1042,,,,,,18.0
102-04,2012-04-13 10:40:00,129.615,36.0767,0,10,,34.3899,13.1039,,,,,,
102-04,2012-04-13 10:40:00,129.615,36.0767,0,20,,34.3911,13.091,,,,,,
102-04,2012-04-13 10:40:00,129.615,36.0767,0,30,,34.4134,12.6515,,,,,,
102-04,2012-04-13 10:40:00,129.615,36.0767,0,50,,34.2945,9.4089,,,,,,
102-04,2012-06-17 08:00:00,129.615,36.0767,0,0,,33.4931,20.5673,5.0986,,,,,18.0
102-04,2012-06-17 08:00:00,129.615,36.0767,0,10,,33.8555,19.2903,5.199,,,,,
102-04,2012-06-17 08:00:00,129.615,36.0767,0,20,,33.8838,17.4361,5.5798,,,,,
102-04,2012-06-17 08:00:00,129.615,36.0767,0,30,,34.258,9.3981,4.905,,,,,
102-04,2012-06-17 08:00:00,129.615,36.0767,0,50,,34.116,4.5237,5.3778,,,,,
102-04,2012-09-02 14:55:00,129.615,36.0767,0,0,,31.9617,22.647,5.5008,,,,,15.0
102-04,2012-09-02 14:55:00,129.615,36.0767,0,10,,33.1851,17.1915,4.3491,,,,,
102-04,2012-09-02 14:55:00,129.615,36.0767,0,20,,33.7928,14.3281,4.0987,,,,,
102-04,2012-09-02 14:55:00,129.615,36.0767,0,30,,34.079,13.5902,3.9422,,,,,
102-04,2012-09-02 14:55:00,129.615,36.0767,0,50,,34.1403,6.75,4.634,,,,,
102-04,2012-10-13 15:10:00,129.615,36.0767,0,0,,32.0986,20.4971,5.3519,,,,,11.5
102-04,2012-10-13 15:10:00,129.615,36.0767,0,10,,32.1403,20.3648,5.4108,,,,,
102-04,2012-10-13 15:10:00,129.615,36.0767,0,20,,32.1549,20.2219,5.1201,,,,,
102-04,2012-10-13 15:10:00,129.615,36.0767,0,30,,32.878,18.3731,4.6489,,,,,
102-04,2012-10-13 15:10:00,129.615,36.0767,0,50,,34.1971,10.3415,4.0173,,,,,
102-04,2012-12-21 03:55:00,129.615,36.0767,0,0,,34.1358,14.9484,5.1065,,,,,
102-04,2012-12-21 03:55:00,129.615,36.0767,0,10,,34.1133,14.7036,5.1205,,,,,
102-04,2012-12-21 03:55:00,129.615,36.0767,0,20,,34.0881,14.4559,5.1403,,,,,
102-04,2012-12-21 03:55:00,129.615,36.0767,0,30,,34.0662,14.0442,5.1775,,,,,
102-04,2012-12-21 03:55:00,129.615,36.0767,0,50,,33.8709,12.2131,5.2211,,,,,
102-04,2012-12-21 03:55:00,129.615,36.0767,0,75,,33.8177,11.4194,5.5222,,,,,
102-05,2012-02-14 18:25:00,129.6883,36.0767,0,0,,34.3848,11.5507,6.0879,6.9857,0.5786,0.4742,6.8857,
102-05,2012-02-14 18:25:00,129.6883,36.0767,0,10,,34.3785,11.5309,,,,,,
102-05,2012-02-14 18:25:00,129.6883,36.0767,0,20,,34.3562,11.3972,5.9203,8.5536,0.55,0.5548,7.95,
102-05,2012-02-14 18:25:00,129.6883,36.0767,0,30,,34.3207,11.0486,,,,,,
102-05,2012-02-14 18:25:00,129.6883,36.0767,0,50,,34.3053,10.8096,5.8645,8.45,0.4357,0.5581,7.7429,
102-05,2012-02-14 18:25:00,129.6883,36.0767,0,75,,34.2841,10.2407,,,,,,
102-05,2012-02-14 18:25:00,129.6883,36.0767,0,100,,34.2631,9.8028,6.0097,9.1821,0.5714,0.5839,7.8571,
102-05,2012-02-14 18:25:00,129.6883,36.0767,0,125,,34.0077,6.0201,,,,,,
102-05,2012-02-14 18:25:00,129.6883,36.0767,0,150,,33.9728,2.9958,,,,,,
102-05,2012-04-13 10:15:00,129.6883,36.0767,0,0,,34.4158,13.2875,6.3001,1.8786,0.1214,0.0742,1.2286,20.0
102-05,2012-04-13 10:15:00,129.6883,36.0767,0,10,,34.4159,13.2748,,,,,,
102-05,2012-04-13 10:15:00,129.6883,36.0767,0,20,,34.4272,13.2904,6.2107,2.3214,0.1286,0.0806,0.5929,
102-05,2012-04-13 10:15:00,129.6883,36.0767,0,30,,34.453,13.1749,,,,,,
102-05,2012-04-13 10:15:00,129.6883,36.0767,0,50,,34.4376,12.6546,5.7974,5.3464,0.5714,0.3065,2.95,
102-05,2012-04-13 10:15:00,129.6883,36.0767,0,75,,34.393,11.3275,,,,,,
102-05,2012-04-13 10:15:00,129.6883,36.0767,0,100,,34.2021,6.4903,5.5182,10.1893,0.4714,0.5,8.6357,
102-05,2012-06-17 08:30:00,129.6883,36.0767,0,0,,33.7933,20.6931,5.0764,38.0714,0.1643,0.9677,19.8357,18.0
102-05,2012-06-17 08:30:00,129.6883,36.0767,0,10,,33.7646,20.3122,5.0461,,,,,
102-05,2012-06-17 08:30:00,129.6883,36.0767,0,20,,33.9619,16.0835,5.534,39.2857,0.2071,0.5806,19.0071,
102-05,2012-06-17 08:30:00,129.6883,36.0767,0,30,,34.0168,14.4395,4.6934,,,,,
102-05,2012-06-17 08:30:00,129.6883,36.0767,0,50,,34.1033,12.9447,4.6325,37.5357,0.1071,0.9677,19.6071,
102-05,2012-06-17 08:30:00,129.6883,36.0767,0,75,,34.111,4.1812,4.6148,,,,,
102-05,2012-06-17 08:30:00,129.6883,36.0767,0,100,,34.0171,2.1203,5.3457,36.75,0.2,1.129,18.8,
102-05,2012-09-02 14:20:00,129.6883,36.0767,0,0,,31.6985,25.0968,4.8073,16.077,0.2857,0.5806,1.7857,16.0
102-05,2012-09-02 14:20:00,129.6883,36.0767,0,10,,33.0514,17.9167,4.1574,,,,,
102-05,2012-09-02 14:20:00,129.6883,36.0767,0,20,,33.6306,13.9049,4.3963,16.616,0.0714,0.8065,3.0,
102-05,2012-09-02 14:20:00,129.6883,36.0767,0,30,,33.8138,13.0754,4.141,,,,,
102-05,2012-09-02 14:20:00,129.6883,36.0767,0,50,,33.9766,13.5343,3.9808,22.789,0.1429,1.0323,4.0714,
102-05,2012-09-02 14:20:00,129.6883,36.0767,0,75,,34.2347,7.3139,4.5559,,,,,
102-05,2012-09-02 14:20:00,129.6883,36.0767,0,100,,34.0507,2.3038,5.2547,28.856,,1.5484,6.4286,
102-05,2012-09-02 14:20:00,129.6883,36.0767,0,125,,34.0315,1.7279,5.3035,,,,,
102-05,2012-09-02 14:20:00,129.6883,36.0767,0,150,,34.0297,1.4785,5.2063,,,,,
102-05,2012-10-13 14:40:00,129.6883,36.0767,0,0,,32.2743,20.7639,5.3903,7.258,0.186,0.087,0.4757,13.0
102-05,2012-10-13 14:40:00,129.6883,36.0767,0,10,,32.2941,20.5384,5.3629,,,,,
102-05,2012-10-13 14:40:00,129.6883,36.0767,0,20,,32.7347,21.205,5.1024,8.995,0.329,0.382,1.1568,
102-05,2012-10-13 14:40:00,129.6883,36.0767,0,30,,32.7665,20.9701,4.9749,,,,,
102-05,2012-10-13 14:40:00,129.6883,36.0767,0,50,,34.1974,12.4837,3.6614,23.899,0.045,1.38,5.7182,
102-05,2012-10-13 14:40:00,129.6883,36.0767,0,75,,34.1623,6.2827,4.9954,,,,,
102-05,2012-10-13 14:40:00,129.6883,36.0767,0,100,,34.0517,3.5432,5.37,27.708,0.119,1.755,5.1466,
102-05,2012-10-13 14:40:00,129.6883,36.0767,0,125,,34.0387,2.8888,5.3376,,,,,
102-05,2012-10-13 14:40:00,129.6883,36.0767,0,150,,34.0261,2.2022,5.3192,,,,,
102-05,2012-12-21 03:25:00,129.6883,36.0767,0,0,,34.1426,15.0964,5.0915,19.6232,0.2649,0.8679,13.0338,
102-05,2012-12-21 03:25:00,129.6883,36.0767,0,10,,34.1285,14.9465,5.1052,,,,,
102-05,2012-12-21 03:25:00,129.6883,36.0767,0,20,,34.1177,14.7726,5.0959,18.5349,0.2355,0.7967,12.4552,
102-05,2012-12-21 03:25:00,129.6883,36.0767,0,30,,34.0972,14.6431,5.0665,,,,,
102-05,2012-12-21 03:25:00,129.6883,36.0767,0,50,,34.0588,13.9304,4.5565,18.3133,0.2649,0.8089,11.9612,
102-05,2012-12-21 03:25:00,129.6883,36.0767,0,75,,34.0468,10.986,4.6278,,,,,
102-05,2012-12-21 03:25:00,129.6883,36.0767,0,100,,34.1651,6.183,4.6734,18.4167,0.2533,0.8862,12.2509,
102-05,2012-12-21 03:25:00,129.6883,36.0767,0,125,,34.0681,4.2383,4.9701,,,,,
102-05,2012-12-21 03:25:00,129.6883,36.0767,0,150,,34.0448,3.4316,5.1634,,,,,
102-06,2012-02-14 17:30:00,129.7967,36.0767,0,0,,34.3501,11.2015,,,,,,20.0
102-06,2012-02-14 17:30:00,129.7967,36.0767,0,10,,34.3494,11.2074,,,,,,
102-06,2012-02-14 17:30:00,129.7967,36.0767,0,20,,34.3369,11.128,,,,,,
102-06,2012-02-14 17:30:00,129.7967,36.0767,0,30,,34.3225,10.9445,,,,,,
102-06,2012-02-14 17:30:00,129.7967,36.0767,0,50,,34.3198,10.6258,,,,,,
102-06,2012-02-14 17:30:00,129.7967,36.0767,0,75,,34.2984,10.2226,,,,,,
102-06,2012-02-14 17:30:00,129.7967,36.0767,0,100,,34.2679,9.8613,,,,,,
102-06,2012-02-14 17:30:00,129.7967,36.0767,0,125,,33.9883,5.0099,,,,,,
102-06,2012-02-14 17:30:00,129.7967,36.0767,0,150,,33.9339,3.0051,,,,,,
102-06,2012-02-14 17:30:00,129.7967,36.0767,0,200,,34.0139,1.5742,,,,,,
102-06,2012-02-14 17:30:00,129.7967,36.0767,0,250,,34.0397,1.1747,,,,,,
102-06,2012-02-14 17:30:00,129.7967,36.0767,0,300,,34.0469,0.9785,,,,,,
102-06,2012-02-14 17:30:00,129.7967,36.0767,0,400,,34.0543,0.75,,,,,,
102-06,2012-02-14 17:30:00,129.7967,36.0767,0,500,,34.0569,0.6243,,,,,,
102-06,2012-04-13 09:20:00,129.7967,36.0767,0,0,,34.5293,13.8919,,,,,,20.0
102-06,2012-04-13 09:20:00,129.7967,36.0767,0,10,,34.5306,13.8885,,,,,,
102-06,2012-04-13 09:20:00,129.7967,36.0767,0,20,,34.5296,13.8909,,,,,,
102-06,2012-04-13 09:20:00,129.7967,36.0767,0,30,,34.5292,13.8928,,,,,,
102-06,2012-04-13 09:20:00,129.7967,36.0767,0,50,,34.5331,13.4643,,,,,,
102-06,2012-04-13 09:20:00,129.7967,36.0767,0,75,,34.5171,12.9378,,,,,,
102-06,2012-04-13 09:20:00,129.7967,36.0767,0,100,,34.4735,12.1424,,,,,,
102-06,2012-04-13 09:20:00,129.7967,36.0767,0,125,,34.2284,6.8134,,,,,,
102-06,2012-04-13 09:20:00,129.7967,36.0767,0,150,,34.0085,1.6303,,,,,,
102-06,2012-04-13 09:20:00,129.7967,36.0767,0,200,,34.0286,1.2784,,,,,,
102-06,2012-04-13 09:20:00,129.7967,36.0767,0,250,,34.0439,1.036,,,,,,
102-06,2012-04-13 09:20:00,129.7967,36.0767,0,300,,34.0501,0.8972,,,,,,
102-06,2012-04-13 09:20:00,129.7967,36.0767,0,400,,34.0557,0.6745,,,,,,
102-06,2012-04-13 09:20:00,129.7967,36.0767,0,500,,34.0569,0.486,,,,,,
102-06,2012-06-17 09:10:00,129.7967,36.0767,0,0,,33.5848,20.2916,5.1637,,,,,18.0
102-06,2012-06-17 09:10:00,129.7967,36.0767,0,10,,34.0561,20.7059,5.0997,,,,,
102-06,2012-06-17 09:10:00,129.7967,36.0767,0,20,,33.8449,18.0857,5.3184,,,,,
102-06,2012-06-17 09:10:00,129.7967,36.0767,0,30,,34.2058,15.3716,5.8096,,,,,
102-06,2012-06-17 09:10:00,129.7967,36.0767,0,50,,34.4261,15.3241,4.406,,,,,
102-06,2012-06-17 09:10:00,129.7967,36.0767,0,75,,34.2353,13.9591,4.4908,,,,,
102-06,2012-06-17 09:10:00,129.7967,36.0767,0,100,,34.336,9.6864,4.8559,,,,,
102-06,2012-06-17 09:10:00,129.7967,36.0767,0,125,,34.1459,4.0884,5.3119,,,,,
102-06,2012-06-17 09:10:00,129.7967,36.0767,0,150,,34.0324,2.0044,5.5405,,,,,
102-06,2012-06-17 09:10:00,129.7967,36.0767,0,200,,34.0275,1.3402,5.6742,,,,,
102-06,2012-06-17 09:10:00,129.7967,36.0767,0,250,,34.0413,1.1226,5.5013,,,,,
102-06,2012-06-17 09:10:00,129.7967,36.0767,0,300,,34.048,0.9584,5.3643,,,,,
102-06,2012-06-17 09:10:00,129.7967,36.0767,0,400,,34.0541,0.7795,5.2,,,,,
102-06,2012-06-17 09:10:00,129.7967,36.0767,0,500,,34.0563,0.6533,5.0432,,,,,
102-06,2012-09-02 13:15:00,129.7967,36.0767,0,0,,31.8844,25.2322,4.6721,,,,,21.0
102-06,2012-09-02 13:15:00,129.7967,36.0767,0,10,,31.9556,23.654,5.1688,,,,,
102-06,2012-09-02 13:15:00,129.7967,36.0767,0,20,,32.9718,17.2232,4.6473,,,,,
102-06,2012-09-02 13:15:00,129.7967,36.0767,0,30,,33.6549,14.1384,4.0766,,,,,
102-06,2012-09-02 13:15:00,129.7967,36.0767,0,50,,34.2517,14.8185,3.6653,,,,,
102-06,2012-09-02 13:15:00,129.7967,36.0767,0,75,,34.2311,14.4296,3.7179,,,,,
102-06,2012-09-02 13:15:00,129.7967,36.0767,0,100,,34.2571,8.6185,4.6736,,,,,
102-06,2012-09-02 13:15:00,129.7967,36.0767,0,125,,34.1177,4.3282,5.429,,,,,
102-06,2012-09-02 13:15:00,129.7967,36.0767,0,150,,34.0451,1.6128,5.3234,,,,,
102-06,2012-09-02 13:15:00,129.7967,36.0767,0,200,,34.0373,1.1706,5.2899,,,,,
102-06,2012-09-02 13:15:00,129.7967,36.0767,0,250,,34.0479,0.9467,5.1445,,,,,
102-06,2012-09-02 13:15:00,129.7967,36.0767,0,300,,34.0524,0.8143,4.9799,,,,,
102-06,2012-09-02 13:15:00,129.7967,36.0767,0,400,,34.055,0.6875,4.8095,,,,,
102-06,2012-09-02 13:15:00,129.7967,36.0767,0,500,,34.0561,0.5861,4.7213,,,,,
102-06,2012-10-13 13:35:00,129.7967,36.0767,0,0,,32.3216,20.8413,5.1179,,,,,15.0
102-06,2012-10-13 13:35:00,129.7967,36.0767,0,10,,32.3414,20.6037,5.0117,,,,,
102-06,2012-10-13 13:35:00,129.7967,36.0767,0,20,,32.4776,20.8758,4.9836,,,,,
102-06,2012-10-13 13:35:00,129.7967,36.0767,0,30,,32.4542,20.5439,4.9158,,,,,
102-06,2012-10-13 13:35:00,129.7967,36.0767,0,50,,34.2111,14.2678,3.3805,,,,,
102-06,2012-10-13 13:35:00,129.7967,36.0767,0,75,,34.1867,8.0118,4.5549,,,,,
102-06,2012-10-13 13:35:00,129.7967,36.0767,0,100,,34.0726,3.7953,5.736,,,,,
102-06,2012-10-13 13:35:00,129.7967,36.0767,0,125,,34.035,2.5791,5.6589,,,,,
102-06,2012-10-13 13:35:00,129.7967,36.0767,0,150,,34.0306,2.0347,5.5883,,,,,
102-06,2012-10-13 13:35:00,129.7967,36.0767,0,200,,34.037,1.2534,5.4366,,,,,
102-06,2012-10-13 13:35:00,129.7967,36.0767,0,250,,34.0485,0.966,5.2154,,,,,
102-06,2012-10-13 13:35:00,129.7967,36.0767,0,300,,34.0525,0.856,5.1245,,,,,
102-06,2012-10-13 13:35:00,129.7967,36.0767,0,400,,34.0571,0.6745,4.9792,,,,,
102-06,2012-10-13 13:35:00,129.7967,36.0767,0,500,,34.058,0.5659,4.8301,,,,,
102-06,2012-12-21 02:40:00,129.7967,36.0767,0,0,,34.12,14.915,4.9292,,,,,
102-06,2012-12-21 02:40:00,129.7967,36.0767,0,10,,34.122,14.9221,4.9419,,,,,
102-06,2012-12-21 02:40:00,129.7967,36.0767,0,20,,34.101,14.4708,5.0789,,,,,
102-06,2012-12-21 02:40:00,129.7967,36.0767,0,30,,34.0816,14.2542,5.0431,,,,,
102-06,2012-12-21 02:40:00,129.7967,36.0767,0,50,,34.0805,13.9468,5.0198,,,,,
102-06,2012-12-21 02:40:00,129.7967,36.0767,0,75,,34.2037,12.0254,3.9691,,,,,
102-06,2012-12-21 02:40:00,129.7967,36.0767,0,100,,34.1872,8.2043,4.983,,,,,
102-06,2012-12-21 02:40:00,129.7967,36.0767,0,125,,34.1098,4.4601,4.981,,,,,
102-06,2012-12-21 02:40:00,129.7967,36.0767,0,150,,34.044,3.1348,5.5924,,,,,
102-06,2012-12-21 02:40:00,129.7967,36.0767,0,200,,34.0207,1.729,5.6862,,,,,
102-06,2012-12-21 02:40:00,129.7967,36.0767,0,250,,34.0327,1.2315,5.5945,,,,,
102-06,2012-12-21 02:40:00,129.7967,36.0767,0,300,,34.0454,1.0227,5.2755,,,,,
102-06,2012-12-21 02:40:00,129.7967,36.0767,0,400,,34.0535,0.8019,5.0362,,,,,
102-06,2012-12-21 02:40:00,129.7967,36.0767,0,500,,34.0566,0.6454,4.8719,,,,,
102-07,2012-02-14 16:20:00,130.0,36.0767,0,0,,34.4567,12.9721,5.9091,6.675,0.8214,0.4903,5.95,20.0
102-07,2012-02-14 16:20:00,130.0,36.0767,0,10,,34.4555,12.9715,,,,,,
102-07,2012-02-14 16:20:00,130.0,36.0767,0,20,,34.4511,12.9219,5.9427,6.5643,0.8071,0.4903,5.9857,
102-07,2012-02-14 16:20:00,130.0,36.0767,0,30,,34.4492,12.8778,,,,,,
102-07,2012-02-14 16:20:00,130.0,36.0767,0,50,,34.4286,12.5831,6.2219,7.5536,0.7357,0.5355,7.0143,
102-07,2012-02-14 16:20:00,130.0,36.0767,0,75,,34.3663,11.837,,,,,,
102-07,2012-02-14 16:20:00,130.0,36.0767,0,100,,34.1981,9.7153,5.7081,14.1107,0.3214,0.9065,13.2214,
102-07,2012-02-14 16:20:00,130.0,36.0767,0,125,,33.9717,4.7611,,,,,,
102-07,2012-02-14 16:20:00,130.0,36.0767,0,150,,33.9391,2.8457,,,,,,
102-07,2012-02-14 16:20:00,130.0,36.0767,0,200,,33.9933,1.8307,,,,,,
102-07,2012-02-14 16:20:00,130.0,36.0767,0,250,,34.0285,1.4256,,,,,,
102-07,2012-02-14 16:20:00,130.0,36.0767,0,300,,34.0446,1.1054,,,,,,
102-07,2012-02-14 16:20:00,130.0,36.0767,0,400,,34.054,0.7247,,,,,,
102-07,2012-02-14 16:20:00,130.0,36.0767,0,500,,34.0573,0.5803,,,,,,
102-07,2012-04-13 08:15:00,130.0,36.0767,0,0,,34.5437,13.5116,5.9203,2.9393,0.25,0.1194,1.8286,20.0
102-07,2012-04-13 08:15:00,130.0,36.0767,0,10,,34.5425,13.5181,,,,,,
102-07,2012-04-13 08:15:00,130.0,36.0767,0,20,,34.5393,13.5055,5.898,2.3893,0.2286,0.1,2.1857,
102-07,2012-04-13 08:15:00,130.0,36.0767,0,30,,34.5324,13.3565,,,,,,
102-07,2012-04-13 08:15:00,130.0,36.0767,0,50,,34.4974,12.3733,5.9762,3.7179,0.4571,0.2226,3.3429,
102-07,2012-04-13 08:15:00,130.0,36.0767,0,75,,34.4799,12.0079,,,,,,
102-07,2012-04-13 08:15:00,130.0,36.0767,0,100,,34.4415,11.3339,5.8533,3.6071,0.3571,0.1806,5.6357,
102-07,2012-04-13 08:15:00,130.0,36.0767,0,125,,34.3439,9.962,,,,,,
102-07,2012-04-13 08:15:00,130.0,36.0767,0,150,,34.0696,5.6546,,,,,,
102-07,2012-04-13 08:15:00,130.0,36.0767,0,200,,34.0329,2.1096,,,,,,
102-07,2012-04-13 08:15:00,130.0,36.0767,0,250,,34.0388,1.2037,,,,,,
102-07,2012-04-13 08:15:00,130.0,36.0767,0,300,,34.0512,0.8684,,,,,,
102-07,2012-04-13 08:15:00,130.0,36.0767,0,400,,34.0551,0.7349,,,,,,
102-07,2012-04-13 08:15:00,130.0,36.0767,0,500,,34.0574,0.6012,,,,,,
102-07,2012-06-17 10:30:00,130.0,36.0767,0,0,,34.1249,21.0487,5.0293,4.0714,0.0643,0.0323,1.15,20.0
102-07,2012-06-17 10:30:00,130.0,36.0767,0,10,,34.1302,20.8485,5.0295,,,,,
102-07,2012-06-17 10:30:00,130.0,36.0767,0,20,,34.3195,18.4383,5.4182,5.1786,0.1,,0.6143,
102-07,2012-06-17 10:30:00,130.0,36.0767,0,30,,34.3319,17.0642,5.5393,,,,,
102-07,2012-06-17 10:30:00,130.0,36.0767,0,50,,34.3473,15.4884,5.1097,11.2857,0.5071,0.1613,6.1357,
102-07,2012-06-17 10:30:00,130.0,36.0767,0,75,,34.3668,14.7717,4.5169,,,,,
102-07,2012-06-17 10:30:00,130.0,36.0767,0,100,,34.3773,13.9231,4.7746,11.8214,0.1,0.2581,7.4714,
102-07,2012-06-17 10:30:00,130.0,36.0767,0,125,,34.4183,11.6314,5.3099,,,,,
102-07,2012-06-17 10:30:00,130.0,36.0767,0,150,,34.2177,7.4679,6.0717,,,,,
102-07,2012-06-17 10:30:00,130.0,36.0767,0,200,,34.0396,1.9446,5.5823,,,,,
102-07,2012-06-17 10:30:00,130.0,36.0767,0,250,,34.0363,1.232,5.4863,,,,,
102-07,2012-06-17 10:30:00,130.0,36.0767,0,300,,34.046,1.0293,5.4232,,,,,
102-07,2012-06-17 10:30:00,130.0,36.0767,0,400,,34.0546,0.7628,5.0968,,,,,
102-07,2012-06-17 10:30:00,130.0,36.0767,0,500,,34.0574,0.6032,4.9834,,,,,
102-07,2012-09-02 11:50:00,130.0,36.0767,0,0,,31.8944,24.9514,4.6374,4.321,,0.0323,0.6429,21.0
102-07,2012-09-02 11:50:00,130.0,36.0767,0,10,,32.0451,24.5459,4.6879,,,,,
102-07,2012-09-02 11:50:00,130.0,36.0767,0,20,,32.332,22.9765,4.6208,5.558,0.2857,0.129,0.5,
102-07,2012-09-02 11:50:00,130.0,36.0767,0,30,,34.1051,17.9684,5.09,,,,,
102-07,2012-09-02 11:50:00,130.0,36.0767,0,50,,34.3446,16.0605,4.2958,12.43,0.0714,0.4516,2.9286,
102-07,2012-09-02 11:50:00,130.0,36.0767,0,75,,34.3638,14.4874,4.1397,,,,,
102-07,2012-09-02 11:50:00,130.0,36.0767,0,100,,34.3573,11.1891,4.9218,11.602,0.0714,0.6129,3.6429,
102-07,2012-09-02 11:50:00,130.0,36.0767,0,125,,34.1875,7.1545,5.7888,,,,,
102-07,2012-09-02 11:50:00,130.0,36.0767,0,150,,34.074,4.5947,5.8363,,,,,
102-07,2012-09-02 11:50:00,130.0,36.0767,0,200,,34.0256,1.975,5.4577,,,,,
102-07,2012-09-02 11:50:00,130.0,36.0767,0,250,,34.032,1.3476,5.3383,,,,,
102-07,2012-09-02 11:50:00,130.0,36.0767,0,300,,34.0445,1.0318,5.1872,,,,,
102-07,2012-09-02 11:50:00,130.0,36.0767,0,400,,34.0529,0.8042,4.9323,,,,,
102-07,2012-09-02 11:50:00,130.0,36.0767,0,500,,34.0562,0.6405,4.7854,,,,,
102-07,2012-10-13 12:15:00,130.0,36.0767,0,0,,32.2137,20.7493,5.2067,8.126,0.245,0.092,0.2773,16.5
102-07,2012-10-13 12:15:00,130.0,36.0767,0,10,,32.3652,20.7175,5.1955,,,,,
102-07,2012-10-13 12:15:00,130.0,36.0767,0,20,,32.4744,20.8088,5.0557,7.183,0.387,0.089,0.0956,
102-07,2012-10-13 12:15:00,130.0,36.0767,0,30,,32.505,20.8387,5.0663,,,,,
102-07,2012-10-13 12:15:00,130.0,36.0767,0,50,,32.9522,18.1175,3.8729,9.642,0.348,0.386,2.6333,
102-07,2012-10-13 12:15:00,130.0,36.0767,0,75,,34.1379,12.3285,3.3708,,,,,
102-07,2012-10-13 12:15:00,130.0,36.0767,0,100,,34.1727,6.3801,4.9612,25.637,0.036,1.552,3.5894,
102-07,2012-10-13 12:15:00,130.0,36.0767,0,125,,34.0465,2.8139,5.6209,,,,,
102-07,2012-10-13 12:15:00,130.0,36.0767,0,150,,34.0306,1.7953,5.5254,,,,,
102-07,2012-10-13 12:15:00,130.0,36.0767,0,200,,34.0433,1.106,5.3366,,,,,
