station,date_time,longitude,latitude,bot.depth[m],depth(m),depth(text),염분[psu],수온[℃],용존산소[ml/L],규산염[μM],아질산성질소[μM],인산염인[μM],질산성질소[μM],투명도[m]
103-07,2013-04-18 03:09:00,130.0,36.505,0,150,,33.978,7.02,6.18,,,,,
103-07,2013-04-18 03:09:00,130.0,36.505,0,200,,33.955,4.59,6.51,,,,,
103-07,2013-04-18 03:09:00,130.0,36.505,0,250,,34.039,2.42,5.65,,,,,
103-07,2013-04-18 03:09:00,130.0,36.505,0,300,,34.033,1.3,5.37,,,,,
103-07,2013-04-18 03:09:00,130.0,36.505,0,400,,34.048,0.87,5.01,,,,,
103-07,2013-04-18 03:09:00,130.0,36.505,0,500,,34.052,0.7,4.74,,,,,
103-07,2013-06-11 20:05:00,130.0,36.505,0,0,,34.229,20.18,4.95,3.0489,0.0464,0.1735,0.5542,
103-07,2013-06-11 20:05:00,130.0,36.505,0,10,,34.237,20.18,4.95,,,,,
103-07,2013-06-11 20:05:00,130.0,36.505,0,20,,34.289,16.88,5.51,2.9599,0.0557,0.1799,0.4674,
103-07,2013-06-11 20:05:00,130.0,36.505,0,30,,34.299,15.49,5.68,,,,,
103-07,2013-06-11 20:05:00,130.0,36.505,0,50,,34.304,13.17,5.21,8.0757,0.1067,0.3989,5.7966,
103-07,2013-06-11 20:05:00,130.0,36.505,0,75,,34.174,10.69,5.54,,,,,
103-07,2013-06-11 20:05:00,130.0,36.505,0,100,,34.093,9.03,5.7,9.1627,0.0594,0.5503,8.0478,
103-07,2013-06-11 20:05:00,130.0,36.505,0,125,,34.023,7.03,6.0,,,,,
103-07,2013-06-11 20:05:00,130.0,36.505,0,150,,33.978,5.36,6.16,,,,,
103-07,2013-06-11 20:05:00,130.0,36.505,0,200,,33.977,3.62,6.19,,,,,
103-07,2013-06-11 20:05:00,130.0,36.505,0,250,,34.018,1.87,5.57,,,,,
103-07,2013-06-11 20:05:00,130.0,36.505,0,300,,34.034,1.19,5.21,,,,,
103-07,2013-06-11 20:05:00,130.0,36.505,0,400,,34.041,0.82,5.18,,,,,
103-07,2013-06-11 20:05:00,130.0,36.505,0,500,,34.046,0.67,4.94,,,,,
103-07,2013-08-23 13:06:00,130.0,36.505,0,0,,31.392,27.35,4.63,3.7009,0.0475,,0.437,12.1
103-07,2013-08-23 13:06:00,130.0,36.505,0,10,,32.815,20.22,6.2,,,,,
103-07,2013-08-23 13:06:00,130.0,36.505,0,20,,33.139,16.72,5.09,11.1911,0.3747,0.2834,5.9763,
103-07,2013-08-23 13:06:00,130.0,36.505,0,30,,33.684,16.16,3.9,,,,,
103-07,2013-08-23 13:06:00,130.0,36.505,0,50,,34.198,15.59,3.5,17.3081,0.0827,0.8449,12.0858,
103-07,2013-08-23 13:06:00,130.0,36.505,0,75,,34.279,13.13,3.95,,,,,
103-07,2013-08-23 13:06:00,130.0,36.505,0,100,,34.055,5.35,5.44,13.2177,0.0466,0.8385,10.9745,
103-07,2013-08-23 13:06:00,130.0,36.505,0,125,,33.988,3.21,5.98,,,,,
103-07,2013-08-23 13:06:00,130.0,36.505,0,150,,33.992,2.09,5.85,,,,,
103-07,2013-08-23 13:06:00,130.0,36.505,0,200,,34.008,1.38,5.63,,,,,
103-07,2013-08-23 13:06:00,130.0,36.505,0,250,,34.011,1.0,5.74,,,,,
103-07,2013-08-23 13:06:00,130.0,36.505,0,300,,34.024,0.91,5.53,,,,,
103-07,2013-08-23 13:06:00,130.0,36.505,0,400,,34.036,0.75,5.19,,,,,
103-07,2013-08-23 13:06:00,130.0,36.505,0,500,,34.04,0.65,4.99,,,,,
103-07,2013-10-29 11:40:00,130.0,36.505,0,0,,33.38,20.74,5.3913,2.4191,0.278,0.0737,1.3932,15.0
103-07,2013-10-29 11:40:00,130.0,36.505,0,10,,33.38,20.74,,,,,,
103-07,2013-10-29 11:40:00,130.0,36.505,0,20,,33.38,20.73,5.302,2.3355,0.2641,0.0658,1.4569,
103-07,2013-10-29 11:40:00,130.0,36.505,0,30,,33.378,20.72,,,,,,
103-07,2013-10-29 11:40:00,130.0,36.505,0,50,,33.236,20.25,4.9113,4.7577,0.2614,0.1797,3.2563,
103-07,2013-10-29 11:40:00,130.0,36.505,0,75,,34.193,17.75,,,,,,
103-07,2013-10-29 11:40:00,130.0,36.505,0,100,,34.319,12.4,4.755,22.5757,0.0222,1.1462,13.4705,
103-07,2013-10-29 11:40:00,130.0,36.505,0,125,,34.099,4.98,,,,,,
103-07,2013-10-29 11:40:00,130.0,36.505,0,150,,33.999,2.19,,,,,,
103-07,2013-10-29 11:40:00,130.0,36.505,0,200,,33.997,1.44,,,,,,
103-07,2013-10-29 11:40:00,130.0,36.505,0,250,,34.013,1.1,,,,,,
103-07,2013-10-29 11:40:00,130.0,36.505,0,300,,34.02,0.96,,,,,,
103-07,2013-10-29 11:40:00,130.0,36.505,0,400,,34.029,0.74,,,,,,
103-07,2013-10-29 11:40:00,130.0,36.505,0,500,,34.032,0.61,,,,,,
103-07,2013-12-16 08:30:00,130.0,36.505,0,0,,34.203,14.56,5.39,,,,,
103-07,2013-12-16 08:30:00,130.0,36.505,0,10,,34.203,14.56,5.39,,,,,
103-07,2013-12-16 08:30:00,130.0,36.505,0,20,,34.208,14.56,5.38,,,,,
103-07,2013-12-16 08:30:00,130.0,36.505,0,30,,34.228,14.37,5.3,,,,,
103-07,2013-12-16 08:30:00,130.0,36.505,0,50,,34.27,11.86,4.47,,,,,
103-07,2013-12-16 08:30:00,130.0,36.505,0,75,,34.067,6.6,5.67,,,,,
103-07,2013-12-16 08:30:00,130.0,36.505,0,100,,33.991,3.47,6.16,,,,,
103-07,2013-12-16 08:30:00,130.0,36.505,0,125,,33.986,2.54,6.13,,,,,
103-07,2013-12-16 08:30:00,130.0,36.505,0,150,,34.024,1.81,5.8,,,,,
103-07,2013-12-16 08:30:00,130.0,36.505,0,200,,34.038,1.25,5.53,,,,,
103-07,2013-12-16 08:30:00,130.0,36.505,0,250,,34.05,0.96,5.43,,,,,
103-07,2013-12-16 08:30:00,130.0,36.505,0,300,,34.055,0.86,5.29,,,,,
103-07,2013-12-16 08:30:00,130.0,36.505,0,400,,34.063,0.69,4.97,,,,,
103-08,2013-02-26 22:38:00,130.3117,36.505,0,0,,34.196,12.4,5.72,,,,,
103-08,2013-02-26 22:38:00,130.3117,36.505,0,10,,34.195,12.43,5.71,,,,,
103-08,2013-02-26 22:38:00,130.3117,36.505,0,20,,34.205,12.13,5.72,,,,,
103-08,2013-02-26 22:38:00,130.3117,36.505,0,30,,34.201,12.04,5.78,,,,,
103-08,2013-02-26 22:38:00,130.3117,36.505,0,50,,34.207,11.77,5.71,,,,,
103-08,2013-02-26 22:38:00,130.3117,36.505,0,75,,34.115,10.68,5.81,,,,,
103-08,2013-02-26 22:38:00,130.3117,36.505,0,100,,34.079,9.95,5.83,,,,,
103-08,2013-02-26 22:38:00,130.3117,36.505,0,125,,34.025,8.11,5.96,,,,,
103-08,2013-02-26 22:38:00,130.3117,36.505,0,150,,33.997,6.67,6.06,,,,,
103-08,2013-02-26 22:38:00,130.3117,36.505,0,200,,34.027,3.31,5.9,,,,,
103-08,2013-02-26 22:38:00,130.3117,36.505,0,250,,34.022,1.78,5.6,,,,,
103-08,2013-02-26 22:38:00,130.3117,36.505,0,300,,34.041,1.14,5.34,,,,,
103-08,2013-02-26 22:38:00,130.3117,36.505,0,400,,34.052,0.85,5.06,,,,,
103-08,2013-02-26 22:38:00,130.3117,36.505,0,500,,34.055,0.7,4.92,,,,,
103-08,2013-04-18 05:02:00,130.3117,36.505,0,0,,34.163,11.19,5.88,,,,,
103-08,2013-04-18 05:02:00,130.3117,36.505,0,10,,34.163,11.19,6.01,,,,,
103-08,2013-04-18 05:02:00,130.3117,36.505,0,20,,34.163,11.19,6.0,,,,,
103-08,2013-04-18 05:02:00,130.3117,36.505,0,30,,34.163,11.19,6.02,,,,,
103-08,2013-04-18 05:02:00,130.3117,36.505,0,50,,34.162,11.19,6.02,,,,,
103-08,2013-04-18 05:02:00,130.3117,36.505,0,75,,34.131,10.73,5.94,,,,,
103-08,2013-04-18 05:02:00,130.3117,36.505,0,100,,34.08,10.18,5.88,,,,,
103-08,2013-04-18 05:02:00,130.3117,36.505,0,125,,34.104,10.12,5.83,,,,,
103-08,2013-04-18 05:02:00,130.3117,36.505,0,150,,34.092,9.23,5.87,,,,,
103-08,2013-04-18 05:02:00,130.3117,36.505,0,200,,33.993,6.23,6.56,,,,,
103-08,2013-04-18 05:02:00,130.3117,36.505,0,250,,33.953,3.69,6.38,,,,,
103-08,2013-04-18 05:02:00,130.3117,36.505,0,300,,34.005,2.42,5.87,,,,,
103-08,2013-04-18 05:02:00,130.3117,36.505,0,400,,34.039,1.11,5.4,,,,,
103-08,2013-04-18 05:02:00,130.3117,36.505,0,500,,34.051,0.77,4.94,,,,,
103-08,2013-06-11 21:50:00,130.3117,36.505,0,0,,34.081,20.31,5.0,,,,,
103-08,2013-06-11 21:50:00,130.3117,36.505,0,10,,34.133,20.22,5.04,,,,,
103-08,2013-06-11 21:50:00,130.3117,36.505,0,20,,34.296,16.76,5.66,,,,,
103-08,2013-06-11 21:50:00,130.3117,36.505,0,30,,34.429,15.38,5.07,,,,,
103-08,2013-06-11 21:50:00,130.3117,36.505,0,50,,34.273,12.58,5.64,,,,,
103-08,2013-06-11 21:50:00,130.3117,36.505,0,75,,34.169,11.22,5.56,,,,,
103-08,2013-06-11 21:50:00,130.3117,36.505,0,100,,34.118,10.7,5.72,,,,,
103-08,2013-06-11 21:50:00,130.3117,36.505,0,125,,34.09,10.32,5.72,,,,,
103-08,2013-06-11 21:50:00,130.3117,36.505,0,150,,34.088,10.11,5.7,,,,,
103-08,2013-06-11 21:50:00,130.3117,36.505,0,200,,34.053,8.32,5.79,,,,,
103-08,2013-06-11 21:50:00,130.3117,36.505,0,250,,33.971,5.3,6.22,,,,,
103-08,2013-06-11 21:50:00,130.3117,36.505,0,300,,33.997,3.01,5.96,,,,,
103-08,2013-06-11 21:50:00,130.3117,36.505,0,400,,34.036,1.07,5.07,,,,,
103-08,2013-06-11 21:50:00,130.3117,36.505,0,500,,34.045,0.77,4.8,,,,,
103-08,2013-08-23 15:06:00,130.3117,36.505,0,0,,32.565,26.43,4.67,,,,,14.0
103-08,2013-08-23 15:06:00,130.3117,36.505,0,10,,32.642,25.62,4.81,,,,,
103-08,2013-08-23 15:06:00,130.3117,36.505,0,20,,33.731,18.23,4.29,,,,,
103-08,2013-08-23 15:06:00,130.3117,36.505,0,30,,34.014,16.23,5.31,,,,,
103-08,2013-08-23 15:06:00,130.3117,36.505,0,50,,34.183,14.93,3.71,,,,,
103-08,2013-08-23 15:06:00,130.3117,36.505,0,75,,34.292,13.03,4.86,,,,,
103-08,2013-08-23 15:06:00,130.3117,36.505,0,100,,34.143,10.58,5.52,,,,,
103-08,2013-08-23 15:06:00,130.3117,36.505,0,125,,34.08,8.42,5.72,,,,,
103-08,2013-08-23 15:06:00,130.3117,36.505,0,150,,33.945,6.55,6.25,,,,,
103-08,2013-08-23 15:06:00,130.3117,36.505,0,200,,33.979,3.82,6.22,,,,,
103-08,2013-08-23 15:06:00,130.3117,36.505,0,250,,34.007,1.89,5.68,,,,,
103-08,2013-08-23 15:06:00,130.3117,36.505,0,300,,34.006,1.27,5.71,,,,,
103-08,2013-08-23 15:06:00,130.3117,36.505,0,400,,34.036,0.89,5.09,,,,,
103-08,2013-08-23 15:06:00,130.3117,36.505,0,500,,34.041,0.69,4.85,,,,,
103-08,2013-12-16 10:19:00,130.3117,36.505,0,0,,34.156,13.71,5.47,,,,,12.7
103-08,2013-12-16 10:19:00,130.3117,36.505,0,10,,34.157,13.71,5.45,,,,,
103-08,2013-12-16 10:19:00,130.3117,36.505,0,20,,34.156,13.72,5.46,,,,,
103-08,2013-12-16 10:19:00,130.3117,36.505,0,30,,34.161,13.72,5.43,,,,,
103-08,2013-12-16 10:19:00,130.3117,36.505,0,50,,34.198,13.13,5.31,,,,,
103-08,2013-12-16 10:19:00,130.3117,36.505,0,75,,34.14,6.32,5.39,,,,,
103-08,2013-12-16 10:19:00,130.3117,36.505,0,100,,33.996,3.93,6.17,,,,,
103-08,2013-12-16 10:19:00,130.3117,36.505,0,125,,33.987,3.17,6.07,,,,,
103-08,2013-12-16 10:19:00,130.3117,36.505,0,150,,34.004,2.14,5.93,,,,,
103-08,2013-12-16 10:19:00,130.3117,36.505,0,200,,34.031,1.42,5.6,,,,,
103-08,2013-12-16 10:19:00,130.3117,36.505,0,250,,34.046,1.13,5.33,,,,,
103-08,2013-12-16 10:19:00,130.3117,36.505,0,300,,34.055,0.94,5.14,,,,,
103-08,2013-12-16 10:19:00,130.3117,36.505,0,400,,34.063,0.72,4.9,,,,,
103-08,2013-12-16 10:19:00,130.3117,36.505,0,500,,34.065,0.58,4.81,,,,,
103-09,2013-02-27 00:16:00,130.6217,36.505,0,0,,34.182,9.98,6.09,7.6693,0.2909,0.3632,5.5564,
103-09,2013-02-27 00:16:00,130.6217,36.505,0,10,,34.178,9.94,6.09,,,,,
103-09,2013-02-27 00:16:00,130.6217,36.505,0,20,,34.175,9.92,6.09,8.3124,0.315,0.368,6.0076,
103-09,2013-02-27 00:16:00,130.6217,36.505,0,30,,34.169,9.87,6.08,,,,,
103-09,2013-02-27 00:16:00,130.6217,36.505,0,50,,34.121,9.35,6.01,9.1269,0.2669,0.4528,6.8309,
103-09,2013-02-27 00:16:00,130.6217,36.505,0,75,,34.034,7.46,5.78,,,,,
103-09,2013-02-27 00:16:00,130.6217,36.505,0,100,,34.061,6.01,5.84,12.2232,0.0299,0.7857,10.9953,
103-09,2013-02-27 00:16:00,130.6217,36.505,0,125,,34.067,4.77,5.8,,,,,
103-09,2013-02-27 00:16:00,130.6217,36.505,0,150,,34.046,3.46,5.73,,,,,
103-09,2013-02-27 00:16:00,130.6217,36.505,0,200,,34.021,1.75,5.75,,,,,
103-09,2013-02-27 00:16:00,130.6217,36.505,0,250,,34.035,1.22,5.48,,,,,
103-09,2013-02-27 00:16:00,130.6217,36.505,0,300,,34.044,1.01,5.4,,,,,
103-09,2013-02-27 00:16:00,130.6217,36.505,0,400,,34.054,0.75,4.91,,,,,
103-09,2013-02-27 00:16:00,130.6217,36.505,0,500,,34.056,0.62,4.8,,,,,
103-09,2013-04-18 06:48:00,130.6217,36.505,0,0,,34.155,11.08,5.99,5.3476,0.2549,0.2215,2.9338,14.0
103-09,2013-04-18 06:48:00,130.6217,36.505,0,10,,34.155,11.08,6.0,,,,,
103-09,2013-04-18 06:48:00,130.6217,36.505,0,20,,34.154,11.08,5.99,5.8353,0.2751,0.2489,2.9891,
103-09,2013-04-18 06:48:00,130.6217,36.505,0,30,,34.154,11.08,6.0,,,,,
103-09,2013-04-18 06:48:00,130.6217,36.505,0,50,,34.152,11.06,5.99,5.8353,0.284,0.261,3.6018,
103-09,2013-04-18 06:48:00,130.6217,36.505,0,75,,34.075,10.15,5.91,,,,,
103-09,2013-04-18 06:48:00,130.6217,36.505,0,100,,34.077,10.15,5.87,8.2093,0.0785,0.4408,6.8275,
103-09,2013-04-18 06:48:00,130.6217,36.505,0,125,,34.085,10.12,5.85,,,,,
103-09,2013-04-18 06:48:00,130.6217,36.505,0,150,,34.091,10.01,5.85,,,,,
103-09,2013-04-18 06:48:00,130.6217,36.505,0,200,,34.066,8.32,5.83,,,,,
103-09,2013-04-18 06:48:00,130.6217,36.505,0,250,,33.983,5.54,6.23,,,,,
103-09,2013-04-18 06:48:00,130.6217,36.505,0,300,,34.02,3.29,5.97,,,,,
103-09,2013-04-18 06:48:00,130.6217,36.505,0,400,,34.034,1.17,5.41,,,,,
103-09,2013-04-18 06:48:00,130.6217,36.505,0,500,,34.05,0.84,5.02,,,,,
103-09,2013-06-11 23:31:00,130.6217,36.505,0,0,,34.101,19.85,5.15,1.8032,0.0612,0.1058,0.5965,
103-09,2013-06-11 23:31:00,130.6217,36.505,0,10,,34.195,16.17,5.88,,,,,
103-09,2013-06-11 23:31:00,130.6217,36.505,0,20,,34.224,12.67,6.46,3.854,0.0343,0.1249,0.4423,
103-09,2013-06-11 23:31:00,130.6217,36.505,0,30,,34.186,11.59,6.14,,,,,
103-09,2013-06-11 23:31:00,130.6217,36.505,0,50,,34.152,10.97,5.68,6.0667,0.0696,0.3397,5.794,
103-09,2013-06-11 23:31:00,130.6217,36.505,0,75,,34.125,10.74,5.72,,,,,
103-09,2013-06-11 23:31:00,130.6217,36.505,0,100,,34.09,10.36,5.75,7.7401,0.0575,0.4254,6.922,
103-09,2013-06-11 23:31:00,130.6217,36.505,0,125,,34.081,10.19,5.73,,,,,
103-09,2013-06-11 23:31:00,130.6217,36.505,0,150,,34.086,10.1,5.72,,,,,
103-09,2013-06-11 23:31:00,130.6217,36.505,0,200,,34.072,9.2,5.75,,,,,
103-09,2013-06-11 23:31:00,130.6217,36.505,0,250,,33.986,6.76,6.1,,,,,
103-09,2013-06-11 23:31:00,130.6217,36.505,0,300,,33.952,4.33,6.38,,,,,
103-09,2013-06-11 23:31:00,130.6217,36.505,0,400,,34.007,1.41,5.75,,,,,
103-09,2013-06-11 23:31:00,130.6217,36.505,0,500,,34.037,1.01,5.16,,,,,
103-09,2013-08-23 16:45:00,130.6217,36.505,0,0,,33.289,25.07,4.78,3.29,0.0677,,1.0077,12.0
103-09,2013-08-23 16:45:00,130.6217,36.505,0,10,,33.565,22.2,5.14,,,,,
103-09,2013-08-23 16:45:00,130.6217,36.505,0,20,,34.089,17.14,5.89,3.2177,0.0589,,0.5539,
103-09,2013-08-23 16:45:00,130.6217,36.505,0,30,,34.099,15.83,4.92,,,,,
103-09,2013-08-23 16:45:00,130.6217,36.505,0,50,,34.306,15.4,3.87,11.4721,0.0844,0.4492,6.4858,
103-09,2013-08-23 16:45:00,130.6217,36.505,0,75,,34.282,13.11,4.99,,,,,
103-09,2013-08-23 16:45:00,130.6217,36.505,0,100,,34.214,11.59,5.27,5.7435,0.1011,0.415,6.8439,
103-09,2013-08-23 16:45:00,130.6217,36.505,0,125,,34.115,10.28,5.41,,,,,
103-09,2013-08-23 16:45:00,130.6217,36.505,0,150,,34.054,8.19,5.81,,,,,
103-09,2013-08-23 16:45:00,130.6217,36.505,0,200,,34.001,5.48,6.09,,,,,
103-09,2013-08-23 16:45:00,130.6217,36.505,0,250,,33.967,2.51,6.27,,,,,
103-09,2013-08-23 16:45:00,130.6217,36.505,0,300,,33.994,1.6,5.88,,,,,
103-09,2013-08-23 16:45:00,130.6217,36.505,0,400,,34.03,0.97,5.27,,,,,
103-09,2013-08-23 16:45:00,130.6217,36.505,0,500,,34.04,0.76,5.01,,,,,
103-09,2013-10-29 14:50:00,130.6217,36.505,0,0,,33.437,21.06,5.715,1.3161,0.0741,0.0089,0.9704,11.0
103-09,2013-10-29 14:50:00,130.6217,36.505,0,10,,33.437,21.07,,,,,,
103-09,2013-10-29 14:50:00,130.6217,36.505,0,20,,33.461,21.08,6.0833,1.1928,0.0361,0.0145,0.8226,
103-09,2013-10-29 14:50:00,130.6217,36.505,0,30,,33.478,20.74,,,,,,
103-09,2013-10-29 14:50:00,130.6217,36.505,0,50,,34.108,17.65,4.2974,14.5519,0.0751,0.7154,9.2449,
103-09,2013-10-29 14:50:00,130.6217,36.505,0,75,,34.327,15.65,,,,,,
103-09,2013-10-29 14:50:00,130.6217,36.505,0,100,,34.229,11.68,5.1792,11.5312,0.0324,0.7165,9.3115,
103-09,2013-10-29 14:50:00,130.6217,36.505,0,125,,34.035,6.89,,,,,,
103-09,2013-10-29 14:50:00,130.6217,36.505,0,150,,33.967,4.47,,,,,,
103-09,2013-10-29 14:50:00,130.6217,36.505,0,200,,34.002,1.91,,,,,,
103-09,2013-10-29 14:50:00,130.6217,36.505,0,250,,34.006,1.27,,,,,,
103-09,2013-10-29 14:50:00,130.6217,36.505,0,300,,34.017,1.04,,,,,,
103-09,2013-10-29 14:50:00,130.6217,36.505,0,400,,34.03,0.77,,,,,,
103-09,2013-10-29 14:50:00,130.6217,36.505,0,500,,34.033,0.64,,,,,,
103-09,2013-12-16 11:58:00,130.6217,36.505,0,0,,34.209,15.96,5.07,,,,,17.0
103-09,2013-12-16 11:58:00,130.6217,36.505,0,10,,34.212,15.96,5.01,,,,,
103-09,2013-12-16 11:58:00,130.6217,36.505,0,20,,34.212,15.96,5.02,,,,,
103-09,2013-12-16 11:58:00,130.6217,36.505,0,30,,34.222,15.06,4.8,,,,,
103-09,2013-12-16 11:58:00,130.6217,36.505,0,50,,34.245,13.99,5.09,,,,,
103-09,2013-12-16 11:58:00,130.6217,36.505,0,75,,34.251,13.95,5.0,,,,,
103-09,2013-12-16 11:58:00,130.6217,36.505,0,100,,34.209,8.63,4.48,,,,,
103-09,2013-12-16 11:58:00,130.6217,36.505,0,125,,34.076,3.38,5.25,,,,,
103-09,2013-12-16 11:58:00,130.6217,36.505,0,150,,34.024,1.79,5.79,,,,,
103-09,2013-12-16 11:58:00,130.6217,36.505,0,200,,34.041,1.28,5.45,,,,,
103-09,2013-12-16 11:58:00,130.6217,36.505,0,250,,34.049,1.05,5.3,,,,,
103-09,2013-12-16 11:58:00,130.6217,36.505,0,300,,34.058,0.89,5.03,,,,,
103-09,2013-12-16 11:58:00,130.6217,36.505,0,400,,34.063,0.72,4.82,,,,,
103-09,2013-12-16 11:58:00,130.6217,36.505,0,500,,34.065,0.57,4.79,,,,,
103-10,2013-02-27 01:55:00,130.9267,36.505,0,0,,34.16,9.76,6.08,,,,,
103-10,2013-02-27 01:55:00,130.9267,36.505,0,10,,34.155,9.68,6.09,,,,,
103-10,2013-02-27 01:55:00,130.9267,36.505,0,20,,34.155,9.68,6.1,,,,,
103-10,2013-02-27 01:55:00,130.9267,36.505,0,30,,34.156,9.68,6.1,,,,,
103-10,2013-02-27 01:55:00,130.9267,36.505,0,50,,34.144,9.6,6.13,,,,,
103-10,2013-02-27 01:55:00,130.9267,36.505,0,75,,34.134,9.52,6.17,,,,,
103-10,2013-02-27 01:55:00,130.9267,36.505,0,100,,34.112,9.28,6.08,,,,,
103-10,2013-02-27 01:55:00,130.9267,36.505,0,125,,34.054,7.31,5.95,,,,,
103-10,2013-02-27 01:55:00,130.9267,36.505,0,150,,34.07,5.22,5.71,,,,,
103-10,2013-02-27 01:55:00,130.9267,36.505,0,200,,34.02,2.0,5.8,,,,,
103-10,2013-02-27 01:55:00,130.9267,36.505,0,250,,34.034,1.3,5.58,,,,,
103-10,2013-02-27 01:55:00,130.9267,36.505,0,300,,34.043,1.06,5.31,,,,,
103-10,2013-02-27 01:55:00,130.9267,36.505,0,400,,34.054,0.74,4.89,,,,,
103-10,2013-02-27 01:55:00,130.9267,36.505,0,500,,34.056,0.6,4.82,,,,,
103-10,2013-04-18 08:39:00,130.9267,36.505,0,0,,34.192,11.33,6.04,,,,,
103-10,2013-04-18 08:39:00,130.9267,36.505,0,10,,34.191,11.32,6.04,,,,,
103-10,2013-04-18 08:39:00,130.9267,36.505,0,20,,34.188,11.28,6.03,,,,,
103-10,2013-04-18 08:39:00,130.9267,36.505,0,30,,34.187,11.26,6.03,,,,,
103-10,2013-04-18 08:39:00,130.9267,36.505,0,50,,34.187,11.25,5.95,,,,,
103-10,2013-04-18 08:39:00,130.9267,36.505,0,75,,34.18,11.19,5.81,,,,,
103-10,2013-04-18 08:39:00,130.9267,36.505,0,100,,34.124,10.6,5.78,,,,,
103-10,2013-04-18 08:39:00,130.9267,36.505,0,125,,34.088,10.13,5.86,,,,,
103-10,2013-04-18 08:39:00,130.9267,36.505,0,150,,34.102,9.83,5.83,,,,,
103-10,2013-04-18 08:39:00,130.9267,36.505,0,200,,34.046,7.4,6.05,,,,,
103-10,2013-04-18 08:39:00,130.9267,36.505,0,250,,33.95,4.17,5.95,,,,,
103-10,2013-04-18 08:39:00,130.9267,36.505,0,300,,34.014,2.28,5.82,,,,,
103-10,2013-04-18 08:39:00,130.9267,36.505,0,400,,34.038,1.11,5.25,,,,,
103-10,2013-04-18 08:39:00,130.9267,36.505,0,500,,34.049,0.81,5.01,,,,,
103-10,2013-06-12 01:13:00,130.9267,36.505,0,0,,34.13,19.97,5.08,,,,,
103-10,2013-06-12 01:13:00,130.9267,36.505,0,10,,34.201,17.75,5.27,,,,,
103-10,2013-06-12 01:13:00,130.9267,36.505,0,20,,34.283,14.5,6.04,,,,,
103-10,2013-06-12 01:13:00,130.9267,36.505,0,30,,34.264,12.69,6.13,,,,,
103-10,2013-06-12 01:13:00,130.9267,36.505,0,50,,34.171,11.32,5.69,,,,,
103-10,2013-06-12 01:13:00,130.9267,36.505,0,75,,34.133,10.81,5.72,,,,,
103-10,2013-06-12 01:13:00,130.9267,36.505,0,100,,34.091,10.37,5.74,,,,,
103-10,2013-06-12 01:13:00,130.9267,36.505,0,125,,34.081,10.15,5.72,,,,,
103-10,2013-06-12 01:13:00,130.9267,36.505,0,150,,34.086,9.9,5.7,,,,,
103-10,2013-06-12 01:13:00,130.9267,36.505,0,200,,34.048,7.89,5.86,,,,,
103-10,2013-06-12 01:13:00,130.9267,36.505,0,250,,33.991,4.91,6.13,,,,,
103-10,2013-06-12 01:13:00,130.9267,36.505,0,300,,33.995,2.77,5.94,,,,,
103-10,2013-06-12 01:13:00,130.9267,36.505,0,400,,34.015,1.1,5.72,,,,,
103-10,2013-06-12 01:13:00,130.9267,36.505,0,500,,34.038,0.86,5.28,,,,,
103-10,2013-08-23 18:31:00,130.9267,36.505,0,0,,33.385,22.98,4.93,,,,,
103-10,2013-08-23 18:31:00,130.9267,36.505,0,10,,33.477,22.42,4.94,,,,,
103-10,2013-08-23 18:31:00,130.9267,36.505,0,20,,33.76,18.61,4.55,,,,,
103-10,2013-08-23 18:31:00,130.9267,36.505,0,30,,33.919,16.09,3.96,,,,,
103-10,2013-08-23 18:31:00,130.9267,36.505,0,50,,34.314,15.42,3.85,,,,,
103-10,2013-08-23 18:31:00,130.9267,36.505,0,75,,34.297,13.09,4.66,,,,,
103-10,2013-08-23 18:31:00,130.9267,36.505,0,100,,34.183,11.27,5.28,,,,,
103-10,2013-08-23 18:31:00,130.9267,36.505,0,125,,34.112,10.36,5.6,,,,,
103-10,2013-08-23 18:31:00,130.9267,36.505,0,150,,34.078,8.91,5.64,,,,,
103-10,2013-08-23 18:31:00,130.9267,36.505,0,200,,33.977,5.53,6.16,,,,,
103-10,2013-08-23 18:31:00,130.9267,36.505,0,250,,33.972,3.29,6.1,,,,,
103-10,2013-08-23 18:31:00,130.9267,36.505,0,300,,33.985,1.57,6.14,,,,,
103-10,2013-08-23 18:31:00,130.9267,36.505,0,400,,34.022,1.08,5.51,,,,,
103-10,2013-08-23 18:31:00,130.9267,36.505,0,500,,34.037,0.81,5.1,,,,,
103-10,2013-10-29 16:50:00,130.9267,36.505,0,0,,33.221,20.24,,,,,,12.0
103-10,2013-10-29 16:50:00,130.9267,36.505,0,10,,33.219,20.25,,,,,,
103-10,2013-10-29 16:50:00,130.9267,36.505,0,20,,33.219,20.25,,,,,,
103-10,2013-10-29 16:50:00,130.9267,36.505,0,30,,33.222,20.26,,,,,,
103-10,2013-10-29 16:50:00,130.9267,36.505,0,50,,34.134,17.4,,,,,,
103-10,2013-10-29 16:50:00,130.9267,36.505,0,75,,34.312,15.29,,,,,,
103-10,2013-10-29 16:50:00,130.9267,36.505,0,100,,34.218,11.61,,,,,,
103-10,2013-10-29 16:50:00,130.9267,36.505,0,125,,34.095,5.31,,,,,,
103-10,2013-10-29 16:50:00,130.9267,36.505,0,150,,33.984,2.71,,,,,,
103-10,2013-10-29 16:50:00,130.9267,36.505,0,200,,33.99,1.58,,,,,,
103-10,2013-10-29 16:50:00,130.9267,36.505,0,250,,34.009,1.19,,,,,,
