station,date_time,longitude,latitude,bot.depth[m],depth(m),depth(text),염분[psu],수온[℃],용존산소[ml/L],규산염[μM],아질산성질소[μM],인산염인[μM],질산성질소[μM],투명도[m]
102-05,2014-06-16 22:08:00,129.6883,36.0767,0,75,,34.0614,4.5198,5.78,,,,,
102-05,2014-06-16 22:08:00,129.6883,36.0767,0,100,,34.0024,2.4268,6.1,20.5554,0.0412,1.1446,14.0907,
102-05,2014-06-16 22:08:00,129.6883,36.0767,0,125,,34.0141,2.0131,6.06,,,,,
102-05,2014-06-16 22:08:00,129.6883,36.0767,0,150,,34.0106,1.9023,5.87,,,,,
102-05,2014-08-18 12:17:00,129.6883,36.0767,0,0,,32.3072,23.3032,5.05,4.4696,0.0103,,0.3848,
102-05,2014-08-18 12:17:00,129.6883,36.0767,0,10,,32.3311,23.3105,4.98,,,,,
102-05,2014-08-18 12:17:00,129.6883,36.0767,0,20,,32.4259,22.9444,5.15,0.4619,0.1856,3.6579,3.3324,
102-05,2014-08-18 12:17:00,129.6883,36.0767,0,30,,33.7219,16.7462,4.23,,,,,
102-05,2014-08-18 12:17:00,129.6883,36.0767,0,50,,34.2431,14.8369,4.11,13.9649,0.0317,0.7203,9.5344,
102-05,2014-08-18 12:17:00,129.6883,36.0767,0,75,,34.3371,12.0012,4.48,,,,,
102-05,2014-08-18 12:17:00,129.6883,36.0767,0,100,,34.1278,5.0238,5.67,20.2818,0.0914,1.1388,13.2737,
102-05,2014-08-18 12:17:00,129.6883,36.0767,0,125,,33.9865,2.8658,6.05,,,,,
102-05,2014-08-18 12:17:00,129.6883,36.0767,0,150,,33.9788,2.2791,5.96,,,,,
102-05,2014-10-25 13:31:00,129.6883,36.0767,0,0,,33.4357,21.8693,5.06,4.4652,0.3013,0.0101,0.4561,7.0
102-05,2014-10-25 13:31:00,129.6883,36.0767,0,10,,33.436,21.8558,5.06,,,,,7.0
102-05,2014-10-25 13:31:00,129.6883,36.0767,0,20,,33.4494,21.7922,5.0,4.5701,0.4095,0.0101,0.6413,7.0
102-05,2014-10-25 13:31:00,129.6883,36.0767,0,30,,33.4579,21.8,4.95,,,,,7.0
102-05,2014-10-25 13:31:00,129.6883,36.0767,0,50,,34.3238,14.8029,3.55,26.3199,0.0261,1.0758,15.6994,7.0
102-05,2014-10-25 13:31:00,129.6883,36.0767,0,75,,34.2017,7.7125,5.2,,,,,7.0
102-05,2014-10-25 13:31:00,129.6883,36.0767,0,100,,34.0617,2.3997,5.68,25.458,0.0175,1.3753,16.4539,7.0
102-05,2014-10-25 13:31:00,129.6883,36.0767,0,125,,34.0292,1.8395,5.77,,,,,7.0
102-05,2014-10-25 13:31:00,129.6883,36.0767,0,150,,34.021,1.3794,5.72,,,,,7.0
102-05,2014-12-24 06:33:00,129.6883,36.0767,0,0,,34.1654,15.8186,5.09,8.9398,0.6298,0.4486,5.1538,
102-05,2014-12-24 06:33:00,129.6883,36.0767,0,10,,34.168,15.838,5.07,,,,,
102-05,2014-12-24 06:33:00,129.6883,36.0767,0,20,,34.1662,15.8204,5.1,10.0221,0.7064,0.4444,5.5761,
102-05,2014-12-24 06:33:00,129.6883,36.0767,0,30,,34.1674,15.838,5.07,,,,,
102-05,2014-12-24 06:33:00,129.6883,36.0767,0,50,,34.1092,15.2373,5.12,14.6043,0.2064,0.8056,8.5357,
102-05,2014-12-24 06:33:00,129.6883,36.0767,0,75,,34.1161,14.663,5.35,,,,,
102-05,2014-12-24 06:33:00,129.6883,36.0767,0,100,,34.1463,11.3456,5.06,10.4784,0.7035,0.4856,6.0818,
102-05,2014-12-24 06:33:00,129.6883,36.0767,0,125,,34.1102,4.6883,5.29,,,,,
102-05,2014-12-24 06:33:00,129.6883,36.0767,0,150,,34.0604,3.2273,5.28,,,,,
102-06,2014-02-25 08:17:00,129.7967,36.0767,0,0,,34.477,13.23,5.76,,,,,
102-06,2014-02-25 08:17:00,129.7967,36.0767,0,10,,34.455,13.21,5.75,,,,,
102-06,2014-02-25 08:17:00,129.7967,36.0767,0,20,,34.456,13.21,5.72,,,,,
102-06,2014-02-25 08:17:00,129.7967,36.0767,0,30,,34.456,13.21,5.72,,,,,
102-06,2014-02-25 08:17:00,129.7967,36.0767,0,50,,34.414,12.56,5.58,,,,,
102-06,2014-02-25 08:17:00,129.7967,36.0767,0,75,,34.435,12.45,5.62,,,,,
102-06,2014-02-25 08:17:00,129.7967,36.0767,0,100,,34.152,7.16,5.45,,,,,
102-06,2014-02-25 08:17:00,129.7967,36.0767,0,125,,34.028,4.21,5.69,,,,,
102-06,2014-02-25 08:17:00,129.7967,36.0767,0,150,,34.019,2.77,5.71,,,,,
102-06,2014-02-25 08:17:00,129.7967,36.0767,0,200,,34.033,1.36,5.55,,,,,
102-06,2014-02-25 08:17:00,129.7967,36.0767,0,250,,34.042,1.09,5.46,,,,,
102-06,2014-02-25 08:17:00,129.7967,36.0767,0,300,,34.05,0.93,5.34,,,,,
102-06,2014-02-25 08:17:00,129.7967,36.0767,0,400,,34.059,0.75,5.02,,,,,
102-06,2014-02-25 08:17:00,129.7967,36.0767,0,500,,34.064,0.62,4.82,,,,,
102-06,2014-04-22 08:14:00,129.7967,36.0767,0,0,,34.5875,15.8806,5.85,,,,,
102-06,2014-04-22 08:14:00,129.7967,36.0767,0,10,,34.587,15.879,5.86,,,,,
102-06,2014-04-22 08:14:00,129.7967,36.0767,0,20,,34.5855,15.8572,5.84,,,,,
102-06,2014-04-22 08:14:00,129.7967,36.0767,0,30,,34.5583,15.5562,5.58,,,,,
102-06,2014-04-22 08:14:00,129.7967,36.0767,0,50,,34.3923,13.8036,5.56,,,,,
102-06,2014-04-22 08:14:00,129.7967,36.0767,0,75,,34.3547,11.8085,5.41,,,,,
102-06,2014-04-22 08:14:00,129.7967,36.0767,0,100,,34.3065,9.544,5.23,,,,,
102-06,2014-04-22 08:14:00,129.7967,36.0767,0,125,,34.165,6.036,5.32,,,,,
102-06,2014-04-22 08:14:00,129.7967,36.0767,0,150,,34.0464,2.0156,5.57,,,,,
102-06,2014-04-22 08:14:00,129.7967,36.0767,0,200,,34.0313,1.2695,5.46,,,,,
102-06,2014-04-22 08:14:00,129.7967,36.0767,0,250,,34.0464,0.9721,5.21,,,,,
102-06,2014-04-22 08:14:00,129.7967,36.0767,0,300,,34.0506,0.8889,5.1,,,,,
102-06,2014-04-22 08:14:00,129.7967,36.0767,0,400,,34.0576,0.7186,4.92,,,,,
102-06,2014-04-22 08:14:00,129.7967,36.0767,0,500,,34.0604,0.594,4.74,,,,,
102-06,2014-06-16 21:14:00,129.7967,36.0767,0,0,,33.8112,20.2235,5.56,,,,,
102-06,2014-06-16 21:14:00,129.7967,36.0767,0,10,,33.8243,20.0316,5.57,,,,,
102-06,2014-06-16 21:14:00,129.7967,36.0767,0,20,,33.9325,18.4349,5.99,,,,,
102-06,2014-06-16 21:14:00,129.7967,36.0767,0,30,,34.1702,16.0435,5.94,,,,,
102-06,2014-06-16 21:14:00,129.7967,36.0767,0,50,,34.4513,15.5391,4.55,,,,,
102-06,2014-06-16 21:14:00,129.7967,36.0767,0,75,,34.3867,12.9644,4.54,,,,,
102-06,2014-06-16 21:14:00,129.7967,36.0767,0,100,,34.1872,6.2533,5.51,,,,,
102-06,2014-06-16 21:14:00,129.7967,36.0767,0,125,,34.068,3.2954,5.68,,,,,
102-06,2014-06-16 21:14:00,129.7967,36.0767,0,150,,34.0049,1.9848,6.09,,,,,
102-06,2014-06-16 21:14:00,129.7967,36.0767,0,200,,34.0207,1.3133,5.88,,,,,
102-06,2014-06-16 21:14:00,129.7967,36.0767,0,250,,34.0375,1.0882,5.63,,,,,
102-06,2014-06-16 21:14:00,129.7967,36.0767,0,300,,34.0483,0.9476,5.37,,,,,
102-06,2014-06-16 21:14:00,129.7967,36.0767,0,400,,34.056,0.7931,5.2,,,,,
102-06,2014-06-16 21:14:00,129.7967,36.0767,0,500,,34.0591,0.6394,5.0,,,,,
102-06,2014-08-18 11:25:00,129.7967,36.0767,0,0,,32.6417,24.0805,5.04,,,,,
102-06,2014-08-18 11:25:00,129.7967,36.0767,0,10,,32.5687,24.0706,4.97,,,,,
102-06,2014-08-18 11:25:00,129.7967,36.0767,0,20,,32.8427,22.0559,5.25,,,,,
102-06,2014-08-18 11:25:00,129.7967,36.0767,0,30,,33.9406,17.4613,4.53,,,,,
102-06,2014-08-18 11:25:00,129.7967,36.0767,0,50,,34.2835,15.8531,4.26,,,,,
102-06,2014-08-18 11:25:00,129.7967,36.0767,0,75,,34.3459,14.8169,3.96,,,,,
102-06,2014-08-18 11:25:00,129.7967,36.0767,0,100,,34.3361,12.7857,4.81,,,,,
102-06,2014-08-18 11:25:00,129.7967,36.0767,0,125,,34.1848,6.7267,5.56,,,,,
102-06,2014-08-18 11:25:00,129.7967,36.0767,0,150,,34.0371,2.8268,6.02,,,,,
102-06,2014-08-18 11:25:00,129.7967,36.0767,0,200,,34.0219,1.4725,5.96,,,,,
102-06,2014-08-18 11:25:00,129.7967,36.0767,0,250,,34.0376,1.0876,5.78,,,,,
102-06,2014-08-18 11:25:00,129.7967,36.0767,0,300,,34.0458,0.9336,5.57,,,,,
102-06,2014-08-18 11:25:00,129.7967,36.0767,0,400,,34.0552,0.7685,5.31,,,,,
102-06,2014-08-18 11:25:00,129.7967,36.0767,0,500,,34.06,0.6807,5.12,,,,,
102-06,2014-10-25 12:30:00,129.7967,36.0767,0,0,,33.6893,22.2234,4.97,,,,,17.0
102-06,2014-10-25 12:30:00,129.7967,36.0767,0,10,,33.6848,22.1661,4.98,,,,,17.0
102-06,2014-10-25 12:30:00,129.7967,36.0767,0,20,,33.6855,22.1575,5.0,,,,,17.0
102-06,2014-10-25 12:30:00,129.7967,36.0767,0,30,,33.6939,22.1739,4.96,,,,,17.0
102-06,2014-10-25 12:30:00,129.7967,36.0767,0,50,,33.8698,21.2358,4.63,,,,,17.0
102-06,2014-10-25 12:30:00,129.7967,36.0767,0,75,,34.4411,15.0514,3.57,,,,,17.0
102-06,2014-10-25 12:30:00,129.7967,36.0767,0,100,,34.0911,5.2468,5.99,,,,,17.0
102-06,2014-10-25 12:30:00,129.7967,36.0767,0,125,,34.0369,2.9975,5.94,,,,,17.0
102-06,2014-10-25 12:30:00,129.7967,36.0767,0,150,,34.0141,1.5017,5.91,,,,,17.0
102-06,2014-10-25 12:30:00,129.7967,36.0767,0,200,,34.0259,1.0769,5.81,,,,,17.0
102-06,2014-10-25 12:30:00,129.7967,36.0767,0,250,,34.0394,0.9478,5.6,,,,,17.0
102-06,2014-10-25 12:30:00,129.7967,36.0767,0,300,,34.0488,0.8545,5.31,,,,,17.0
102-06,2014-10-25 12:30:00,129.7967,36.0767,0,400,,34.0573,0.6303,4.99,,,,,17.0
102-06,2014-10-25 12:30:00,129.7967,36.0767,0,500,,34.0587,0.5619,4.92,,,,,17.0
102-06,2014-12-24 05:35:00,129.7967,36.0767,0,0,,34.135,14.5186,5.41,,,,,
102-06,2014-12-24 05:35:00,129.7967,36.0767,0,10,,34.1344,14.5061,5.41,,,,,
102-06,2014-12-24 05:35:00,129.7967,36.0767,0,20,,34.1337,14.5146,5.41,,,,,
102-06,2014-12-24 05:35:00,129.7967,36.0767,0,30,,34.1319,14.5054,5.4,,,,,
102-06,2014-12-24 05:35:00,129.7967,36.0767,0,50,,34.118,14.3414,5.42,,,,,
102-06,2014-12-24 05:35:00,129.7967,36.0767,0,75,,34.0641,13.9555,5.49,,,,,
102-06,2014-12-24 05:35:00,129.7967,36.0767,0,100,,34.0522,13.8239,5.54,,,,,
102-06,2014-12-24 05:35:00,129.7967,36.0767,0,125,,34.1722,12.3806,5.06,,,,,
102-06,2014-12-24 05:35:00,129.7967,36.0767,0,150,,34.1205,7.7444,5.76,,,,,
102-06,2014-12-24 05:35:00,129.7967,36.0767,0,200,,33.9969,2.8202,6.04,,,,,
102-06,2014-12-24 05:35:00,129.7967,36.0767,0,250,,34.0127,1.358,5.85,,,,,
102-06,2014-12-24 05:35:00,129.7967,36.0767,0,300,,34.0287,1.1129,5.57,,,,,
102-06,2014-12-24 05:35:00,129.7967,36.0767,0,400,,34.0509,0.8076,5.09,,,,,
102-06,2014-12-24 05:35:00,129.7967,36.0767,0,500,,34.054,0.6736,4.96,,,,,
102-07,2014-02-25 09:33:00,130.0,36.0767,0,0,,34.464,13.2,5.64,8.5982,0.4596,0.3805,5.3592,15.0
102-07,2014-02-25 09:33:00,130.0,36.0767,0,10,,34.46,13.19,5.63,,,,,15.0
102-07,2014-02-25 09:33:00,130.0,36.0767,0,20,,34.459,13.19,5.63,8.7254,0.4624,0.3749,5.3637,15.0
102-07,2014-02-25 09:33:00,130.0,36.0767,0,30,,34.459,13.19,5.61,,,,,15.0
102-07,2014-02-25 09:33:00,130.0,36.0767,0,50,,34.462,13.2,5.6,9.1227,0.4633,0.3704,5.3085,15.0
102-07,2014-02-25 09:33:00,130.0,36.0767,0,75,,34.364,11.31,5.89,,,,,15.0
102-07,2014-02-25 09:33:00,130.0,36.0767,0,100,,34.243,10.2,5.88,9.7331,0.26,0.4781,7.0628,15.0
102-07,2014-02-25 09:33:00,130.0,36.0767,0,125,,34.134,8.52,6.01,,,,,15.0
102-07,2014-02-25 09:33:00,130.0,36.0767,0,150,,33.991,6.03,6.14,,,,,15.0
102-07,2014-02-25 09:33:00,130.0,36.0767,0,200,,34.019,2.01,5.75,,,,,15.0
102-07,2014-02-25 09:33:00,130.0,36.0767,0,250,,34.036,1.29,5.51,,,,,15.0
102-07,2014-02-25 09:33:00,130.0,36.0767,0,300,,34.046,1.03,5.35,,,,,15.0
102-07,2014-02-25 09:33:00,130.0,36.0767,0,400,,34.059,0.79,5.04,,,,,15.0
102-07,2014-02-25 09:33:00,130.0,36.0767,0,500,,34.064,0.65,4.84,,,,,15.0
102-07,2014-04-22 06:51:00,130.0,36.0767,0,0,,34.4839,14.6542,5.86,1.7671,,0.0305,0.5387,
102-07,2014-04-22 06:51:00,130.0,36.0767,0,10,,34.4831,14.6251,5.84,,,,,
102-07,2014-04-22 06:51:00,130.0,36.0767,0,20,,34.4718,14.1688,6.25,1.4064,0.0459,0.037,0.7552,
102-07,2014-04-22 06:51:00,130.0,36.0767,0,30,,34.4711,13.9565,5.81,,,,,
102-07,2014-04-22 06:51:00,130.0,36.0767,0,50,,34.4603,13.2961,5.51,5.0356,0.6935,0.296,2.6401,
102-07,2014-04-22 06:51:00,130.0,36.0767,0,75,,34.3584,11.6062,5.6,,,,,
102-07,2014-04-22 06:51:00,130.0,36.0767,0,100,,34.2542,10.4566,5.77,7.1376,0.0272,0.4363,6.1824,
102-07,2014-04-22 06:51:00,130.0,36.0767,0,125,,34.2048,9.2736,5.84,,,,,
102-07,2014-04-22 06:51:00,130.0,36.0767,0,150,,34.1329,7.9429,5.85,,,,,
102-07,2014-04-22 06:51:00,130.0,36.0767,0,200,,34.0252,2.1328,5.61,,,,,
102-07,2014-04-22 06:51:00,130.0,36.0767,0,250,,34.0293,1.2448,5.47,,,,,
102-07,2014-04-22 06:51:00,130.0,36.0767,0,300,,34.0426,1.0083,5.27,,,,,
102-07,2014-04-22 06:51:00,130.0,36.0767,0,400,,34.0566,0.7764,4.95,,,,,
102-07,2014-04-22 06:51:00,130.0,36.0767,0,500,,34.0607,0.6174,4.77,,,,,
102-07,2014-06-16 19:56:00,130.0,36.0767,0,0,,33.8773,20.8348,5.31,3.3589,100000.0,0.0446,0.3159,
102-07,2014-06-16 19:56:00,130.0,36.0767,0,10,,33.8733,20.322,5.38,,,,,
102-07,2014-06-16 19:56:00,130.0,36.0767,0,20,,33.9156,19.5232,5.52,3.8786,100000.0,0.0545,0.2411,
102-07,2014-06-16 19:56:00,130.0,36.0767,0,30,,33.9761,18.5976,5.73,,,,,
102-07,2014-06-16 19:56:00,130.0,36.0767,0,50,,34.3386,16.4923,5.09,7.2921,0.0657,0.3158,3.7207,
102-07,2014-06-16 19:56:00,130.0,36.0767,0,75,,34.5016,15.6198,4.49,,,,,
102-07,2014-06-16 19:56:00,130.0,36.0767,0,100,,34.503,15.4207,4.34,14.1432,100000.0,0.6564,8.8681,
102-07,2014-06-16 19:56:00,130.0,36.0767,0,125,,34.4255,13.0623,4.54,,,,,
102-07,2014-06-16 19:56:00,130.0,36.0767,0,150,,34.115,4.992,5.74,,,,,
102-07,2014-06-16 19:56:00,130.0,36.0767,0,200,,34.0423,1.4202,5.54,,,,,
102-07,2014-06-16 19:56:00,130.0,36.0767,0,250,,34.0455,1.0351,5.42,,,,,
102-07,2014-06-16 19:56:00,130.0,36.0767,0,300,,34.0528,0.893,5.25,,,,,
102-07,2014-06-16 19:56:00,130.0,36.0767,0,400,,34.0591,0.7105,5.04,,,,,
102-07,2014-06-16 19:56:00,130.0,36.0767,0,500,,34.0604,0.5912,4.97,,,,,
102-07,2014-08-18 10:12:00,130.0,36.0767,0,0,,33.0536,23.1253,5.02,2.4625,0.0131,0.008,0.5596,
102-07,2014-08-18 10:12:00,130.0,36.0767,0,10,,33.5047,23.4477,5.06,,,,,
102-07,2014-08-18 10:12:00,130.0,36.0767,0,20,,33.7862,23.0305,5.14,2.3971,0.0187,,0.5938,
102-07,2014-08-18 10:12:00,130.0,36.0767,0,30,,34.1902,18.5749,5.88,,,,,
102-07,2014-08-18 10:12:00,130.0,36.0767,0,50,,34.4368,15.9466,4.72,7.979,0.2677,0.3863,4.2303,
102-07,2014-08-18 10:12:00,130.0,36.0767,0,75,,34.4383,14.6316,4.66,,,,,
102-07,2014-08-18 10:12:00,130.0,36.0767,0,100,,34.3084,11.7888,5.56,6.8828,0.041,0.4708,6.2836,
102-07,2014-08-18 10:12:00,130.0,36.0767,0,125,,34.2427,10.3062,5.94,,,,,
102-07,2014-08-18 10:12:00,130.0,36.0767,0,150,,34.1289,7.4418,6.01,,,,,
102-07,2014-08-18 10:12:00,130.0,36.0767,0,200,,34.0012,2.7407,6.16,,,,,
102-07,2014-08-18 10:12:00,130.0,36.0767,0,250,,34.0229,1.4427,5.9,,,,,
102-07,2014-08-18 10:12:00,130.0,36.0767,0,300,,34.0412,1.055,5.62,,,,,
102-07,2014-08-18 10:12:00,130.0,36.0767,0,400,,34.0566,0.8187,5.22,,,,,
102-07,2014-08-18 10:12:00,130.0,36.0767,0,500,,34.0613,0.6535,5.07,,,,,
102-07,2014-10-25 11:11:00,130.0,36.0767,0,0,,33.6244,21.9722,4.98,3.3546,0.3144,0.0101,0.7925,16.0
102-07,2014-10-25 11:11:00,130.0,36.0767,0,10,,33.6268,21.968,4.96,,,,,16.0
102-07,2014-10-25 11:11:00,130.0,36.0767,0,20,,33.7424,22.0687,4.88,2.2007,0.2603,0.0101,0.5349,16.0
102-07,2014-10-25 11:11:00,130.0,36.0767,0,30,,33.8215,21.9901,4.92,,,,,16.0
102-07,2014-10-25 11:11:00,130.0,36.0767,0,50,,33.9064,21.8175,5.01,3.4746,0.2388,0.0101,1.7215,16.0
102-07,2014-10-25 11:11:00,130.0,36.0767,0,75,,34.4339,16.8731,3.45,,,,,16.0
102-07,2014-10-25 11:11:00,130.0,36.0767,0,100,,34.3957,14.4703,4.17,11.8211,0.0392,0.5416,9.5573,16.0
102-07,2014-10-25 11:11:00,130.0,36.0767,0,125,,34.2074,8.7197,5.73,,,,,16.0
102-07,2014-10-25 11:11:00,130.0,36.0767,0,150,,34.0329,4.6126,6.15,,,,,16.0
102-07,2014-10-25 11:11:00,130.0,36.0767,0,200,,34.0169,1.7753,5.9,,,,,16.0
