station,date_time,longitude,latitude,bot.depth[m],depth(m),depth(text),염분[psu],수온[℃],용존산소[ml/L],규산염[μM],아질산성질소[μM],인산염인[μM],질산성질소[μM],투명도[m]
102-04,2017-06-23 22:44:00,129.615,36.0767,0,50,,34.1391,6.8974,5.212,,,,,
102-04,2017-08-21 17:08:00,129.615,36.0767,0,0,,31.479,25.317,5.577,1.247,0.003,0.084,0.406,7.0
102-04,2017-08-21 17:08:00,129.615,36.0767,0,10,,31.719,24.709,5.486,,,,,7.0
102-04,2017-08-21 17:08:00,129.615,36.0767,0,20,,34.224,15.136,5.068,,,,,7.0
102-04,2017-08-21 17:08:00,129.615,36.0767,0,30,,34.231,14.39,5.005,,,,,7.0
102-04,2017-08-21 17:08:00,129.615,36.0767,0,50,,34.235,9.6,4.94,,,,,7.0
102-04,2017-08-21 17:08:00,129.615,36.0767,0,75,,34.137,7.768,5.202,,,,,7.0
102-04,2017-10-25 21:27:00,129.615,36.0767,0,0,,33.6882,21.0042,4.6432,,,,,
102-04,2017-10-25 21:27:00,129.615,36.0767,0,10,,33.6941,21.0271,4.6131,,,,,
102-04,2017-10-25 21:27:00,129.615,36.0767,0,20,,33.756,21.0891,4.5937,,,,,
102-04,2017-10-25 21:27:00,129.615,36.0767,0,30,,33.8267,21.2424,4.5347,,,,,
102-04,2017-10-25 21:27:00,129.615,36.0767,0,50,,34.1183,10.2266,4.598,,,,,
102-04,2017-12-21 10:08:00,129.615,36.0767,0,0,,34.3032,14.0429,4.8328,,,,,13.0
102-04,2017-12-21 10:08:00,129.615,36.0767,0,10,,34.3041,14.0419,4.7986,,,,,13.0
102-04,2017-12-21 10:08:00,129.615,36.0767,0,20,,34.3038,14.0501,4.8099,,,,,13.0
102-04,2017-12-21 10:08:00,129.615,36.0767,0,30,,34.3022,14.0269,4.7722,,,,,13.0
102-04,2017-12-21 10:08:00,129.615,36.0767,0,50,,34.2678,13.1437,4.8552,,,,,13.0
102-05,2017-02-15 19:44:00,129.6883,36.0767,0,0,,34.4672,12.8084,5.8005,,,,,
102-05,2017-02-15 19:44:00,129.6883,36.0767,0,10,,34.4679,12.8018,5.7707,,,,,
102-05,2017-02-15 19:44:00,129.6883,36.0767,0,20,,34.4662,12.817,5.7763,,,,,
102-05,2017-02-15 19:44:00,129.6883,36.0767,0,30,,34.4635,12.7779,5.7858,,,,,
102-05,2017-02-15 19:44:00,129.6883,36.0767,0,50,,34.4239,12.2206,5.6895,,,,,
102-05,2017-02-15 19:44:00,129.6883,36.0767,0,75,,34.2991,10.3166,5.3162,,,,,
102-05,2017-02-15 19:44:00,129.6883,36.0767,0,100,,34.0712,3.1143,5.5449,,,,,
102-05,2017-02-15 19:44:00,129.6883,36.0767,0,125,,34.0213,2.3253,5.5669,,,,,
102-05,2017-02-15 19:44:00,129.6883,36.0767,0,150,,34.0148,1.983,5.6088,,,,,
102-05,2017-04-14 03:29:00,129.6883,36.0767,0,0,,34.6175,14.9644,5.9036,5.344,0.0055,0.0814,0.3985,
102-05,2017-04-14 03:29:00,129.6883,36.0767,0,10,,34.6172,14.9601,5.9549,,,,,
102-05,2017-04-14 03:29:00,129.6883,36.0767,0,20,,34.6164,14.9555,5.9522,5.4368,0.0091,0.08,0.5099,
102-05,2017-04-14 03:29:00,129.6883,36.0767,0,30,,34.6112,14.9117,5.9197,,,,,
102-05,2017-04-14 03:29:00,129.6883,36.0767,0,50,,34.4142,12.7776,5.6025,9.446,0.9561,0.4249,4.5695,
102-05,2017-04-14 03:29:00,129.6883,36.0767,0,75,,34.2621,8.3178,5.46,,,,,
102-05,2017-04-14 03:29:00,129.6883,36.0767,0,100,,34.0411,1.4055,5.6485,26.2481,0.0103,1.4184,19.3433,
102-05,2017-04-14 03:29:00,129.6883,36.0767,0,125,,34.0359,1.1567,5.4087,,,,,
102-05,2017-04-14 03:29:00,129.6883,36.0767,0,150,,34.0388,1.0378,5.2275,,,,,
102-05,2017-06-23 22:03:00,129.6883,36.0767,0,0,,33.8763,18.9722,6.3871,4.7071,0.0166,0.0451,0.2497,
102-05,2017-06-23 22:03:00,129.6883,36.0767,0,10,,33.9631,17.3192,6.6062,,,,,
102-05,2017-06-23 22:03:00,129.6883,36.0767,0,20,,34.3754,12.8334,4.516,13.7487,0.4189,0.6741,9.2517,
102-05,2017-06-23 22:03:00,129.6883,36.0767,0,30,,34.2495,9.4987,5.3268,,,,,
102-05,2017-06-23 22:03:00,129.6883,36.0767,0,50,,34.1417,7.3292,5.3754,15.4183,0.3238,0.931,12.174,
102-05,2017-06-23 22:03:00,129.6883,36.0767,0,75,,34.064,4.8469,5.4202,,,,,
102-05,2017-06-23 22:03:00,129.6883,36.0767,0,100,,34.0412,4.0731,5.5385,19.2597,0.0844,1.1939,16.1689,
102-05,2017-06-23 22:03:00,129.6883,36.0767,0,125,,34.0204,3.3033,5.4177,,,,,
102-05,2017-06-23 22:03:00,129.6883,36.0767,0,150,,34.0051,2.6357,5.5022,,,,,
102-05,2017-08-21 16:23:00,129.6883,36.0767,0,0,,32.155,25.221,5.197,1.961,0.001,0.119,0.327,7.0
102-05,2017-08-21 16:23:00,129.6883,36.0767,0,10,,32.505,25.12,5.06,,,,,7.0
102-05,2017-08-21 16:23:00,129.6883,36.0767,0,20,,34.185,15.599,6.003,10.685,0.216,0.315,3.455,7.0
102-05,2017-08-21 16:23:00,129.6883,36.0767,0,30,,34.321,12.617,4.494,,,,,7.0
102-05,2017-08-21 16:23:00,129.6883,36.0767,0,50,,34.174,9.087,5.615,11.272,0.035,0.698,9.732,7.0
102-05,2017-08-21 16:23:00,129.6883,36.0767,0,75,,34.084,6.714,5.489,,,,,7.0
102-05,2017-08-21 16:23:00,129.6883,36.0767,0,100,,34.049,5.872,5.617,15.533,0.029,0.965,12.846,7.0
102-05,2017-08-21 16:23:00,129.6883,36.0767,0,125,,34.023,5.35,5.705,,,,,7.0
102-05,2017-08-21 16:23:00,129.6883,36.0767,0,150,,33.961,3.105,6.028,,,,,7.0
102-05,2017-10-25 20:46:00,129.6883,36.0767,0,0,,33.6367,21.0033,4.593,,,,,
102-05,2017-10-25 20:46:00,129.6883,36.0767,0,10,,33.6381,21.0166,4.6415,,,,,
102-05,2017-10-25 20:46:00,129.6883,36.0767,0,20,,33.6425,21.0226,4.6471,,,,,
102-05,2017-10-25 20:46:00,129.6883,36.0767,0,30,,33.6313,20.9446,4.6283,,,,,
102-05,2017-10-25 20:46:00,129.6883,36.0767,0,50,,33.6596,20.6906,4.5429,,,,,
102-05,2017-10-25 20:46:00,129.6883,36.0767,0,75,,34.3762,11.4199,3.7023,,,,,
102-05,2017-10-25 20:46:00,129.6883,36.0767,0,100,,34.1324,4.4318,4.647,,,,,
102-05,2017-10-25 20:46:00,129.6883,36.0767,0,125,,34.019,1.6979,4.9658,,,,,
102-05,2017-10-25 20:46:00,129.6883,36.0767,0,150,,34.0149,1.4084,5.194,,,,,
102-05,2017-12-21 09:33:00,129.6883,36.0767,0,0,,34.3135,14.624,4.5601,,,,,11.3
102-05,2017-12-21 09:33:00,129.6883,36.0767,0,10,,34.3221,14.6409,4.711,,,,,11.3
102-05,2017-12-21 09:33:00,129.6883,36.0767,0,20,,34.3228,14.6418,4.6691,,,,,11.3
102-05,2017-12-21 09:33:00,129.6883,36.0767,0,30,,34.3231,14.6417,4.6801,,,,,11.3
102-05,2017-12-21 09:33:00,129.6883,36.0767,0,50,,34.3249,14.6428,4.6823,,,,,11.3
102-05,2017-12-21 09:33:00,129.6883,36.0767,0,75,,34.2728,12.0324,4.2421,,,,,11.3
102-05,2017-12-21 09:33:00,129.6883,36.0767,0,100,,34.0719,4.947,5.3323,,,,,11.3
102-06,2017-02-15 18:32:00,129.7967,36.0767,0,0,,34.4843,13.1566,5.736,,,,,
102-06,2017-02-15 18:32:00,129.7967,36.0767,0,10,,34.4839,13.1706,5.7787,,,,,
102-06,2017-02-15 18:32:00,129.7967,36.0767,0,20,,34.4838,13.1644,5.7884,,,,,
102-06,2017-02-15 18:32:00,129.7967,36.0767,0,30,,34.4501,12.4929,5.7546,,,,,
102-06,2017-02-15 18:32:00,129.7967,36.0767,0,50,,34.4283,12.2888,5.736,,,,,
102-06,2017-02-15 18:32:00,129.7967,36.0767,0,75,,34.3992,11.5609,5.6395,,,,,
102-06,2017-02-15 18:32:00,129.7967,36.0767,0,100,,34.126,6.0726,5.2327,,,,,
102-06,2017-02-15 18:32:00,129.7967,36.0767,0,125,,34.0253,3.0806,5.6952,,,,,
102-06,2017-02-15 18:32:00,129.7967,36.0767,0,150,,33.9954,1.7606,5.9794,,,,,
102-06,2017-02-15 18:32:00,129.7967,36.0767,0,200,,34.0176,1.2743,5.7652,,,,,
102-06,2017-02-15 18:32:00,129.7967,36.0767,0,250,,34.0351,1.0312,5.5136,,,,,
102-06,2017-02-15 18:32:00,129.7967,36.0767,0,300,,34.0492,0.8835,5.2178,,,,,
102-06,2017-02-15 18:32:00,129.7967,36.0767,0,400,,34.0625,0.7152,4.8873,,,,,
102-06,2017-02-15 18:32:00,129.7967,36.0767,0,500,,34.0666,0.5957,4.6698,,,,,
102-06,2017-04-14 02:31:00,129.7967,36.0767,0,0,,34.6251,14.978,6.0019,,,,,
102-06,2017-04-14 02:31:00,129.7967,36.0767,0,10,,34.625,14.9797,6.0332,,,,,
102-06,2017-04-14 02:31:00,129.7967,36.0767,0,20,,34.6058,14.5368,5.8835,,,,,
102-06,2017-04-14 02:31:00,129.7967,36.0767,0,30,,34.513,13.1138,6.0294,,,,,
102-06,2017-04-14 02:31:00,129.7967,36.0767,0,50,,34.3512,11.674,5.9522,,,,,
102-06,2017-04-14 02:31:00,129.7967,36.0767,0,75,,34.3262,11.4747,5.8951,,,,,
102-06,2017-04-14 02:31:00,129.7967,36.0767,0,100,,34.1518,9.2673,5.8165,,,,,
102-06,2017-04-14 02:31:00,129.7967,36.0767,0,125,,34.0865,6.5661,5.6184,,,,,
102-06,2017-04-14 02:31:00,129.7967,36.0767,0,150,,34.0567,2.7129,5.5889,,,,,
102-06,2017-04-14 02:31:00,129.7967,36.0767,0,200,,34.0291,1.2839,5.4652,,,,,
102-06,2017-04-14 02:31:00,129.7967,36.0767,0,250,,34.0396,0.964,5.2992,,,,,
102-06,2017-04-14 02:31:00,129.7967,36.0767,0,300,,34.047,0.8666,5.1067,,,,,
102-06,2017-04-14 02:31:00,129.7967,36.0767,0,400,,34.059,0.7261,4.8655,,,,,
102-06,2017-04-14 02:31:00,129.7967,36.0767,0,500,,34.0638,0.6131,4.6829,,,,,
102-06,2017-06-23 20:58:00,129.7967,36.0767,0,0,,33.3716,20.4137,5.756,,,,,
102-06,2017-06-23 20:58:00,129.7967,36.0767,0,10,,33.6442,16.6623,5.9961,,,,,
102-06,2017-06-23 20:58:00,129.7967,36.0767,0,20,,34.1076,15.0934,5.9416,,,,,
102-06,2017-06-23 20:58:00,129.7967,36.0767,0,30,,34.2577,14.8458,4.8,,,,,
102-06,2017-06-23 20:58:00,129.7967,36.0767,0,50,,34.4404,14.8918,4.3262,,,,,
102-06,2017-06-23 20:58:00,129.7967,36.0767,0,75,,34.4508,12.6589,4.3829,,,,,
102-06,2017-06-23 20:58:00,129.7967,36.0767,0,100,,34.1913,7.0947,5.4951,,,,,
102-06,2017-06-23 20:58:00,129.7967,36.0767,0,125,,34.0094,3.4302,5.9571,,,,,
102-06,2017-06-23 20:58:00,129.7967,36.0767,0,150,,33.9716,2.3606,6.1869,,,,,
102-06,2017-06-23 20:58:00,129.7967,36.0767,0,200,,34.0039,1.3939,6.0022,,,,,
102-06,2017-06-23 20:58:00,129.7967,36.0767,0,250,,34.0229,1.165,5.813,,,,,
102-06,2017-06-23 20:58:00,129.7967,36.0767,0,300,,34.0306,1.0752,5.6064,,,,,
102-06,2017-06-23 20:58:00,129.7967,36.0767,0,400,,34.0412,0.9455,5.4519,,,,,
102-06,2017-06-23 20:58:00,129.7967,36.0767,0,500,,34.0514,0.8107,5.0828,,,,,
102-06,2017-08-21 15:11:00,129.7967,36.0767,0,0,,31.96,25.969,4.831,,,,,13.0
102-06,2017-08-21 15:11:00,129.7967,36.0767,0,10,,32.229,25.068,4.94,,,,,13.0
102-06,2017-08-21 15:11:00,129.7967,36.0767,0,20,,34.252,15.299,6.561,,,,,13.0
102-06,2017-08-21 15:11:00,129.7967,36.0767,0,30,,34.327,11.564,4.573,,,,,13.0
102-06,2017-08-21 15:11:00,129.7967,36.0767,0,50,,34.174,7.435,5.297,,,,,13.0
102-06,2017-08-21 15:11:00,129.7967,36.0767,0,75,,33.99,4.062,6.07,,,,,13.0
102-06,2017-08-21 15:11:00,129.7967,36.0767,0,100,,33.948,2.816,6.53,,,,,13.0
102-06,2017-08-21 15:11:00,129.7967,36.0767,0,125,,33.973,2.214,6.278,,,,,13.0
102-06,2017-08-21 15:11:00,129.7967,36.0767,0,150,,33.989,1.773,6.071,,,,,13.0
102-06,2017-08-21 15:11:00,129.7967,36.0767,0,200,,34.013,1.257,6.003,,,,,13.0
102-06,2017-08-21 15:11:00,129.7967,36.0767,0,250,,34.027,1.077,5.775,,,,,13.0
102-06,2017-08-21 15:11:00,129.7967,36.0767,0,300,,34.042,0.944,5.533,,,,,13.0
102-06,2017-08-21 15:11:00,129.7967,36.0767,0,400,,34.052,0.818,5.159,,,,,13.0
102-06,2017-08-21 15:11:00,129.7967,36.0767,0,500,,34.057,0.731,4.9,,,,,13.0
102-06,2017-10-25 19:44:00,129.7967,36.0767,0,0,,33.7569,21.1358,4.585,,,,,
102-06,2017-10-25 19:44:00,129.7967,36.0767,0,10,,33.7567,21.1439,4.6278,,,,,
102-06,2017-10-25 19:44:00,129.7967,36.0767,0,20,,33.7564,21.1545,4.6359,,,,,
102-06,2017-10-25 19:44:00,129.7967,36.0767,0,30,,33.7524,21.1328,4.5608,,,,,
102-06,2017-10-25 19:44:00,129.7967,36.0767,0,50,,33.7597,21.1495,4.5734,,,,,
102-06,2017-10-25 19:44:00,129.7967,36.0767,0,75,,34.5414,15.3855,3.2401,,,,,
102-06,2017-10-25 19:44:00,129.7967,36.0767,0,100,,34.3723,12.9648,3.4395,,,,,
102-06,2017-10-25 19:44:00,129.7967,36.0767,0,125,,34.181,5.3179,4.6449,,,,,
102-06,2017-10-25 19:44:00,129.7967,36.0767,0,150,,34.0179,1.3972,5.4878,,,,,
102-06,2017-10-25 19:44:00,129.7967,36.0767,0,200,,34.0348,1.0218,5.3194,,,,,
102-06,2017-10-25 19:44:00,129.7967,36.0767,0,250,,34.0418,0.9282,5.2176,,,,,
102-06,2017-10-25 19:44:00,129.7967,36.0767,0,300,,34.0483,0.8417,4.9753,,,,,
102-06,2017-10-25 19:44:00,129.7967,36.0767,0,400,,34.0586,0.6964,4.6529,,,,,
102-06,2017-10-25 19:44:00,129.7967,36.0767,0,500,,34.0627,0.5823,4.4097,,,,,
102-06,2017-12-21 08:23:00,129.7967,36.0767,0,0,,34.3482,14.8625,4.6118,,,,,13.0
102-06,2017-12-21 08:23:00,129.7967,36.0767,0,10,,34.3488,14.874,4.5668,,,,,13.0
102-06,2017-12-21 08:23:00,129.7967,36.0767,0,20,,34.3488,14.8634,4.5671,,,,,13.0
102-06,2017-12-21 08:23:00,129.7967,36.0767,0,30,,34.3483,14.8584,4.6209,,,,,13.0
102-06,2017-12-21 08:23:00,129.7967,36.0767,0,50,,34.3486,14.8633,4.62,,,,,13.0
102-06,2017-12-21 08:23:00,129.7967,36.0767,0,75,,34.3825,14.1277,3.7381,,,,,13.0
102-06,2017-12-21 08:23:00,129.7967,36.0767,0,100,,34.2043,9.1025,4.7424,,,,,13.0
102-06,2017-12-21 08:23:00,129.7967,36.0767,0,125,,34.0097,4.435,5.5966,,,,,13.0
102-06,2017-12-21 08:23:00,129.7967,36.0767,0,150,,33.9929,2.9336,5.5878,,,,,13.0
102-06,2017-12-21 08:23:00,129.7967,36.0767,0,200,,34.0022,1.6116,5.575,,,,,13.0
102-06,2017-12-21 08:23:00,129.7967,36.0767,0,250,,34.0203,1.1943,5.4016,,,,,13.0
102-06,2017-12-21 08:23:00,129.7967,36.0767,0,300,,34.0359,0.9802,5.1439,,,,,13.0
102-06,2017-12-21 08:23:00,129.7967,36.0767,0,400,,34.0492,0.8149,4.8284,,,,,13.0
102-06,2017-12-21 08:23:00,129.7967,36.0767,0,500,,34.0559,0.7116,4.6174,,,,,13.0
102-07,2017-02-15 16:52:00,130.0,36.0767,0,0,,34.5629,14.1074,5.582,,,,,
102-07,2017-02-15 16:52:00,130.0,36.0767,0,10,,34.5659,14.1186,5.5705,,,,,
102-07,2017-02-15 16:52:00,130.0,36.0767,0,20,,34.5658,14.1187,5.5954,,,,,
102-07,2017-02-15 16:52:00,130.0,36.0767,0,30,,34.562,14.0943,5.5581,,,,,
102-07,2017-02-15 16:52:00,130.0,36.0767,0,50,,34.4569,13.5431,5.603,,,,,
102-07,2017-02-15 16:52:00,130.0,36.0767,0,75,,34.396,13.1727,5.4045,,,,,
102-07,2017-02-15 16:52:00,130.0,36.0767,0,100,,34.4427,13.1002,5.373,,,,,
102-07,2017-02-15 16:52:00,130.0,36.0767,0,125,,34.2636,8.0257,5.1923,,,,,
102-07,2017-02-15 16:52:00,130.0,36.0767,0,150,,34.0162,2.3846,5.8289,,,,,
102-07,2017-02-15 16:52:00,130.0,36.0767,0,200,,34.0124,1.4558,5.7761,,,,,
102-07,2017-02-15 16:52:00,130.0,36.0767,0,250,,34.0263,1.1451,5.6156,,,,,
102-07,2017-02-15 16:52:00,130.0,36.0767,0,300,,34.041,0.9763,5.3911,,,,,
102-07,2017-02-15 16:52:00,130.0,36.0767,0,400,,34.0585,0.7714,5.0231,,,,,
102-07,2017-02-15 16:52:00,130.0,36.0767,0,500,,34.067,0.5994,4.6671,,,,,
102-07,2017-04-14 00:19:00,130.0,36.0767,0,0,,34.3109,11.806,6.216,4.7243,0.0092,0.144,1.4344,
102-07,2017-04-14 00:19:00,130.0,36.0767,0,10,,34.3082,11.7862,6.2363,,,,,
102-07,2017-04-14 00:19:00,130.0,36.0767,0,20,,34.3051,11.7434,6.2687,4.7506,0.0105,0.1357,1.3658,
102-07,2017-04-14 00:19:00,130.0,36.0767,0,30,,34.2981,11.6199,6.3039,,,,,
102-07,2017-04-14 00:19:00,130.0,36.0767,0,50,,34.2796,11.1916,6.2582,4.9551,0.0403,0.1747,1.941,
102-07,2017-04-14 00:19:00,130.0,36.0767,0,75,,34.2549,10.1032,6.1935,,,,,
102-07,2017-04-14 00:19:00,130.0,36.0767,0,100,,34.1956,9.0848,6.0984,7.3611,0.0559,0.3883,5.8303,
102-07,2017-04-14 00:19:00,130.0,36.0767,0,125,,34.0984,7.7103,6.1811,,,,,
102-07,2017-04-14 00:19:00,130.0,36.0767,0,150,,33.9822,5.4614,6.0874,,,,,
102-07,2017-04-14 00:19:00,130.0,36.0767,0,200,,33.9832,2.0337,6.0212,,,,,
102-07,2017-04-14 00:19:00,130.0,36.0767,0,250,,34.0277,1.514,5.5101,,,,,
102-07,2017-04-14 00:19:00,130.0,36.0767,0,300,,34.035,1.0261,5.333,,,,,
102-07,2017-04-14 00:19:00,130.0,36.0767,0,400,,34.0537,0.7858,4.9718,,,,,
102-07,2017-04-14 00:19:00,130.0,36.0767,0,500,,34.0636,0.6318,4.7285,,,,,
102-07,2017-06-23 19:33:00,130.0,36.0767,0,0,,33.3141,21.304,5.4236,3.9837,0.0179,0.0359,0.2926,
102-07,2017-06-23 19:33:00,130.0,36.0767,0,10,,33.2953,21.3726,5.4367,,,,,
102-07,2017-06-23 19:33:00,130.0,36.0767,0,20,,33.8662,16.9849,6.2711,3.6054,0.0495,0.0755,0.4633,
102-07,2017-06-23 19:33:00,130.0,36.0767,0,30,,34.2546,15.9142,5.238,,,,,
102-07,2017-06-23 19:33:00,130.0,36.0767,0,50,,34.1992,14.5699,4.8309,13.05,0.0354,0.6371,9.5557,
102-07,2017-06-23 19:33:00,130.0,36.0767,0,75,,34.5289,15.0591,4.2112,,,,,
102-07,2017-06-23 19:33:00,130.0,36.0767,0,100,,34.5,14.0386,4.4087,14.9367,0.0266,0.694,10.1154,
102-07,2017-06-23 19:33:00,130.0,36.0767,0,125,,34.2719,9.9529,5.6064,,,,,
102-07,2017-06-23 19:33:00,130.0,36.0767,0,150,,34.1624,6.8157,5.6884,,,,,
102-07,2017-06-23 19:33:00,130.0,36.0767,0,200,,33.9951,2.226,5.9805,,,,,
102-07,2017-06-23 19:33:00,130.0,36.0767,0,250,,34.0019,1.4126,5.9754,,,,,
102-07,2017-06-23 19:33:00,130.0,36.0767,0,300,,34.0325,1.0715,5.4418,,,,,
102-07,2017-06-23 19:33:00,130.0,36.0767,0,400,,34.0495,0.8124,5.0983,,,,,
102-07,2017-06-23 19:33:00,130.0,36.0767,0,500,,34.0591,0.6816,4.8883,,,,,
102-07,2017-08-21 13:27:00,130.0,36.0767,0,0,,31.84,26.481,4.759,0.823,0.002,0.053,0.297,11.3
102-07,2017-08-21 13:27:00,130.0,36.0767,0,10,,32.223,24.747,4.934,,,,,11.3
102-07,2017-08-21 13:27:00,130.0,36.0767,0,20,,34.404,13.9,4.163,18.313,0.249,0.898,12.274,11.3
102-07,2017-08-21 13:27:00,130.0,36.0767,0,30,,34.346,12.259,4.103,,,,,11.3
102-07,2017-08-21 13:27:00,130.0,36.0767,0,50,,34.181,7.633,5.514,16.512,0.022,0.92,12.819,11.3
102-07,2017-08-21 13:27:00,130.0,36.0767,0,75,,34.003,3.188,5.898,,,,,11.3
102-07,2017-08-21 13:27:00,130.0,36.0767,0,100,,33.988,2.156,5.947,19.548,0.003,1.145,15.906,11.3
102-07,2017-08-21 13:27:00,130.0,36.0767,0,125,,34.0,1.6,5.895,,,,,11.3
102-07,2017-08-21 13:27:00,130.0,36.0767,0,150,,34.005,1.423,5.911,,,,,11.3
102-07,2017-08-21 13:27:00,130.0,36.0767,0,200,,34.026,1.13,5.703,,,,,11.3
102-07,2017-08-21 13:27:00,130.0,36.0767,0,250,,34.039,0.985,5.479,,,,,11.3
102-07,2017-08-21 13:27:00,130.0,36.0767,0,300,,34.044,0.911,5.348,,,,,11.3
102-07,2017-08-21 13:27:00,130.0,36.0767,0,400,,34.057,0.743,4.96,,,,,11.3
102-07,2017-08-21 13:27:00,130.0,36.0767,0,500,,34.062,0.623,4.7,,,,,11.3
102-07,2017-10-25 18:19:00,130.0,36.0767,0,0,,33.2808,20.451,4.67,,,,,
102-07,2017-10-25 18:19:00,130.0,36.0767,0,10,,33.283,20.4259,4.7351,,,,,
102-07,2017-10-25 18:19:00,130.0,36.0767,0,20,,33.3678,20.469,4.7196,,,,,
102-07,2017-10-25 18:19:00,130.0,36.0767,0,30,,33.4691,20.3487,4.4473,,,,,
102-07,2017-10-25 18:19:00,130.0,36.0767,0,50,,33.6077,19.5061,4.5176,,,,,
102-07,2017-10-25 18:19:00,130.0,36.0767,0,75,,34.2564,17.2644,3.3585,,,,,
102-07,2017-10-25 18:19:00,130.0,36.0767,0,100,,34.4378,15.7698,3.4085,,,,,
102-07,2017-10-25 18:19:00,130.0,36.0767,0,125,,34.3969,12.6708,4.5171,,,,,
102-07,2017-10-25 18:19:00,130.0,36.0767,0,150,,34.2264,9.4046,4.9112,,,,,
102-07,2017-10-25 18:19:00,130.0,36.0767,0,200,,34.0,2.3943,5.641,,,,,
102-07,2017-10-25 18:19:00,130.0,36.0767,0,250,,34.0169,1.3199,5.5062,,,,,
102-07,2017-10-25 18:19:00,130.0,36.0767,0,300,,34.0341,1.0415,5.3373,,,,,
102-07,2017-10-25 18:19:00,130.0,36.0767,0,400,,34.0517,0.814,4.8569,,,,,
102-07,2017-10-25 18:19:00,130.0,36.0767,0,500,,34.0596,0.6811,4.5901,,,,,
