station,date_time,longitude,latitude,bot.depth[m],depth(m),depth(text),염분[psu],수온[℃],용존산소[ml/L],규산염[μM],아질산성질소[μM],인산염인[μM],질산성질소[μM],투명도[m]
102-04,2016-04-15 09:52:00,129.615,36.0767,0,50,,34.0344,5.056,6.2122,,,,,7.0
102-04,2016-06-24 11:03:00,129.615,36.0767,0,0,,32.9371,21.2955,5.4783,,,,,8.5
102-04,2016-06-24 11:03:00,129.615,36.0767,0,10,,33.5055,18.4083,5.8549,,,,,8.5
102-04,2016-06-24 11:03:00,129.615,36.0767,0,20,,34.2069,15.2616,4.5924,,,,,8.5
102-04,2016-06-24 11:03:00,129.615,36.0767,0,30,,34.2325,14.5109,4.6011,,,,,8.5
102-04,2016-06-24 11:03:00,129.615,36.0767,0,50,,34.3208,12.8411,4.7777,,,,,8.5
102-04,2016-08-13 11:58:00,129.615,36.0767,0,0,,30.8646,28.038,5.5446,3.1819,0.0071,0.001,0.4662,7.0
102-04,2016-08-13 11:58:00,129.615,36.0767,0,10,,32.872,20.4585,6.4012,,,,,7.0
102-04,2016-08-13 11:58:00,129.615,36.0767,0,20,,34.2398,13.7708,3.9313,,,,,7.0
102-04,2016-08-13 11:58:00,129.615,36.0767,0,30,,34.2658,12.5392,4.3822,,,,,7.0
102-04,2016-08-13 11:58:00,129.615,36.0767,0,50,,34.1631,8.4272,4.7792,,,,,7.0
102-04,2016-10-17 11:30:00,129.615,36.0767,0,0,,31.8701,21.0651,5.461,,,,,6.1
102-04,2016-10-17 11:30:00,129.615,36.0767,0,10,,32.5315,20.3698,4.9152,,,,,6.1
102-04,2016-10-17 11:30:00,129.615,36.0767,0,20,,33.6945,15.6013,3.9446,,,,,6.1
102-04,2016-10-17 11:30:00,129.615,36.0767,0,30,,34.1886,12.0804,3.9345,,,,,6.1
102-04,2016-10-17 11:30:00,129.615,36.0767,0,50,,34.1193,8.8488,4.5809,,,,,6.1
102-04,2016-12-18 14:31:00,129.615,36.0767,0,0,,34.136,15.1152,5.2108,,,,,13.0
102-04,2016-12-18 14:31:00,129.615,36.0767,0,10,,34.1212,14.9708,5.1329,,,,,13.0
102-04,2016-12-18 14:31:00,129.615,36.0767,0,20,,34.097,14.64,5.1778,,,,,13.0
102-04,2016-12-18 14:31:00,129.615,36.0767,0,30,,34.0809,14.4126,5.2437,,,,,13.0
102-04,2016-12-18 14:31:00,129.615,36.0767,0,50,,34.0359,13.5607,5.2827,,,,,13.0
102-05,2016-02-27 12:19:00,129.6883,36.0767,0,0,,34.1429,10.9628,6.6487,7.6504,0.0223,0.01,0.1919,8.7
102-05,2016-02-27 12:19:00,129.6883,36.0767,0,10,,34.1462,10.9683,6.6586,,,,,8.7
102-05,2016-02-27 12:19:00,129.6883,36.0767,0,20,,34.1823,10.8548,6.71,15.945,0.1659,0.5552,7.6024,8.7
102-05,2016-02-27 12:19:00,129.6883,36.0767,0,30,,34.1744,10.7239,6.7121,,,,,8.7
102-05,2016-02-27 12:19:00,129.6883,36.0767,0,50,,34.1517,10.4991,6.699,23.5286,0.1021,1.0887,14.1154,8.7
102-05,2016-02-27 12:19:00,129.6883,36.0767,0,75,,34.0752,8.5665,6.24,,,,,8.7
102-05,2016-02-27 12:19:00,129.6883,36.0767,0,100,,34.0116,3.1617,6.7491,19.8046,0.062,1.0496,13.1846,8.7
102-05,2016-02-27 12:19:00,129.6883,36.0767,0,125,,33.9652,2.2921,6.8537,,,,,8.7
102-05,2016-04-15 09:03:00,129.6883,36.0767,0,0,,34.5065,15.6326,6.2749,3.759,0.0572,0.181,0.5761,13.0
102-05,2016-04-15 09:03:00,129.6883,36.0767,0,10,,34.5081,15.6232,6.2713,,,,,13.0
102-05,2016-04-15 09:03:00,129.6883,36.0767,0,20,,34.5042,15.5753,6.2737,4.3337,0.095,0.1847,0.8122,13.0
102-05,2016-04-15 09:03:00,129.6883,36.0767,0,30,,34.4674,15.1535,6.2817,,,,,13.0
102-05,2016-04-15 09:03:00,129.6883,36.0767,0,50,,34.245,12.834,6.0885,11.0464,0.7351,0.5767,4.447,13.0
102-05,2016-04-15 09:03:00,129.6883,36.0767,0,75,,34.2113,9.3881,6.0744,,,,,13.0
102-05,2016-04-15 09:03:00,129.6883,36.0767,0,100,,33.9987,2.6095,6.3951,19.9431,0.1117,1.1955,13.0861,13.0
102-05,2016-04-15 09:03:00,129.6883,36.0767,0,125,,33.9882,1.4535,6.4151,,,,,13.0
102-05,2016-04-15 09:03:00,129.6883,36.0767,0,150,,34.0101,1.0108,6.1948,,,,,13.0
102-05,2016-06-24 10:29:00,129.6883,36.0767,0,0,,32.9617,21.2042,5.4699,7.1009,0.0192,0.0863,0.6209,8.7
102-05,2016-06-24 10:29:00,129.6883,36.0767,0,10,,33.2549,19.9346,5.773,,,,,8.7
102-05,2016-06-24 10:29:00,129.6883,36.0767,0,20,,33.9566,16.2923,5.0919,13.2789,0.3261,0.4872,5.6575,8.7
102-05,2016-06-24 10:29:00,129.6883,36.0767,0,30,,34.2782,14.9147,4.5371,,,,,8.7
102-05,2016-06-24 10:29:00,129.6883,36.0767,0,50,,34.2688,10.9014,4.9981,18.7647,0.1101,0.8975,12.4545,8.7
102-05,2016-06-24 10:29:00,129.6883,36.0767,0,75,,34.0196,4.8406,6.4418,,,,,8.7
102-05,2016-06-24 10:29:00,129.6883,36.0767,0,100,,33.946,2.9015,6.6255,20.9215,0.0924,1.1681,16.5357,8.7
102-05,2016-06-24 10:29:00,129.6883,36.0767,0,125,,33.9352,2.2521,6.5173,,,,,8.7
102-05,2016-08-13 10:10:00,129.6883,36.0767,0,0,,29.8393,28.9067,5.0268,8.1756,0.0009,0.001,0.1688,7.9
102-05,2016-08-13 10:10:00,129.6883,36.0767,0,10,,32.7927,21.5354,5.927,,,,,7.9
102-05,2016-08-13 10:10:00,129.6883,36.0767,0,20,,33.4929,16.6676,4.5923,12.6086,0.3481,0.2854,4.8282,7.9
102-05,2016-08-13 10:10:00,129.6883,36.0767,0,30,,33.9993,15.641,4.3803,,,,,7.9
102-05,2016-08-13 10:10:00,129.6883,36.0767,0,50,,34.2272,13.6985,4.1892,19.7789,0.0124,0.8272,15.4592,7.9
102-05,2016-08-13 10:10:00,129.6883,36.0767,0,75,,34.1608,7.8231,5.1753,,,,,7.9
102-05,2016-08-13 10:10:00,129.6883,36.0767,0,100,,33.9811,3.0607,6.4968,22.1596,0.0092,1.174,20.137,7.9
102-05,2016-08-13 10:10:00,129.6883,36.0767,0,125,,33.9611,2.2926,6.6572,,,,,7.9
102-05,2016-08-13 10:10:00,129.6883,36.0767,0,150,,33.9646,1.8506,6.595,,,,,7.9
102-05,2016-10-17 10:49:00,129.6883,36.0767,0,0,,31.4674,21.1143,5.6453,,,,,6.0
102-05,2016-10-17 10:49:00,129.6883,36.0767,0,10,,31.6971,21.2368,5.5481,,,,,6.0
102-05,2016-10-17 10:49:00,129.6883,36.0767,0,20,,32.4165,21.5127,4.6845,,,,,6.0
102-05,2016-10-17 10:49:00,129.6883,36.0767,0,30,,33.0568,17.4561,3.4984,,,,,6.0
102-05,2016-10-17 10:49:00,129.6883,36.0767,0,50,,34.3633,15.0412,3.6254,,,,,6.0
102-05,2016-10-17 10:49:00,129.6883,36.0767,0,75,,34.1973,9.4126,4.652,,,,,6.0
102-05,2016-10-17 10:49:00,129.6883,36.0767,0,100,,34.0365,1.7261,5.9839,,,,,6.0
102-05,2016-10-17 10:49:00,129.6883,36.0767,0,125,,34.0071,1.1011,6.1014,,,,,6.0
102-05,2016-10-17 10:49:00,129.6883,36.0767,0,150,,34.0146,1.0062,5.9043,,,,,6.0
102-05,2016-12-18 13:53:00,129.6883,36.0767,0,0,,34.2246,15.3923,4.9832,12.7264,0.6333,0.4782,6.9502,9.0
102-05,2016-12-18 13:53:00,129.6883,36.0767,0,10,,34.2025,15.3939,4.9288,12.7264,0.6333,0.4782,,9.0
102-05,2016-12-18 13:53:00,129.6883,36.0767,0,20,,34.2057,15.3075,4.8263,13.1144,0.6682,0.5059,7.2146,9.0
102-05,2016-12-18 13:53:00,129.6883,36.0767,0,30,,34.2052,15.2605,4.7848,13.1144,0.6682,0.5059,7.2146,9.0
102-05,2016-12-18 13:53:00,129.6883,36.0767,0,50,,34.2297,14.0453,3.9905,20.4861,0.5224,0.7395,11.0891,9.0
102-05,2016-12-18 13:53:00,129.6883,36.0767,0,75,,34.1044,6.2737,5.0564,20.4861,0.5224,0.7395,11.0891,9.0
102-05,2016-12-18 13:53:00,129.6883,36.0767,0,100,,33.9952,2.5751,5.9472,23.2802,0.0012,1.2003,16.4878,9.0
102-06,2016-02-27 11:15:00,129.7967,36.0767,0,0,,34.1689,10.8728,6.7263,,,,,11.0
102-06,2016-02-27 11:15:00,129.7967,36.0767,0,10,,34.1703,10.8708,6.7295,,,,,11.0
102-06,2016-02-27 11:15:00,129.7967,36.0767,0,20,,34.1711,10.8688,6.7356,,,,,11.0
102-06,2016-02-27 11:15:00,129.7967,36.0767,0,30,,34.1703,10.8327,6.7232,,,,,11.0
102-06,2016-02-27 11:15:00,129.7967,36.0767,0,50,,34.1762,10.7032,6.7109,,,,,11.0
102-06,2016-02-27 11:15:00,129.7967,36.0767,0,75,,34.1317,10.0151,6.6271,,,,,11.0
102-06,2016-02-27 11:15:00,129.7967,36.0767,0,100,,34.063,6.4152,6.341,,,,,11.0
102-06,2016-02-27 11:15:00,129.7967,36.0767,0,125,,33.9819,3.6579,7.0343,,,,,11.0
102-06,2016-02-27 11:15:00,129.7967,36.0767,0,150,,33.9463,2.2852,7.1988,,,,,11.0
102-06,2016-02-27 11:15:00,129.7967,36.0767,0,200,,33.9753,1.4373,6.8942,,,,,11.0
102-06,2016-02-27 11:15:00,129.7967,36.0767,0,250,,34.0084,1.1129,6.4627,,,,,11.0
102-06,2016-02-27 11:15:00,129.7967,36.0767,0,300,,34.0217,0.976,6.213,,,,,11.0
102-06,2016-02-27 11:15:00,129.7967,36.0767,0,400,,34.0376,0.7988,5.87,,,,,11.0
102-06,2016-02-27 11:15:00,129.7967,36.0767,0,500,,34.0445,0.6639,5.5063,,,,,11.0
102-06,2016-04-15 08:02:00,129.7967,36.0767,0,0,,34.541,15.4937,6.2695,,,,,9.9
102-06,2016-04-15 08:02:00,129.7967,36.0767,0,10,,34.5429,15.4895,6.3162,,,,,9.9
102-06,2016-04-15 08:02:00,129.7967,36.0767,0,20,,34.543,15.4838,6.319,,,,,9.9
102-06,2016-04-15 08:02:00,129.7967,36.0767,0,30,,34.5384,15.1778,6.2759,,,,,9.9
102-06,2016-04-15 08:02:00,129.7967,36.0767,0,50,,34.5401,14.9095,6.1968,,,,,9.9
102-06,2016-04-15 08:02:00,129.7967,36.0767,0,75,,34.5177,14.353,6.2436,,,,,9.9
102-06,2016-04-15 08:02:00,129.7967,36.0767,0,100,,34.4319,12.7354,6.2484,,,,,9.9
102-06,2016-04-15 08:02:00,129.7967,36.0767,0,125,,34.1927,6.9723,6.3582,,,,,9.9
102-06,2016-04-15 08:02:00,129.7967,36.0767,0,150,,33.9955,2.4626,6.4463,,,,,9.9
102-06,2016-04-15 08:02:00,129.7967,36.0767,0,200,,33.9725,1.4482,6.6629,,,,,9.9
102-06,2016-04-15 08:02:00,129.7967,36.0767,0,250,,33.9998,1.1282,6.4562,,,,,9.9
102-06,2016-04-15 08:02:00,129.7967,36.0767,0,300,,34.0151,0.965,6.2074,,,,,9.9
102-06,2016-04-15 08:02:00,129.7967,36.0767,0,400,,34.0326,0.7793,5.8016,,,,,9.9
102-06,2016-04-15 08:02:00,129.7967,36.0767,0,500,,34.0387,0.641,5.3952,,,,,9.9
102-06,2016-06-24 09:23:00,129.7967,36.0767,0,0,,32.8856,21.4795,5.4006,,,,,8.7
102-06,2016-06-24 09:23:00,129.7967,36.0767,0,10,,33.1893,20.8641,5.6093,,,,,8.7
102-06,2016-06-24 09:23:00,129.7967,36.0767,0,20,,33.8467,16.6455,5.5656,,,,,8.7
102-06,2016-06-24 09:23:00,129.7967,36.0767,0,30,,34.0788,15.6732,4.8008,,,,,8.7
102-06,2016-06-24 09:23:00,129.7967,36.0767,0,50,,34.367,15.006,4.559,,,,,8.7
102-06,2016-06-24 09:23:00,129.7967,36.0767,0,75,,34.1995,8.4822,5.3909,,,,,8.7
102-06,2016-06-24 09:23:00,129.7967,36.0767,0,100,,33.9792,3.9869,6.4501,,,,,8.7
102-06,2016-06-24 09:23:00,129.7967,36.0767,0,125,,33.9544,2.5157,6.5269,,,,,8.7
102-06,2016-06-24 09:23:00,129.7967,36.0767,0,150,,33.948,1.9426,6.5396,,,,,8.7
102-06,2016-06-24 09:23:00,129.7967,36.0767,0,200,,33.9686,1.258,6.4056,,,,,8.7
102-06,2016-06-24 09:23:00,129.7967,36.0767,0,250,,33.989,1.0247,6.0626,,,,,8.7
102-06,2016-06-24 09:23:00,129.7967,36.0767,0,300,,33.996,0.9152,6.0585,,,,,8.7
102-06,2016-06-24 09:23:00,129.7967,36.0767,0,400,,34.01,0.7647,5.6492,,,,,8.7
102-06,2016-06-24 09:23:00,129.7967,36.0767,0,500,,34.0154,0.6501,5.3936,,,,,8.7
102-06,2016-08-13 08:52:00,129.7967,36.0767,0,0,,29.2143,30.0528,4.8574,,,,,6.8
102-06,2016-08-13 08:52:00,129.7967,36.0767,0,10,,31.448,24.8639,5.5576,,,,,6.8
102-06,2016-08-13 08:52:00,129.7967,36.0767,0,20,,32.9642,19.6481,5.8828,,,,,6.8
102-06,2016-08-13 08:52:00,129.7967,36.0767,0,30,,33.6508,16.105,4.6514,,,,,6.8
102-06,2016-08-13 08:52:00,129.7967,36.0767,0,50,,34.1335,14.9508,4.1215,,,,,6.8
102-06,2016-08-13 08:52:00,129.7967,36.0767,0,75,,34.2469,13.9308,4.2236,,,,,6.8
102-06,2016-08-13 08:52:00,129.7967,36.0767,0,100,,34.0802,4.5965,6.0881,,,,,6.8
102-06,2016-08-13 08:52:00,129.7967,36.0767,0,125,,33.9548,2.4299,6.4782,,,,,6.8
102-06,2016-08-13 08:52:00,129.7967,36.0767,0,150,,33.9559,2.0952,6.7097,,,,,6.8
102-06,2016-08-13 08:52:00,129.7967,36.0767,0,200,,33.9704,1.5513,6.6769,,,,,6.8
102-06,2016-08-13 08:52:00,129.7967,36.0767,0,250,,34.002,1.1436,6.2591,,,,,6.8
102-06,2016-08-13 08:52:00,129.7967,36.0767,0,300,,34.0155,0.9631,6.1007,,,,,6.8
102-06,2016-08-13 08:52:00,129.7967,36.0767,0,400,,34.0339,0.7664,5.6854,,,,,6.8
102-06,2016-08-13 08:52:00,129.7967,36.0767,0,500,,34.0391,0.6335,5.3602,,,,,6.8
102-06,2016-10-17 09:27:00,129.7967,36.0767,0,0,,32.1444,21.4404,5.4642,,,,,7.0
102-06,2016-10-17 09:27:00,129.7967,36.0767,0,10,,32.5755,21.8569,5.2796,,,,,7.0
102-06,2016-10-17 09:27:00,129.7967,36.0767,0,20,,33.4017,22.3308,4.5082,,,,,7.0
102-06,2016-10-17 09:27:00,129.7967,36.0767,0,30,,33.7672,22.6085,4.4797,,,,,7.0
102-06,2016-10-17 09:27:00,129.7967,36.0767,0,50,,33.9352,18.2963,3.4863,,,,,7.0
102-06,2016-10-17 09:27:00,129.7967,36.0767,0,75,,34.1549,16.082,3.5238,,,,,7.0
102-06,2016-10-17 09:27:00,129.7967,36.0767,0,100,,34.2242,10.5646,4.4836,,,,,7.0
102-06,2016-10-17 09:27:00,129.7967,36.0767,0,125,,34.0379,3.8504,6.0565,,,,,7.0
102-06,2016-10-17 09:27:00,129.7967,36.0767,0,150,,33.993,1.6648,6.2441,,,,,7.0
102-06,2016-10-17 09:27:00,129.7967,36.0767,0,200,,34.0098,1.041,6.049,,,,,7.0
102-06,2016-10-17 09:27:00,129.7967,36.0767,0,250,,34.0242,0.8654,5.7412,,,,,7.0
102-06,2016-10-17 09:27:00,129.7967,36.0767,0,300,,34.0299,0.7955,5.5612,,,,,7.0
102-06,2016-10-17 09:27:00,129.7967,36.0767,0,400,,34.0388,0.6361,5.2381,,,,,7.0
102-06,2016-10-17 09:27:00,129.7967,36.0767,0,500,,34.0394,0.554,5.0108,,,,,7.0
102-06,2016-12-18 12:46:00,129.7967,36.0767,0,0,,34.2472,16.3023,4.8459,,,,,12.0
102-06,2016-12-18 12:46:00,129.7967,36.0767,0,10,,34.2474,16.2997,4.8295,,,,,12.0
102-06,2016-12-18 12:46:00,129.7967,36.0767,0,20,,34.2464,16.2792,4.82,,,,,12.0
102-06,2016-12-18 12:46:00,129.7967,36.0767,0,30,,34.2459,16.2507,4.8266,,,,,12.0
102-06,2016-12-18 12:46:00,129.7967,36.0767,0,50,,34.2416,15.587,4.121,,,,,12.0
102-06,2016-12-18 12:46:00,129.7967,36.0767,0,75,,34.2758,11.3871,3.7714,,,,,12.0
102-06,2016-12-18 12:46:00,129.7967,36.0767,0,100,,33.9966,4.6235,6.0546,,,,,12.0
102-06,2016-12-18 12:46:00,129.7967,36.0767,0,125,,33.9449,2.5725,6.4638,,,,,12.0
102-06,2016-12-18 12:46:00,129.7967,36.0767,0,150,,33.9548,1.8084,6.4125,,,,,12.0
102-06,2016-12-18 12:46:00,129.7967,36.0767,0,200,,33.9852,1.2874,6.2332,,,,,12.0
102-06,2016-12-18 12:46:00,129.7967,36.0767,0,250,,34.0038,1.0508,5.9118,,,,,12.0
102-06,2016-12-18 12:46:00,129.7967,36.0767,0,300,,34.0115,0.973,5.6322,,,,,12.0
102-06,2016-12-18 12:46:00,129.7967,36.0767,0,400,,34.0309,0.7593,5.2233,,,,,12.0
102-06,2016-12-18 12:46:00,129.7967,36.0767,0,500,,34.0372,0.6139,4.9598,,,,,12.0
102-07,2016-02-27 09:45:00,130.0,36.0767,0,0,,34.2484,11.5393,6.6406,7.2198,0.0244,0.01,0.4928,12.1
102-07,2016-02-27 09:45:00,130.0,36.0767,0,10,,34.2487,11.5299,6.6343,,,,,12.1
102-07,2016-02-27 09:45:00,130.0,36.0767,0,20,,34.2496,11.52,6.6443,3.1403,0.0633,0.0033,0.6945,12.1
102-07,2016-02-27 09:45:00,130.0,36.0767,0,30,,34.2488,11.5088,6.628,,,,,12.1
102-07,2016-02-27 09:45:00,130.0,36.0767,0,50,,34.2433,11.4451,6.6523,11.9066,0.1048,0.5085,9.1507,12.1
102-07,2016-02-27 09:45:00,130.0,36.0767,0,75,,34.1258,9.9819,6.5068,,,,,12.1
102-07,2016-02-27 09:45:00,130.0,36.0767,0,100,,34.0374,4.8351,6.4796,20.5486,0.0393,0.8812,12.6794,12.1
102-07,2016-02-27 09:45:00,130.0,36.0767,0,125,,33.9803,3.2072,6.8921,,,,,12.1
102-07,2016-02-27 09:45:00,130.0,36.0767,0,150,,33.9579,2.1716,7.0571,,,,,12.1
102-07,2016-02-27 09:45:00,130.0,36.0767,0,200,,33.9763,1.4122,6.9604,,,,,12.1
102-07,2016-02-27 09:45:00,130.0,36.0767,0,250,,34.0102,1.0996,6.4762,,,,,12.1
102-07,2016-02-27 09:45:00,130.0,36.0767,0,300,,34.0225,0.9542,6.2633,,,,,12.1
102-07,2016-02-27 09:45:00,130.0,36.0767,0,400,,34.0405,0.7804,5.7583,,,,,12.1
102-07,2016-02-27 09:45:00,130.0,36.0767,0,500,,34.0472,0.644,5.4818,,,,,12.1
102-07,2016-04-15 06:40:00,130.0,36.0767,0,0,,34.5425,15.3532,6.3139,4.5272,0.2034,0.2358,1.2436,
102-07,2016-04-15 06:40:00,130.0,36.0767,0,10,,34.5424,15.3529,6.3067,,,,,
102-07,2016-04-15 06:40:00,130.0,36.0767,0,20,,34.542,15.3507,6.3296,4.8233,0.1825,0.2315,1.5176,
102-07,2016-04-15 06:40:00,130.0,36.0767,0,30,,34.5357,15.2355,6.2551,,,,,
102-07,2016-04-15 06:40:00,130.0,36.0767,0,50,,34.5379,15.2005,6.1064,6.0031,0.3705,0.2863,2.0452,
102-07,2016-04-15 06:40:00,130.0,36.0767,0,75,,34.5097,14.6568,5.8012,,,,,
102-07,2016-04-15 06:40:00,130.0,36.0767,0,100,,34.4204,13.3822,6.0508,7.4493,0.5598,0.4676,3.5727,
102-07,2016-04-15 06:40:00,130.0,36.0767,0,125,,34.3679,11.5351,6.1738,,,,,
102-07,2016-04-15 06:40:00,130.0,36.0767,0,150,,34.1051,6.6408,6.233,,,,,
102-07,2016-04-15 06:40:00,130.0,36.0767,0,200,,33.9769,2.1576,6.7412,,,,,
102-07,2016-04-15 06:40:00,130.0,36.0767,0,250,,33.9868,1.349,6.5728,,,,,
102-07,2016-04-15 06:40:00,130.0,36.0767,0,300,,34.0064,1.1013,6.3313,,,,,
102-07,2016-04-15 06:40:00,130.0,36.0767,0,400,,34.0283,0.8306,5.893,,,,,
102-07,2016-04-15 06:40:00,130.0,36.0767,0,500,,34.0379,0.699,5.5554,,,,,
102-07,2016-06-24 07:47:00,130.0,36.0767,0,0,,33.1175,21.9407,5.3759,4.623,0.0006,0.0875,0.5679,8.5
102-07,2016-06-24 07:47:00,130.0,36.0767,0,10,,33.8705,20.9846,5.4689,,,,,8.5
102-07,2016-06-24 07:47:00,130.0,36.0767,0,20,,33.7448,18.3131,5.6355,6.5092,0.106,0.1116,1.2669,8.5
102-07,2016-06-24 07:47:00,130.0,36.0767,0,30,,33.9807,17.2094,5.4451,,,,,8.5
102-07,2016-06-24 07:47:00,130.0,36.0767,0,50,,34.2626,16.4926,4.9179,10.7929,0.0276,0.4807,7.1874,8.5
102-07,2016-06-24 07:47:00,130.0,36.0767,0,75,,34.4918,16.0434,4.6801,,,,,8.5
102-07,2016-06-24 07:47:00,130.0,36.0767,0,100,,34.459,15.0488,4.6269,6.9051,0.1551,0.1384,1.6738,8.5
102-07,2016-06-24 07:47:00,130.0,36.0767,0,125,,34.1496,7.2412,5.7418,,,,,8.5
102-07,2016-06-24 07:47:00,130.0,36.0767,0,150,,34.0048,3.6854,6.3112,,,,,8.5
102-07,2016-06-24 07:47:00,130.0,36.0767,0,200,,33.978,1.4248,6.1595,,,,,8.5
102-07,2016-06-24 07:47:00,130.0,36.0767,0,250,,33.9876,1.0286,6.0521,,,,,8.5
102-07,2016-06-24 07:47:00,130.0,36.0767,0,300,,33.9965,0.9143,5.9337,,,,,8.5
102-07,2016-06-24 07:47:00,130.0,36.0767,0,400,,34.0098,0.7629,5.6035,,,,,8.5
102-07,2016-06-24 07:47:00,130.0,36.0767,0,500,,34.0154,0.6721,5.4115,,,,,8.5
102-07,2016-08-13 04:11:00,130.0,36.0767,0,0,,30.3164,28.751,4.8325,9.781,0.0106,0.0793,0.4874,
102-07,2016-08-13 04:11:00,130.0,36.0767,0,10,,31.1655,27.4661,5.1075,,,,,
102-07,2016-08-13 04:11:00,130.0,36.0767,0,20,,32.0375,22.6883,5.9283,10.0757,0.0082,0.0162,0.4708,
102-07,2016-08-13 04:11:00,130.0,36.0767,0,30,,32.8339,18.9521,5.5808,,,,,
102-07,2016-08-13 04:11:00,130.0,36.0767,0,50,,33.8858,16.0207,4.5329,14.8084,0.0382,0.5358,12.3893,
102-07,2016-08-13 04:11:00,130.0,36.0767,0,75,,34.2992,15.4754,4.1813,,,,,
102-07,2016-08-13 04:11:00,130.0,36.0767,0,100,,34.3857,15.171,4.1098,21.7743,0.0144,0.8488,17.9204,
102-07,2016-08-13 04:11:00,130.0,36.0767,0,125,,34.219,9.6307,5.5224,,,,,
102-07,2016-08-13 04:11:00,130.0,36.0767,0,150,,33.9992,3.558,6.491,,,,,
102-07,2016-08-13 04:11:00,130.0,36.0767,0,200,,33.9789,1.8081,6.5329,,,,,
102-07,2016-08-13 04:11:00,130.0,36.0767,0,250,,33.9994,1.1878,6.2636,,,,,
102-07,2016-08-13 04:11:00,130.0,36.0767,0,300,,34.0154,0.9667,6.0548,,,,,
102-07,2016-08-13 04:11:00,130.0,36.0767,0,400,,34.0322,0.7721,5.7044,,,,,
