station,date_time,longitude,latitude,bot.depth[m],depth(m),depth(text),염분[psu],수온[℃],용존산소[ml/L],규산염[μM],아질산성질소[μM],인산염인[μM],질산성질소[μM],투명도[m]
102-00,2008-12-13 15:52:00,129.5883,36.0767,0,10,,33.9421,15.9426,5.9568,,,,,
102-00,2008-12-13 15:52:00,129.5883,36.0767,0,20,,33.9445,15.4907,5.8178,,,,,
102-00,2008-12-13 15:52:00,129.5883,36.0767,0,30,,33.991,15.088,5.8591,,,,,
102-00,2008-12-13 15:52:00,129.5883,36.0767,0,50,,34.3841,13.8517,4.3437,,,,,
102-00,2008-12-13 15:52:00,129.5883,36.0767,0,75,,34.2438,8.0681,4.5532,,,,,
102-04,2008-02-29 05:19:00,129.615,36.0767,0,0,,34.6007,12.8912,4.841,,,,,
102-04,2008-02-29 05:19:00,129.615,36.0767,0,10,,34.5806,12.957,5.7101,,,,,
102-04,2008-02-29 05:19:00,129.615,36.0767,0,20,,34.5825,12.9321,5.7451,,,,,
102-04,2008-02-29 05:19:00,129.615,36.0767,0,30,,34.5752,12.915,5.8076,,,,,
102-04,2008-02-29 05:19:00,129.615,36.0767,0,50,,34.5669,12.7273,5.7906,,,,,
102-04,2008-02-29 05:19:00,129.615,36.0767,0,75,,34.3139,10.0097,5.5572,,,,,
102-04,2008-04-15 16:50:00,129.615,36.0767,0,0,,34.5389,14.4059,5.7437,,,,,
102-04,2008-04-15 16:50:00,129.615,36.0767,0,10,,34.4742,14.1861,5.8116,,,,,
102-04,2008-04-15 16:50:00,129.615,36.0767,0,20,,34.5399,13.8131,5.6966,,,,,
102-04,2008-04-15 16:50:00,129.615,36.0767,0,30,,34.5219,13.5586,5.6216,,,,,
102-04,2008-04-15 16:50:00,129.615,36.0767,0,50,,34.5267,12.1644,5.577,,,,,
102-04,2008-04-15 16:50:00,129.615,36.0767,0,75,,34.2667,7.8325,5.3223,,,,,
102-04,2008-06-17 22:48:00,129.615,36.0767,0,0,,33.9109,19.4616,4.9882,,,,,
102-04,2008-06-17 22:48:00,129.615,36.0767,0,10,,33.9079,19.473,5.1484,,,,,
102-04,2008-06-17 22:48:00,129.615,36.0767,0,20,,33.9338,19.1518,5.2256,,,,,
102-04,2008-06-17 22:48:00,129.615,36.0767,0,30,,33.9622,18.109,5.3048,,,,,
102-04,2008-06-17 22:48:00,129.615,36.0767,0,50,,34.2411,9.4018,4.2796,,,,,
102-04,2008-06-17 22:48:00,129.615,36.0767,0,75,,34.1192,4.2464,5.0074,,,,,
102-04,2008-08-14 19:42:00,129.615,36.0767,0,0,,32.5473,21.6295,4.8513,,,,,
102-04,2008-08-14 19:42:00,129.615,36.0767,0,10,,34.1943,13.89,3.5439,,,,,
102-04,2008-08-14 19:42:00,129.615,36.0767,0,20,,34.3087,11.8836,3.1861,,,,,
102-04,2008-08-14 19:42:00,129.615,36.0767,0,30,,34.2543,10.5836,3.324,,,,,
102-04,2008-08-14 19:42:00,129.615,36.0767,0,50,,34.1157,7.178,3.2312,,,,,
102-04,2008-08-14 19:42:00,129.615,36.0767,0,75,,34.1156,4.5726,3.2334,,,,,
102-04,2008-10-14 12:34:00,129.615,36.0767,0,0,,32.661,21.8525,6.4341,,,,,
102-04,2008-10-14 12:34:00,129.615,36.0767,0,10,,32.6655,21.7756,6.4698,,,,,
102-04,2008-10-14 12:34:00,129.615,36.0767,0,20,,32.9838,18.9042,5.1073,,,,,
102-04,2008-10-14 12:34:00,129.615,36.0767,0,30,,34.0549,14.6457,4.254,,,,,
102-04,2008-10-14 12:34:00,129.615,36.0767,0,50,,34.3064,13.0105,4.1891,,,,,
102-04,2008-10-14 12:34:00,129.615,36.0767,0,75,,34.083,3.9964,5.5395,,,,,
102-04,2008-12-13 15:40:00,129.615,36.0767,0,0,,33.9465,15.8929,6.0114,,,,,
102-04,2008-12-13 15:40:00,129.615,36.0767,0,10,,33.9448,15.893,5.9738,,,,,
102-04,2008-12-13 15:40:00,129.615,36.0767,0,20,,33.9881,15.7074,5.7829,,,,,
102-04,2008-12-13 15:40:00,129.615,36.0767,0,30,,34.1663,15.1875,5.8467,,,,,
102-04,2008-12-13 15:40:00,129.615,36.0767,0,50,,34.3926,14.4358,4.1936,,,,,
102-04,2008-12-13 15:40:00,129.615,36.0767,0,75,,34.1112,8.3394,4.7259,,,,,
102-05,2008-02-29 04:43:00,129.6883,36.0767,0,0,,34.5926,12.8636,5.0962,6.3587,0.5376,0.3288,5.1382,
102-05,2008-02-29 04:43:00,129.6883,36.0767,0,10,,34.5757,12.9426,5.7495,,,,,
102-05,2008-02-29 04:43:00,129.6883,36.0767,0,20,,34.5819,12.9406,5.7735,5.6777,0.4196,0.5122,4.0114,
102-05,2008-02-29 04:43:00,129.6883,36.0767,0,30,,34.5814,12.952,5.8551,,,,,
102-05,2008-02-29 04:43:00,129.6883,36.0767,0,50,,34.5794,12.9538,5.8666,19.1299,0.3794,1.0971,13.5438,
102-05,2008-02-29 04:43:00,129.6883,36.0767,0,75,,34.3663,11.8992,5.7157,,,,,
102-05,2008-02-29 04:43:00,129.6883,36.0767,0,100,,33.8353,6.5279,5.5087,16.3262,0.3015,0.9236,12.3715,
102-05,2008-04-15 16:20:00,129.6883,36.0767,0,0,,34.5724,14.7228,6.0459,1.1385,0.0798,0.1229,0.2578,
102-05,2008-04-15 16:20:00,129.6883,36.0767,0,10,,34.5841,14.3135,6.151,,,,,
102-05,2008-04-15 16:20:00,129.6883,36.0767,0,20,,34.5456,13.8761,6.0986,2.9944,0.1584,0.4982,0.4269,
102-05,2008-04-15 16:20:00,129.6883,36.0767,0,30,,34.4131,12.3116,6.2975,,,,,
102-05,2008-04-15 16:20:00,129.6883,36.0767,0,50,,34.4371,11.7608,6.0513,4.7129,0.482,0.6371,3.6633,
102-05,2008-04-15 16:20:00,129.6883,36.0767,0,75,,34.3469,10.7922,5.9796,,,,,
102-05,2008-04-15 16:20:00,129.6883,36.0767,0,100,,34.316,7.4121,5.1969,8.1412,0.1893,0.9224,11.7776,
102-05,2008-04-15 16:20:00,129.6883,36.0767,0,125,,34.1249,2.4953,5.0358,,,,,
102-05,2008-06-17 22:25:00,129.6883,36.0767,0,0,,33.9247,19.3653,4.9933,5.1819,0.1431,0.1224,1.4168,
102-05,2008-06-17 22:25:00,129.6883,36.0767,0,10,,33.9228,19.3703,5.1724,,,,,
102-05,2008-06-17 22:25:00,129.6883,36.0767,0,20,,33.9651,17.9412,5.3034,5.5737,0.1201,0.1522,1.3502,
102-05,2008-06-17 22:25:00,129.6883,36.0767,0,30,,34.2721,14.9005,5.0152,,,,,
102-05,2008-06-17 22:25:00,129.6883,36.0767,0,50,,34.3544,14.1512,4.6649,10.0505,0.4088,0.4813,1.198,
102-05,2008-06-17 22:25:00,129.6883,36.0767,0,75,,34.2928,9.897,4.558,,,,,
102-05,2008-06-17 22:25:00,129.6883,36.0767,0,100,,34.1471,5.25,4.856,9.8171,0.2427,1.0605,1.4521,
102-05,2008-06-17 22:25:00,129.6883,36.0767,0,125,,34.0771,2.303,4.9476,,,,,
102-05,2008-06-17 22:25:00,129.6883,36.0767,0,150,,34.0301,1.2643,5.3251,,,,,
102-05,2008-08-14 17:45:00,129.6883,36.0767,0,0,,33.2513,18.7501,4.6006,2.157,0.0184,0.0968,0.2339,
102-05,2008-08-14 17:45:00,129.6883,36.0767,0,10,,33.6003,14.4264,3.9636,,,,,
102-05,2008-08-14 17:45:00,129.6883,36.0767,0,20,,34.1551,14.601,3.4295,6.6811,0.0474,0.2217,0.1636,
102-05,2008-08-14 17:45:00,129.6883,36.0767,0,30,,34.2998,14.3835,3.24,,,,,
102-05,2008-08-14 17:45:00,129.6883,36.0767,0,50,,34.3531,14.384,3.0765,10.0454,0.0281,0.3419,0.1586,
102-05,2008-08-14 17:45:00,129.6883,36.0767,0,75,,34.2206,8.6544,3.4986,,,,,
102-05,2008-08-14 17:45:00,129.6883,36.0767,0,100,,34.0837,3.6338,3.8435,14.841,0.0425,0.7359,0.2389,
102-05,2008-08-14 17:45:00,129.6883,36.0767,0,125,,34.0556,2.7739,3.8675,,,,,
102-05,2008-08-14 17:45:00,129.6883,36.0767,0,150,,34.051,1.9086,3.8938,,,,,
102-05,2008-08-14 17:45:00,129.6883,36.0767,0,200,,34.047,1.1186,3.9754,,,,,
102-05,2008-08-14 17:45:00,129.6883,36.0767,0,250,,34.0497,0.903,4.0155,,,,,
102-05,2008-10-14 12:03:00,129.6883,36.0767,0,0,,32.6215,21.9288,6.0943,3.9555,0.0641,0.1484,0.3019,
102-05,2008-10-14 12:03:00,129.6883,36.0767,0,10,,32.5927,21.8545,6.1369,,,,,
102-05,2008-10-14 12:03:00,129.6883,36.0767,0,20,,33.4606,16.8977,4.0523,12.4807,0.1121,0.4806,10.7801,
102-05,2008-10-14 12:03:00,129.6883,36.0767,0,30,,34.0567,15.5857,4.2429,,,,,
102-05,2008-10-14 12:03:00,129.6883,36.0767,0,50,,34.2696,14.9382,4.165,18.0234,0.046,0.6613,10.07,
102-05,2008-10-14 12:03:00,129.6883,36.0767,0,75,,34.187,7.1306,5.0341,,,,,
102-05,2008-10-14 12:03:00,129.6883,36.0767,0,100,,34.0136,2.6438,5.9479,29.3644,0.0652,1.1032,19.0139,
102-05,2008-10-14 12:03:00,129.6883,36.0767,0,125,,34.0763,2.0027,,,,,,
102-05,2008-12-13 15:10:00,129.6883,36.0767,0,0,,33.7389,15.9785,6.2668,8.8155,0.4334,0.329,3.8491,
102-05,2008-12-13 15:10:00,129.6883,36.0767,0,10,,33.745,16.0023,6.3371,,,,,
102-05,2008-12-13 15:10:00,129.6883,36.0767,0,20,,33.9029,16.1283,6.0822,10.0277,0.4065,0.4871,4.81,
102-05,2008-12-13 15:10:00,129.6883,36.0767,0,30,,33.9759,15.2022,5.9221,,,,,
102-05,2008-12-13 15:10:00,129.6883,36.0767,0,50,,34.3176,15.4459,4.1529,14.7108,0.3694,0.5839,7.4526,
102-05,2008-12-13 15:10:00,129.6883,36.0767,0,75,,34.2428,11.5352,4.5673,,,,,
102-05,2008-12-13 15:10:00,129.6883,36.0767,0,100,,34.0208,4.9198,5.7135,22.2035,0.0269,0.8968,5.5974,
102-05,2008-12-13 15:10:00,129.6883,36.0767,0,125,,34.0911,2.2608,5.6595,,,,,
102-05,2008-12-13 15:10:00,129.6883,36.0767,0,150,,34.0753,1.9992,5.7832,,,,,
102-06,2008-02-29 03:53:00,129.7967,36.0767,0,0,,34.5306,12.4694,5.557,,,,,
102-06,2008-02-29 03:53:00,129.7967,36.0767,0,10,,34.5322,12.4855,5.8672,,,,,
102-06,2008-02-29 03:53:00,129.7967,36.0767,0,20,,34.5299,12.4883,5.9374,,,,,
102-06,2008-02-29 03:53:00,129.7967,36.0767,0,30,,34.5277,12.4969,5.9989,,,,,
102-06,2008-02-29 03:53:00,129.7967,36.0767,0,50,,34.4965,12.2563,5.9601,,,,,
102-06,2008-02-29 03:53:00,129.7967,36.0767,0,75,,34.4423,12.0789,5.9691,,,,,
102-06,2008-02-29 03:53:00,129.7967,36.0767,0,100,,34.1411,8.0358,5.7349,,,,,
102-06,2008-02-29 03:53:00,129.7967,36.0767,0,125,,34.0576,5.4174,5.4787,,,,,
102-06,2008-02-29 03:53:00,129.7967,36.0767,0,150,,34.0254,2.5625,5.3978,,,,,
102-06,2008-02-29 03:53:00,129.7967,36.0767,0,200,,34.0712,1.0482,5.5217,,,,,
102-06,2008-02-29 03:53:00,129.7967,36.0767,0,250,,34.0744,0.8519,5.4563,,,,,
102-06,2008-02-29 03:53:00,129.7967,36.0767,0,300,,34.0758,0.7482,5.3654,,,,,
102-06,2008-02-29 03:53:00,129.7967,36.0767,0,400,,34.0808,0.5958,5.1388,,,,,
102-06,2008-02-29 03:53:00,129.7967,36.0767,0,500,,34.0798,0.4386,4.9475,,,,,
102-06,2008-04-15 15:34:00,129.7967,36.0767,0,0,,34.4083,13.1616,6.4294,,,,,
102-06,2008-04-15 15:34:00,129.7967,36.0767,0,10,,34.3973,12.3228,6.4264,,,,,
102-06,2008-04-15 15:34:00,129.7967,36.0767,0,20,,34.387,11.6219,6.2454,,,,,
102-06,2008-04-15 15:34:00,129.7967,36.0767,0,30,,34.3541,11.3329,6.2843,,,,,
102-06,2008-04-15 15:34:00,129.7967,36.0767,0,50,,34.35,11.0028,6.1673,,,,,
102-06,2008-04-15 15:34:00,129.7967,36.0767,0,75,,34.336,10.7753,6.1391,,,,,
102-06,2008-04-15 15:34:00,129.7967,36.0767,0,100,,34.2775,10.0422,5.9763,,,,,
102-06,2008-04-15 15:34:00,129.7967,36.0767,0,125,,34.1587,6.9788,5.8002,,,,,
102-06,2008-04-15 15:34:00,129.7967,36.0767,0,150,,34.0254,3.0674,5.3922,,,,,
102-06,2008-04-15 15:34:00,129.7967,36.0767,0,200,,34.0629,1.2286,5.4098,,,,,
102-06,2008-04-15 15:34:00,129.7967,36.0767,0,250,,34.0674,0.8696,5.2756,,,,,
102-06,2008-04-15 15:34:00,129.7967,36.0767,0,300,,34.0756,0.7332,5.1152,,,,,
102-06,2008-04-15 15:34:00,129.7967,36.0767,0,400,,34.0797,0.5743,4.9983,,,,,
102-06,2008-04-15 15:34:00,129.7967,36.0767,0,500,,34.082,0.4547,4.9766,,,,,
102-06,2008-06-17 21:37:00,129.7967,36.0767,0,0,,33.9939,19.5508,5.1171,,,,,
102-06,2008-06-17 21:37:00,129.7967,36.0767,0,10,,33.9948,19.5555,5.0984,,,,,
102-06,2008-06-17 21:37:00,129.7967,36.0767,0,20,,33.9825,19.3911,5.2108,,,,,
102-06,2008-06-17 21:37:00,129.7967,36.0767,0,30,,34.1438,15.1134,5.9211,,,,,
102-06,2008-06-17 21:37:00,129.7967,36.0767,0,50,,34.4665,14.6874,4.6197,,,,,
102-06,2008-06-17 21:37:00,129.7967,36.0767,0,75,,34.4351,14.3541,4.4019,,,,,
102-06,2008-06-17 21:37:00,129.7967,36.0767,0,100,,34.1029,8.9504,4.8451,,,,,
102-06,2008-06-17 21:37:00,129.7967,36.0767,0,125,,34.0617,4.8523,4.9401,,,,,
102-06,2008-06-17 21:37:00,129.7967,36.0767,0,150,,34.0511,2.2637,5.3927,,,,,
102-06,2008-06-17 21:37:00,129.7967,36.0767,0,200,,34.0567,1.2243,5.44,,,,,
102-06,2008-06-17 21:37:00,129.7967,36.0767,0,250,,34.0704,0.9168,5.6792,,,,,
102-06,2008-06-17 21:37:00,129.7967,36.0767,0,300,,34.0764,0.8131,5.3626,,,,,
102-06,2008-06-17 21:37:00,129.7967,36.0767,0,400,,34.0815,0.5562,5.0976,,,,,
102-06,2008-06-17 21:37:00,129.7967,36.0767,0,500,,34.0815,0.4306,4.9359,,,,,
102-06,2008-08-14 16:59:00,129.7967,36.0767,0,0,,32.9357,20.2409,4.4829,,,,,
102-06,2008-08-14 16:59:00,129.7967,36.0767,0,10,,33.6838,17.9788,4.314,,,,,
102-06,2008-08-14 16:59:00,129.7967,36.0767,0,20,,33.6147,14.9842,3.8244,,,,,
102-06,2008-08-14 16:59:00,129.7967,36.0767,0,30,,33.9989,14.2699,3.5101,,,,,
102-06,2008-08-14 16:59:00,129.7967,36.0767,0,50,,34.3665,14.4219,3.1168,,,,,
102-06,2008-08-14 16:59:00,129.7967,36.0767,0,75,,34.2951,12.926,3.1924,,,,,
102-06,2008-08-14 16:59:00,129.7967,36.0767,0,100,,34.1178,4.9928,3.7621,,,,,
102-06,2008-08-14 16:59:00,129.7967,36.0767,0,125,,34.0744,3.16,3.7978,,,,,
102-06,2008-08-14 16:59:00,129.7967,36.0767,0,150,,34.0479,2.0998,3.842,,,,,
102-06,2008-08-14 16:59:00,129.7967,36.0767,0,200,,34.0271,1.3928,3.9997,,,,,
102-06,2008-08-14 16:59:00,129.7967,36.0767,0,250,,34.0455,0.9138,4.1354,,,,,
102-06,2008-08-14 16:59:00,129.7967,36.0767,0,300,,34.0498,0.8226,4.1501,,,,,
102-06,2008-08-14 16:59:00,129.7967,36.0767,0,400,,34.0547,0.6328,3.9579,,,,,
102-06,2008-10-14 11:09:00,129.7967,36.0767,0,0,,32.8422,22.867,5.9755,,,,,
102-06,2008-10-14 11:09:00,129.7967,36.0767,0,10,,32.8466,22.8566,5.9322,,,,,
102-06,2008-10-14 11:09:00,129.7967,36.0767,0,20,,32.4352,19.1538,5.1337,,,,,
102-06,2008-10-14 11:09:00,129.7967,36.0767,0,30,,33.4038,16.3341,4.1549,,,,,
102-06,2008-10-14 11:09:00,129.7967,36.0767,0,50,,34.1022,15.6468,4.3334,,,,,
102-06,2008-10-14 11:09:00,129.7967,36.0767,0,75,,34.4087,14.8899,4.977,,,,,
102-06,2008-10-14 11:09:00,129.7967,36.0767,0,100,,33.9418,9.8133,4.9367,,,,,
102-06,2008-10-14 11:09:00,129.7967,36.0767,0,125,,34.0745,2.066,6.3509,,,,,
102-06,2008-10-14 11:09:00,129.7967,36.0767,0,150,,34.0692,1.5744,6.5612,,,,,
102-06,2008-10-14 11:09:00,129.7967,36.0767,0,200,,34.0692,1.0473,6.5113,,,,,
102-06,2008-10-14 11:09:00,129.7967,36.0767,0,250,,34.0747,0.8623,6.4119,,,,,
102-06,2008-10-14 11:09:00,129.7967,36.0767,0,300,,34.079,0.7349,6.4343,,,,,
102-06,2008-10-14 11:09:00,129.7967,36.0767,0,400,,34.0811,0.6029,6.3986,,,,,
102-06,2008-10-14 11:09:00,129.7967,36.0767,0,500,,34.0832,0.488,6.2187,,,,,
102-06,2008-12-13 14:22:00,129.7967,36.0767,0,0,,33.8827,16.0607,6.055,,,,,
102-06,2008-12-13 14:22:00,129.7967,36.0767,0,10,,33.8204,16.0407,6.1701,,,,,
102-06,2008-12-13 14:22:00,129.7967,36.0767,0,20,,33.8266,16.0634,6.1491,,,,,
102-06,2008-12-13 14:22:00,129.7967,36.0767,0,30,,33.8711,16.0753,5.8394,,,,,
102-06,2008-12-13 14:22:00,129.7967,36.0767,0,50,,34.1791,16.0558,4.3482,,,,,
102-06,2008-12-13 14:22:00,129.7967,36.0767,0,75,,34.4382,15.1909,4.0478,,,,,
102-06,2008-12-13 14:22:00,129.7967,36.0767,0,100,,34.0058,8.5694,5.3597,,,,,
102-06,2008-12-13 14:22:00,129.7967,36.0767,0,125,,34.1266,4.5243,6.3674,,,,,
102-06,2008-12-13 14:22:00,129.7967,36.0767,0,150,,34.069,1.9829,6.6461,,,,,
102-06,2008-12-13 14:22:00,129.7967,36.0767,0,200,,34.0655,1.1136,6.4974,,,,,
102-06,2008-12-13 14:22:00,129.7967,36.0767,0,250,,34.075,0.8525,6.4011,,,,,
102-06,2008-12-13 14:22:00,129.7967,36.0767,0,300,,34.0766,0.7655,6.4843,,,,,
102-06,2008-12-13 14:22:00,129.7967,36.0767,0,400,,34.0803,0.6203,6.4073,,,,,
102-06,2008-12-13 14:22:00,129.7967,36.0767,0,500,,34.0821,0.4967,6.2061,,,,,
102-07,2008-02-29 02:38:00,130.0,36.0767,0,0,,34.4947,12.0011,6.0264,5.0232,0.4951,0.1999,4.6075,
102-07,2008-02-29 02:38:00,130.0,36.0767,0,10,,34.4947,12.0077,6.0475,,,,,
102-07,2008-02-29 02:38:00,130.0,36.0767,0,20,,34.4937,12.0234,6.0835,4.3334,0.4219,0.2148,5.9405,
102-07,2008-02-29 02:38:00,130.0,36.0767,0,30,,34.4937,12.0275,6.1221,,,,,
102-07,2008-02-29 02:38:00,130.0,36.0767,0,50,,34.4494,11.916,6.1383,4.9348,0.8303,0.2197,3.941,
102-07,2008-02-29 02:38:00,130.0,36.0767,0,75,,34.4581,11.6837,6.044,,,,,
102-07,2008-02-29 02:38:00,130.0,36.0767,0,100,,34.1408,9.5911,5.7267,6.7036,0.4526,0.4576,5.8715,
102-07,2008-02-29 02:38:00,130.0,36.0767,0,125,,34.0546,4.5254,5.534,,,,,
102-07,2008-02-29 02:38:00,130.0,36.0767,0,150,,34.0714,2.7467,5.5481,,,,,
102-07,2008-02-29 02:38:00,130.0,36.0767,0,200,,34.0575,1.2796,5.5011,,,,,
102-07,2008-02-29 02:38:00,130.0,36.0767,0,250,,34.0716,0.9083,5.5128,,,,,
102-07,2008-02-29 02:38:00,130.0,36.0767,0,300,,34.0747,0.8106,5.4574,,,,,
102-07,2008-02-29 02:38:00,130.0,36.0767,0,400,,34.0808,0.6487,5.212,,,,,
102-07,2008-02-29 02:38:00,130.0,36.0767,0,500,,34.0825,0.5346,5.073,,,,,
102-07,2008-04-15 14:10:00,130.0,36.0767,0,0,,34.5146,13.3025,6.2561,4.5325,0.0727,0.3471,0.3264,
102-07,2008-04-15 14:10:00,130.0,36.0767,0,10,,34.507,12.8757,6.3188,,,,,
102-07,2008-04-15 14:10:00,130.0,36.0767,0,20,,34.3777,11.7073,6.3489,4.12,0.0917,0.3521,0.2755,
102-07,2008-04-15 14:10:00,130.0,36.0767,0,30,,34.2967,10.7573,6.238,,,,,
102-07,2008-04-15 14:10:00,130.0,36.0767,0,50,,34.2948,10.5904,6.135,6.1822,0.6272,0.6649,7.5884,
102-07,2008-04-15 14:10:00,130.0,36.0767,0,75,,34.3284,10.1996,5.9887,,,,,
102-07,2008-04-15 14:10:00,130.0,36.0767,0,100,,34.2055,8.3581,5.9752,6.8695,0.2512,0.714,7.9136,
102-07,2008-04-15 14:10:00,130.0,36.0767,0,125,,34.0959,6.7752,6.2978,,,,,
102-07,2008-04-15 14:10:00,130.0,36.0767,0,150,,34.0179,4.6708,5.5763,,,,,
102-07,2008-04-15 14:10:00,130.0,36.0767,0,200,,34.0561,1.4404,5.4871,,,,,
102-07,2008-04-15 14:10:00,130.0,36.0767,0,250,,34.0636,0.9685,5.3966,,,,,
102-07,2008-04-15 14:10:00,130.0,36.0767,0,300,,34.0743,0.7879,5.2234,,,,,
102-07,2008-04-15 14:10:00,130.0,36.0767,0,400,,34.0802,0.6072,5.1079,,,,,
102-07,2008-04-15 14:10:00,130.0,36.0767,0,500,,34.0806,0.5074,5.0284,,,,,
102-07,2008-06-17 20:25:00,130.0,36.0767,0,0,,34.3712,18.9517,5.1876,3.1227,0.1891,0.1798,1.3781,
102-07,2008-06-17 20:25:00,130.0,36.0767,0,10,,34.3623,18.9316,5.2038,,,,,
102-07,2008-06-17 20:25:00,130.0,36.0767,0,20,,34.341,18.7849,5.3178,3.0727,0.2197,0.181,1.4175,
102-07,2008-06-17 20:25:00,130.0,36.0767,0,30,,34.2383,17.3963,5.5729,,,,,
102-07,2008-06-17 20:25:00,130.0,36.0767,0,50,,34.5572,15.437,5.3383,3.5979,0.2018,0.1943,1.566,
102-07,2008-06-17 20:25:00,130.0,36.0767,0,75,,34.5796,14.901,4.992,,,,,
102-07,2008-06-17 20:25:00,130.0,36.0767,0,100,,34.4171,12.2797,5.3933,8.8917,0.5391,0.4763,1.0571,
102-07,2008-06-17 20:25:00,130.0,36.0767,0,125,,34.2828,10.1659,5.6663,,,,,
102-07,2008-06-17 20:25:00,130.0,36.0767,0,150,,34.2612,7.0144,4.8466,,,,,
102-07,2008-06-17 20:25:00,130.0,36.0767,0,200,,34.083,1.7918,5.1184,,,,,
102-07,2008-06-17 20:25:00,130.0,36.0767,0,250,,34.069,0.9472,5.2342,,,,,
102-07,2008-06-17 20:25:00,130.0,36.0767,0,300,,34.0756,0.7942,5.1475,,,,,
102-07,2008-06-17 20:25:00,130.0,36.0767,0,400,,34.0817,0.5925,5.067,,,,,
102-07,2008-06-17 20:25:00,130.0,36.0767,0,500,,34.0827,0.505,5.0009,,,,,
102-07,2008-08-14 15:32:00,130.0,36.0767,0,0,,32.2016,25.8911,4.625,2.5765,0.0377,0.116,0.3604,
102-07,2008-08-14 15:32:00,130.0,36.0767,0,10,,32.7281,20.6402,4.3776,,,,,
102-07,2008-08-14 15:32:00,130.0,36.0767,0,20,,33.7986,18.1578,4.3592,8.3098,0.0619,0.1352,0.1126,
102-07,2008-08-14 15:32:00,130.0,36.0767,0,30,,34.0569,16.9095,3.5983,,,,,
102-07,2008-08-14 15:32:00,130.0,36.0767,0,50,,34.4095,15.4838,3.2076,12.7764,0.1729,0.4524,0.0478,
102-07,2008-08-14 15:32:00,130.0,36.0767,0,75,,34.305,14.5969,3.16,,,,,
102-07,2008-08-14 15:32:00,130.0,36.0767,0,100,,34.2932,14.137,3.0796,15.4991,0.0594,0.7407,3.9337,
