station,date_time,longitude,latitude,bot.depth[m],depth(m),depth(text),염분[psu],수온[℃],용존산소[ml/L],규산염[μM],아질산성질소[μM],인산염인[μM],질산성질소[μM],투명도[m]
105-13,2007-08-17 21:50:00,131.87,37.5533,0,50,,34.3484,13.6117,6.0558,6.4649,0.2807,0.1864,2.2561,
105-13,2007-08-17 21:50:00,131.87,37.5533,0,75,,34.188,7.6379,5.684,,,,,
105-13,2007-08-17 21:50:00,131.87,37.5533,0,100,,34.0882,4.8806,5.9586,18.3556,1.2539,0.7407,2.5369,
105-13,2007-08-17 21:50:00,131.87,37.5533,0,125,,34.0575,3.096,5.9079,,,,,
105-13,2007-08-17 21:50:00,131.87,37.5533,0,150,,34.0563,2.0851,5.8703,,,,,
105-13,2007-08-17 21:50:00,131.87,37.5533,0,200,,34.0573,1.3286,5.6936,,,,,
105-13,2007-08-17 21:50:00,131.87,37.5533,0,250,,34.0624,0.9604,5.4589,,,,,
105-13,2007-08-17 21:50:00,131.87,37.5533,0,300,,34.0664,0.7762,5.3096,,,,,
105-13,2007-08-17 21:50:00,131.87,37.5533,0,400,,34.0702,0.6182,5.1627,,,,,
105-13,2007-08-17 21:50:00,131.87,37.5533,0,500,,34.0712,0.5085,5.1,,,,,
105-14,2007-02-07 07:44:00,132.1867,37.5533,0,0,,34.2124,11.7859,6.1966,,,,,
105-14,2007-02-07 07:44:00,132.1867,37.5533,0,10,,34.2125,11.7831,,,,,,
105-14,2007-02-07 07:44:00,132.1867,37.5533,0,20,,34.2121,11.7835,5.9135,,,,,
105-14,2007-02-07 07:44:00,132.1867,37.5533,0,30,,34.2124,11.786,,,,,,
105-14,2007-02-07 07:44:00,132.1867,37.5533,0,50,,34.2089,11.7549,6.2002,,,,,
105-14,2007-02-07 07:44:00,132.1867,37.5533,0,75,,34.0831,10.0717,,,,,,
105-14,2007-02-07 07:44:00,132.1867,37.5533,0,100,,34.122,5.9407,6.2551,,,,,
105-14,2007-02-07 07:44:00,132.1867,37.5533,0,125,,34.0857,3.9082,,,,,,
105-14,2007-02-07 07:44:00,132.1867,37.5533,0,150,,34.0157,2.711,,,,,,
105-14,2007-02-07 07:44:00,132.1867,37.5533,0,200,,34.0515,1.5208,6.0005,,,,,
105-14,2007-02-07 07:44:00,132.1867,37.5533,0,250,,34.068,1.1027,,,,,,
105-14,2007-02-07 07:44:00,132.1867,37.5533,0,300,,34.0726,0.9054,5.2933,,,,,
105-14,2007-02-07 07:44:00,132.1867,37.5533,0,400,,34.0807,0.709,,,,,,
105-14,2007-02-07 07:44:00,132.1867,37.5533,0,500,,34.0834,0.5651,,,,,,
105-14,2007-08-17 20:35:00,132.1867,37.5533,0,0,,33.7949,26.7214,4.5739,,,,,
105-14,2007-08-17 20:35:00,132.1867,37.5533,0,10,,33.7924,26.5624,4.5821,,,,,
105-14,2007-08-17 20:35:00,132.1867,37.5533,0,20,,33.939,21.5322,5.109,,,,,
105-14,2007-08-17 20:35:00,132.1867,37.5533,0,30,,34.3228,16.0518,6.0532,,,,,
105-14,2007-08-17 20:35:00,132.1867,37.5533,0,50,,34.3654,12.9411,4.816,,,,,
105-14,2007-08-17 20:35:00,132.1867,37.5533,0,75,,34.1854,7.8201,5.6666,,,,,
105-14,2007-08-17 20:35:00,132.1867,37.5533,0,100,,34.0873,4.199,5.9304,,,,,
105-14,2007-08-17 20:35:00,132.1867,37.5533,0,125,,34.0654,2.7622,5.9082,,,,,
105-14,2007-08-17 20:35:00,132.1867,37.5533,0,150,,34.0574,2.1853,5.8574,,,,,
105-14,2007-08-17 20:35:00,132.1867,37.5533,0,200,,34.054,1.3792,5.6595,,,,,
105-14,2007-08-17 20:35:00,132.1867,37.5533,0,250,,34.0591,1.0065,5.4725,,,,,
105-14,2007-08-17 20:35:00,132.1867,37.5533,0,300,,34.0631,0.8675,5.3533,,,,,
105-14,2007-08-17 20:35:00,132.1867,37.5533,0,400,,34.0689,0.6415,5.1407,,,,,
105-14,2007-08-17 20:35:00,132.1867,37.5533,0,500,,34.0711,0.5248,5.1057,,,,,
105-15,2007-08-17 19:55:00,132.4967,37.5533,0,0,,33.7552,26.7224,4.6127,,,,,
105-15,2007-08-17 19:55:00,132.4967,37.5533,0,10,,33.7175,26.378,4.5522,,,,,
105-15,2007-08-17 19:55:00,132.4967,37.5533,0,20,,33.8578,23.1925,4.8697,,,,,
105-15,2007-08-17 19:55:00,132.4967,37.5533,0,30,,34.3455,16.7068,5.8313,,,,,
105-15,2007-08-17 19:55:00,132.4967,37.5533,0,50,,34.351,12.6368,6.0795,,,,,
105-15,2007-08-17 19:55:00,132.4967,37.5533,0,75,,34.2253,8.9541,5.5874,,,,,
105-15,2007-08-17 19:55:00,132.4967,37.5533,0,100,,34.1195,4.3495,5.7883,,,,,
105-15,2007-08-17 19:55:00,132.4967,37.5533,0,125,,34.0713,2.6629,5.9199,,,,,
105-15,2007-08-17 19:55:00,132.4967,37.5533,0,150,,34.0597,2.1089,5.845,,,,,
105-15,2007-08-17 19:55:00,132.4967,37.5533,0,200,,34.0532,1.5244,5.7907,,,,,
105-15,2007-08-17 19:55:00,132.4967,37.5533,0,250,,34.0584,1.0628,5.5904,,,,,
105-15,2007-08-17 19:55:00,132.4967,37.5533,0,300,,34.0627,0.8735,5.4549,,,,,
105-15,2007-08-17 19:55:00,132.4967,37.5533,0,400,,34.0694,0.6492,5.2113,,,,,
105-15,2007-08-17 19:55:00,132.4967,37.5533,0,500,,34.0703,0.5271,5.0694,,,,,
106-02,2007-02-06 12:40:00,128.875,37.895,0,0,,34.2289,10.4647,,,,,,
106-02,2007-02-06 12:40:00,128.875,37.895,0,10,,34.2459,10.3406,,,,,,
106-02,2007-02-06 12:40:00,128.875,37.895,0,20,,34.2352,10.1192,,,,,,
106-02,2007-02-06 12:40:00,128.875,37.895,0,30,,34.1691,9.3279,,,,,,
106-02,2007-02-06 12:40:00,128.875,37.895,0,50,,34.1103,2.4532,,,,,,
106-02,2007-04-07 15:10:00,128.875,37.895,0,0,,33.9956,11.1882,5.2578,,,,,
106-02,2007-04-07 15:10:00,128.875,37.895,0,10,,34.0545,10.7013,6.0767,,,,,
106-02,2007-04-07 15:10:00,128.875,37.895,0,20,,34.1417,10.5759,6.2018,,,,,
106-02,2007-04-07 15:10:00,128.875,37.895,0,30,,34.1486,10.2679,6.0926,,,,,
106-02,2007-06-12 21:21:00,128.875,37.895,0,0,,34.0134,14.9832,6.2278,,,,,
106-02,2007-06-12 21:21:00,128.875,37.895,0,10,,34.2668,11.2529,6.6738,,,,,
106-02,2007-06-12 21:21:00,128.875,37.895,0,20,,34.1414,6.8349,6.5566,,,,,
106-02,2007-06-12 21:21:00,128.875,37.895,0,30,,34.0842,4.8346,5.9571,,,,,
106-02,2007-06-12 21:21:00,128.875,37.895,0,50,,34.0551,4.265,5.4545,,,,,
106-02,2007-06-12 21:21:00,128.875,37.895,0,75,,34.0251,2.9226,6.3081,,,,,
106-02,2007-08-20 13:05:00,128.875,37.895,0,0,,33.253,22.8766,6.2408,,,,,
106-02,2007-08-20 13:05:00,128.875,37.895,0,10,,33.7891,17.3178,5.3544,,,,,
106-02,2007-08-20 13:05:00,128.875,37.895,0,20,,34.2179,11.6555,6.2481,,,,,
106-02,2007-08-20 13:05:00,128.875,37.895,0,30,,34.1553,8.169,5.9721,,,,,
106-02,2007-10-10 19:50:00,128.875,37.895,0,0,,32.0986,20.0751,5.3635,,,,,
106-02,2007-10-10 19:50:00,128.875,37.895,0,10,,32.17,20.1503,5.3653,,,,,
106-02,2007-10-10 19:50:00,128.875,37.895,0,20,,33.0951,20.5972,5.1105,,,,,
106-02,2007-10-10 19:50:00,128.875,37.895,0,30,,33.4164,17.545,5.2883,,,,,
106-02,2007-10-10 19:50:00,128.875,37.895,0,50,,33.9868,6.8347,6.0168,,,,,
106-02,2007-12-10 10:50:00,128.875,37.895,0,0,,34.045,13.9509,4.1941,,,,,
106-02,2007-12-10 10:50:00,128.875,37.895,0,10,,34.0433,14.0023,4.9483,,,,,
106-02,2007-12-10 10:50:00,128.875,37.895,0,20,,33.912,13.548,5.1323,,,,,
106-02,2007-12-10 10:50:00,128.875,37.895,0,30,,33.8706,13.2217,5.3837,,,,,
106-02,2007-12-10 10:50:00,128.875,37.895,0,50,,33.9943,12.3627,4.6412,,,,,
106-03,2007-02-06 12:20:00,128.9533,37.895,0,0,,34.0404,1.6663,5.9749,28.3843,0.1381,1.4234,22.7908,
106-03,2007-02-06 12:20:00,128.9533,37.895,0,10,,34.277,11.7872,,,,,,
106-03,2007-02-06 12:20:00,128.9533,37.895,0,20,,34.251,10.7502,5.919,8.1523,0.4011,0.4804,7.0041,
106-03,2007-02-06 12:20:00,128.9533,37.895,0,30,,34.1189,9.2893,,,,,,
106-03,2007-02-06 12:20:00,128.9533,37.895,0,50,,34.0302,4.5207,5.93,23.5917,0.1346,1.3249,20.6295,
106-03,2007-02-06 12:20:00,128.9533,37.895,0,75,,34.0166,2.5059,,,,,,
106-03,2007-04-06 14:45:00,128.9533,37.895,0,0,,34.106,11.1979,5.745,11.7758,0.4336,0.0852,6.8034,
106-03,2007-04-06 14:45:00,128.9533,37.895,0,10,,34.2434,10.8673,6.1411,,,,,
106-03,2007-04-06 14:45:00,128.9533,37.895,0,20,,34.2321,10.5431,6.2059,9.8925,0.3136,0.0976,5.3574,
106-03,2007-04-06 14:45:00,128.9533,37.895,0,30,,34.0816,9.7744,6.1691,,,,,
106-03,2007-04-06 14:45:00,128.9533,37.895,0,50,,34.0445,5.6717,5.8597,15.9204,0.3514,0.2055,15.3989,
106-03,2007-04-06 14:45:00,128.9533,37.895,0,75,,34.0604,2.4071,5.6773,,,,,
106-03,2007-04-06 14:45:00,128.9533,37.895,0,100,,34.0434,1.8233,5.9874,26.6258,0.1343,0.3846,27.8377,
106-03,2007-04-06 14:45:00,128.9533,37.895,0,125,,34.0453,1.4666,6.034,,,,,
106-03,2007-04-06 14:45:00,128.9533,37.895,0,150,,34.0498,1.313,5.9539,,,,,
106-03,2007-04-06 14:45:00,128.9533,37.895,0,194,,34.0589,1.1034,5.9081,,,,,
106-03,2007-06-12 20:50:00,128.9533,37.895,0,0,,34.0447,17.1127,5.7309,3.368,0.0087,0.0935,1.6441,
106-03,2007-06-12 20:50:00,128.9533,37.895,0,10,,34.1745,14.9707,5.9665,,,,,
106-03,2007-06-12 20:50:00,128.9533,37.895,0,20,,34.1566,8.985,6.9417,9.3274,0.139,0.0965,1.4919,
106-03,2007-06-12 20:50:00,128.9533,37.895,0,30,,34.1131,6.0244,6.0334,,,,,
106-03,2007-06-12 20:50:00,128.9533,37.895,0,50,,34.0651,3.6833,5.5953,15.5148,0.0945,0.1423,1.3134,
106-03,2007-06-12 20:50:00,128.9533,37.895,0,75,,34.0301,2.8099,5.7193,,,,,
106-03,2007-06-12 20:50:00,128.9533,37.895,0,100,,34.0295,2.3106,5.7997,21.942,0.0288,0.1427,1.2056,
106-03,2007-06-12 20:50:00,128.9533,37.895,0,125,,34.0273,1.8101,6.1322,,,,,
106-03,2007-06-12 20:50:00,128.9533,37.895,0,150,,34.0311,1.5556,6.3209,,,,,
106-03,2007-06-12 20:50:00,128.9533,37.895,0,200,,34.0363,1.439,6.0312,,,,,
106-03,2007-06-12 20:50:00,128.9533,37.895,0,250,,34.0439,1.2509,6.1416,,,,,
106-03,2007-08-20 13:35:00,128.9533,37.895,0,0,,33.2106,21.3351,5.9474,14.8231,0.1968,0.1837,3.4959,
106-03,2007-08-20 13:35:00,128.9533,37.895,0,10,,34.0701,15.7132,5.778,,,,,
106-03,2007-08-20 13:35:00,128.9533,37.895,0,20,,34.1586,10.6754,6.7047,13.1319,0.0686,0.3697,2.0711,
106-03,2007-08-20 13:35:00,128.9533,37.895,0,30,,34.177,8.0546,6.1053,,,,,
106-03,2007-08-20 13:35:00,128.9533,37.895,0,50,,34.0639,4.7647,5.9484,16.1051,0.1824,0.5256,6.439,
106-03,2007-08-20 13:35:00,128.9533,37.895,0,75,,34.036,3.0086,5.9799,,,,,
106-03,2007-08-20 13:35:00,128.9533,37.895,0,100,,34.0319,2.0739,6.1379,25.903,0.3507,1.0884,7.2871,
106-03,2007-08-20 13:35:00,128.9533,37.895,0,125,,34.0317,1.6054,6.1441,,,,,
106-03,2007-08-20 13:35:00,128.9533,37.895,0,150,,34.0408,1.3258,6.1442,,,,,
106-03,2007-08-20 13:35:00,128.9533,37.895,0,200,,34.0515,1.0465,6.0591,,,,,
106-03,2007-10-10 20:15:00,128.9533,37.895,0,0,,32.3193,20.3808,5.0794,3.7724,0.1554,0.6447,1.2559,
106-03,2007-10-10 20:15:00,128.9533,37.895,0,10,,32.389,20.436,5.0351,,,,,
106-03,2007-10-10 20:15:00,128.9533,37.895,0,20,,32.6739,20.4321,5.1387,3.5573,0.1721,0.1806,1.3054,
106-03,2007-10-10 20:15:00,128.9533,37.895,0,30,,33.6875,16.7794,5.2078,,,,,
106-03,2007-10-10 20:15:00,128.9533,37.895,0,50,,33.8399,5.6368,6.2293,14.9874,0.178,0.8094,12.3709,
106-03,2007-10-10 20:15:00,128.9533,37.895,0,75,,33.9821,2.6883,6.7844,,,,,
106-03,2007-10-10 20:15:00,128.9533,37.895,0,100,,33.9903,1.9247,6.605,10.1383,0.1461,0.6022,8.6345,
106-03,2007-10-10 20:15:00,128.9533,37.895,0,125,,34.0261,1.6078,6.4626,,,,,
106-03,2007-10-10 20:15:00,128.9533,37.895,0,150,,34.0387,1.4326,6.4287,,,,,
106-03,2007-10-10 20:15:00,128.9533,37.895,0,200,,34.0506,1.2135,6.3314,,,,,
106-03,2007-12-10 05:10:00,128.9533,37.895,0,0,,33.8511,13.0532,5.2854,14.4352,0.61,0.4211,8.0099,
106-03,2007-12-10 05:10:00,128.9533,37.895,0,10,,33.8478,13.0926,5.42,,,,,
106-03,2007-12-10 05:10:00,128.9533,37.895,0,20,,33.8451,13.1124,5.4468,13.154,0.5741,0.3684,7.1367,
106-03,2007-12-10 05:10:00,128.9533,37.895,0,30,,33.8879,12.8227,5.5584,,,,,
106-03,2007-12-10 05:10:00,128.9533,37.895,0,50,,34.0347,7.0906,4.6443,23.4263,0.1602,1.0535,24.4326,
106-03,2007-12-10 05:10:00,128.9533,37.895,0,75,,34.0376,4.1297,5.6022,,,,,
106-03,2007-12-10 05:10:00,128.9533,37.895,0,100,,33.9165,2.6528,5.6709,24.6589,0.2052,1.2921,15.7771,
106-03,2007-12-10 05:10:00,128.9533,37.895,0,125,,34.0169,1.9668,5.7376,,,,,
106-03,2007-12-10 05:10:00,128.9533,37.895,0,150,,34.0476,1.3884,5.8102,,,,,
106-04,2007-02-06 11:20:00,129.0633,37.895,0,0,,34.2865,12.1382,,,,,,
106-04,2007-02-06 11:20:00,129.0633,37.895,0,10,,34.2862,12.1191,,,,,,
106-04,2007-02-06 11:20:00,129.0633,37.895,0,20,,34.2722,11.9018,,,,,,
106-04,2007-02-06 11:20:00,129.0633,37.895,0,30,,34.2669,11.7276,,,,,,
106-04,2007-02-06 11:20:00,129.0633,37.895,0,50,,34.0673,9.4428,,,,,,
106-04,2007-02-06 11:20:00,129.0633,37.895,0,75,,34.0065,3.894,,,,,,
106-04,2007-02-06 11:20:00,129.0633,37.895,0,100,,34.0343,2.4189,,,,,,
106-04,2007-02-06 11:20:00,129.0633,37.895,0,125,,34.0187,1.9219,,,,,,
106-04,2007-02-06 11:20:00,129.0633,37.895,0,150,,34.0471,1.6055,,,,,,
106-04,2007-02-06 11:20:00,129.0633,37.895,0,200,,34.0539,1.1441,,,,,,
106-04,2007-02-06 11:20:00,129.0633,37.895,0,250,,34.0602,0.9517,,,,,,
106-04,2007-02-06 11:20:00,129.0633,37.895,0,300,,34.0727,0.7878,,,,,,
106-04,2007-02-06 11:20:00,129.0633,37.895,0,400,,34.0797,0.6368,,,,,,
106-04,2007-02-06 11:20:00,129.0633,37.895,0,500,,34.0815,0.5507,,,,,,
106-04,2007-04-06 13:45:00,129.0633,37.895,0,0,,34.3833,13.2988,5.9473,,,,,
106-04,2007-04-06 13:45:00,129.0633,37.895,0,10,,34.3022,13.0649,6.3084,,,,,
106-04,2007-04-06 13:45:00,129.0633,37.895,0,20,,34.182,11.7255,6.1622,,,,,
106-04,2007-04-06 13:45:00,129.0633,37.895,0,30,,34.1432,9.6946,6.021,,,,,
106-04,2007-04-06 13:45:00,129.0633,37.895,0,50,,34.0684,7.0563,6.3684,,,,,
106-04,2007-04-06 13:45:00,129.0633,37.895,0,75,,34.0829,5.54,6.3378,,,,,
106-04,2007-04-06 13:45:00,129.0633,37.895,0,100,,34.0348,2.9917,5.5937,,,,,
106-04,2007-04-06 13:45:00,129.0633,37.895,0,125,,34.0513,1.58,5.6987,,,,,
106-04,2007-04-06 13:45:00,129.0633,37.895,0,150,,34.0422,1.2812,5.9528,,,,,
106-04,2007-04-06 13:45:00,129.0633,37.895,0,200,,34.0527,1.0112,5.9236,,,,,
106-04,2007-04-06 13:45:00,129.0633,37.895,0,250,,34.0672,0.8707,5.7757,,,,,
106-04,2007-04-06 13:45:00,129.0633,37.895,0,300,,34.0719,0.7994,5.621,,,,,
106-04,2007-04-06 13:45:00,129.0633,37.895,0,400,,34.0779,0.6797,5.3524,,,,,
106-04,2007-04-06 13:45:00,129.0633,37.895,0,482,,34.0802,0.5559,5.2342,,,,,
106-04,2007-06-12 20:00:00,129.0633,37.895,0,0,,34.1321,18.0534,5.4941,,,,,
106-04,2007-06-12 20:00:00,129.0633,37.895,0,10,,34.1224,18.1246,5.5084,,,,,
106-04,2007-06-12 20:00:00,129.0633,37.895,0,20,,34.2412,12.4416,6.532,,,,,
106-04,2007-06-12 20:00:00,129.0633,37.895,0,30,,34.1599,7.5196,6.889,,,,,
106-04,2007-06-12 20:00:00,129.0633,37.895,0,50,,34.0439,4.7639,6.1824,,,,,
106-04,2007-06-12 20:00:00,129.0633,37.895,0,75,,34.045,3.5609,5.9043,,,,,
106-04,2007-06-12 20:00:00,129.0633,37.895,0,100,,34.0368,1.9988,6.0697,,,,,
106-04,2007-06-12 20:00:00,129.0633,37.895,0,125,,34.036,1.5468,6.2672,,,,,
106-04,2007-06-12 20:00:00,129.0633,37.895,0,150,,34.0407,1.3297,6.2314,,,,,
106-04,2007-06-12 20:00:00,129.0633,37.895,0,200,,34.0478,1.1311,6.0846,,,,,
106-04,2007-06-12 20:00:00,129.0633,37.895,0,250,,34.0515,1.0391,6.0192,,,,,
106-04,2007-06-12 20:00:00,129.0633,37.895,0,300,,34.0568,0.9544,6.0042,,,,,
106-04,2007-06-12 20:00:00,129.0633,37.895,0,400,,34.0643,0.807,5.782,,,,,
106-04,2007-06-12 20:00:00,129.0633,37.895,0,500,,34.0699,0.6742,5.5179,,,,,
106-04,2007-08-20 14:15:00,129.0633,37.895,0,0,,33.8273,22.0079,4.9886,,,,,
106-04,2007-08-20 14:15:00,129.0633,37.895,0,10,,34.2374,15.2666,5.9236,,,,,
106-04,2007-08-20 14:15:00,129.0633,37.895,0,20,,34.222,10.1073,6.9374,,,,,
106-04,2007-08-20 14:15:00,129.0633,37.895,0,30,,34.1381,7.625,6.2741,,,,,
106-04,2007-08-20 14:15:00,129.0633,37.895,0,50,,34.0997,4.831,6.0723,,,,,
106-04,2007-08-20 14:15:00,129.0633,37.895,0,75,,34.0297,2.8843,6.268,,,,,
106-04,2007-08-20 14:15:00,129.0633,37.895,0,100,,34.0266,2.0789,6.3448,,,,,
106-04,2007-08-20 14:15:00,129.0633,37.895,0,125,,34.029,1.7022,6.334,,,,,
106-04,2007-08-20 14:15:00,129.0633,37.895,0,150,,34.0379,1.3838,6.2732,,,,,
106-04,2007-08-20 14:15:00,129.0633,37.895,0,200,,34.0467,1.1595,6.234,,,,,
106-04,2007-08-20 14:15:00,129.0633,37.895,0,250,,34.0537,1.0128,6.1525,,,,,
106-04,2007-08-20 14:15:00,129.0633,37.895,0,300,,34.0593,0.9116,6.028,,,,,
106-04,2007-08-20 14:15:00,129.0633,37.895,0,400,,34.0663,0.7509,5.7254,,,,,
106-04,2007-08-20 14:15:00,129.0633,37.895,0,500,,34.0701,0.6286,5.434,,,,,
106-04,2007-10-10 21:05:00,129.0633,37.895,0,0,,32.8358,20.9686,5.0082,,,,,
106-04,2007-10-10 21:05:00,129.0633,37.895,0,10,,32.8355,20.9686,4.9803,,,,,
106-04,2007-10-10 21:05:00,129.0633,37.895,0,20,,32.8722,21.0271,4.9936,,,,,
106-04,2007-10-10 21:05:00,129.0633,37.895,0,30,,33.6802,15.3305,4.8756,,,,,
106-04,2007-10-10 21:05:00,129.0633,37.895,0,50,,33.8345,7.0259,6.2975,,,,,
106-04,2007-10-10 21:05:00,129.0633,37.895,0,75,,33.9945,3.8891,6.2478,,,,,
106-04,2007-10-10 21:05:00,129.0633,37.895,0,100,,34.0188,2.2122,6.2146,,,,,
106-04,2007-10-10 21:05:00,129.0633,37.895,0,125,,34.0145,1.6667,6.3189,,,,,
106-04,2007-10-10 21:05:00,129.0633,37.895,0,150,,34.0392,1.4717,6.2816,,,,,
106-04,2007-10-10 21:05:00,129.0633,37.895,0,200,,34.0489,1.1456,6.1433,,,,,
106-04,2007-10-10 21:05:00,129.0633,37.895,0,250,,34.0603,0.9886,6.0618,,,,,
106-04,2007-10-10 21:05:00,129.0633,37.895,0,300,,34.071,0.8257,5.8419,,,,,
106-04,2007-10-10 21:05:00,129.0633,37.895,0,400,,34.0756,0.726,5.6152,,,,,
106-04,2007-10-10 21:05:00,129.0633,37.895,0,500,,34.0806,0.5697,5.3032,,,,,
106-04,2007-12-10 04:23:00,129.0633,37.895,0,0,,33.9655,13.3823,5.3238,,,,,
106-04,2007-12-10 04:23:00,129.0633,37.895,0,10,,33.9616,13.4069,5.4256,,,,,
106-04,2007-12-10 04:23:00,129.0633,37.895,0,20,,33.963,13.4017,5.4612,,,,,
106-04,2007-12-10 04:23:00,129.0633,37.895,0,30,,33.9593,13.4183,5.4697,,,,,
106-04,2007-12-10 04:23:00,129.0633,37.895,0,50,,34.1842,8.5046,4.5089,,,,,
106-04,2007-12-10 04:23:00,129.0633,37.895,0,75,,34.0349,4.6447,5.5795,,,,,
106-04,2007-12-10 04:23:00,129.0633,37.895,0,100,,34.0352,2.7711,5.9002,,,,,
106-04,2007-12-10 04:23:00,129.0633,37.895,0,125,,34.0344,1.8245,6.1678,,,,,
106-04,2007-12-10 04:23:00,129.0633,37.895,0,150,,34.0203,1.5012,6.0987,,,,,
106-04,2007-12-10 04:23:00,129.0633,37.895,0,200,,34.0531,1.1237,6.0971,,,,,
106-04,2007-12-10 04:23:00,129.0633,37.895,0,250,,34.0636,0.9817,5.9183,,,,,
106-04,2007-12-10 04:23:00,129.0633,37.895,0,300,,34.0719,0.8402,5.737,,,,,
106-04,2007-12-10 04:23:00,129.0633,37.895,0,400,,34.0793,0.6851,5.3166,,,,,
106-04,2007-12-10 04:23:00,129.0633,37.895,0,500,,34.0807,0.5306,5.1526,,,,,
106-05,2007-02-06 09:41:00,129.3683,37.895,0,0,,34.2534,12.6476,5.9102,7.6426,0.6345,0.3801,6.6003,
106-05,2007-02-06 09:41:00,129.3683,37.895,0,10,,34.252,12.654,,,,,,
106-05,2007-02-06 09:41:00,129.3683,37.895,0,20,,34.2531,12.6558,5.9691,8.2704,0.5409,0.3468,5.3716,
106-05,2007-02-06 09:41:00,129.3683,37.895,0,30,,34.2523,12.6564,,,,,,
106-05,2007-02-06 09:41:00,129.3683,37.895,0,50,,34.2511,10.9664,6.0006,7.9423,0.4739,0.3911,7.5826,
106-05,2007-02-06 09:41:00,129.3683,37.895,0,75,,34.0657,10.327,,,,,,
106-05,2007-02-06 09:41:00,129.3683,37.895,0,100,,34.1043,6.0251,5.6633,20.2619,0.1509,1.0091,17.7128,
106-05,2007-02-06 09:41:00,129.3683,37.895,0,125,,34.0235,3.6115,,,,,,
106-05,2007-02-06 09:41:00,129.3683,37.895,0,150,,34.0334,2.0803,,,,,,
106-05,2007-02-06 09:41:00,129.3683,37.895,0,200,,34.043,1.3968,6.3658,,,,,
106-05,2007-02-06 09:41:00,129.3683,37.895,0,250,,34.0579,1.0846,,,,,,
106-05,2007-02-06 09:41:00,129.3683,37.895,0,300,,34.068,0.8937,6.1638,,,,,
106-05,2007-02-06 09:41:00,129.3683,37.895,0,400,,34.0774,0.7043,,,,,,
106-05,2007-02-06 09:41:00,129.3683,37.895,0,500,,34.0807,0.5586,,,,,,
106-05,2007-04-06 12:15:00,129.3683,37.895,0,0,,34.3539,13.3359,5.1269,8.258,0.5007,0.0207,5.1115,
106-05,2007-04-06 12:15:00,129.3683,37.895,0,10,,34.3666,13.2495,6.2302,,,,,
106-05,2007-04-06 12:15:00,129.3683,37.895,0,20,,34.2681,12.4321,6.0786,11.7017,0.4793,0.0662,7.5061,
106-05,2007-04-06 12:15:00,129.3683,37.895,0,30,,34.2417,11.7316,6.0579,,,,,
106-05,2007-04-06 12:15:00,129.3683,37.895,0,50,,34.1007,7.9622,5.6181,18.5206,0.6657,0.2114,9.4347,
106-05,2007-04-06 12:15:00,129.3683,37.895,0,75,,34.0602,4.3686,5.4444,,,,,
106-05,2007-04-06 12:15:00,129.3683,37.895,0,100,,34.034,2.8645,5.6786,29.3045,0.2464,0.365,14.8481,
106-05,2007-04-06 12:15:00,129.3683,37.895,0,125,,34.0394,1.9497,6.0791,,,,,
106-05,2007-04-06 12:15:00,129.3683,37.895,0,150,,34.0505,1.622,6.1372,,,,,
106-05,2007-04-06 12:15:00,129.3683,37.895,0,200,,34.0545,1.2199,5.9555,,,,,
106-05,2007-04-06 12:15:00,129.3683,37.895,0,250,,34.0658,0.9432,5.7116,,,,,
106-05,2007-04-06 12:15:00,129.3683,37.895,0,300,,34.0747,0.803,5.5416,,,,,
106-05,2007-04-06 12:15:00,129.3683,37.895,0,400,,34.0799,0.6453,5.3348,,,,,
106-05,2007-04-06 12:15:00,129.3683,37.895,0,500,,34.0819,0.5614,5.1943,,,,,
106-05,2007-06-12 17:53:00,129.3683,37.895,0,0,,33.9723,18.2823,5.3949,3.3887,0.0142,0.0725,1.3098,
106-05,2007-06-12 17:53:00,129.3683,37.895,0,10,,33.9661,17.9884,5.4668,,,,,
106-05,2007-06-12 17:53:00,129.3683,37.895,0,20,,33.9465,17.3114,5.57,4.1948,0.2832,0.1431,1.3056,
106-05,2007-06-12 17:53:00,129.3683,37.895,0,30,,34.2648,11.2487,6.7495,,,,,
106-05,2007-06-12 17:53:00,129.3683,37.895,0,50,,34.1369,6.3174,5.9234,12.5603,2.8959,0.1226,1.0256,
106-05,2007-06-12 17:53:00,129.3683,37.895,0,75,,34.0829,4.0478,5.8205,,,,,
106-05,2007-06-12 17:53:00,129.3683,37.895,0,100,,34.03,2.1104,6.1643,24.7589,0.0463,0.1059,2.91,
106-05,2007-06-12 17:53:00,129.3683,37.895,0,125,,34.0305,1.7688,6.3176,,,,,
106-05,2007-06-12 17:53:00,129.3683,37.895,0,150,,34.0438,1.5386,6.0355,,,,,
106-05,2007-06-12 17:53:00,129.3683,37.895,0,200,,34.0489,1.2206,5.936,,,,,
106-05,2007-06-12 17:53:00,129.3683,37.895,0,250,,34.055,0.9988,5.824,,,,,
106-05,2007-06-12 17:53:00,129.3683,37.895,0,300,,34.0628,0.8592,5.6522,,,,,
106-05,2007-06-12 17:53:00,129.3683,37.895,0,400,,34.07,0.679,5.3676,,,,,
106-05,2007-06-12 17:53:00,129.3683,37.895,0,500,,34.072,0.5509,5.2014,,,,,
106-05,2007-08-20 16:00:00,129.3683,37.895,0,0,,33.6903,23.6879,5.0101,5.7518,0.0284,0.1365,2.1037,
106-05,2007-08-20 16:00:00,129.3683,37.895,0,10,,34.126,17.0647,6.5017,,,,,
